# EDICTOR
@modified: 2015-02-02 16:0
#
ID	IPA	SOURCE	WOLD	TOWEROFBABEL	SCAID	NOTE	CONCEPT	ENTRY_IN_SOURCE	CHINESE	SWADESH_1952	COGID	SWADESH_1955	HANZI	DOCULECT	BORROWING	ALIGNMENT	TOKENS	ABVD	OMEGAWIKI	GLOSS_IN_SOURCE	POS	IELEX	SUBGROUP	MORPHEME_STRUCTURE	PARADIGM_1	PARADIGM_3	PARADIGM_4	PARADIGM_2	DUPLICATES
7066			13.01	one(21)	0		one		一	one(109)	0	one(63)		Cone_Tibetan				One (197)	6244		Function word	one (115)	Bodic						
7067			13.01	one(21)	0		one		一	one(109)	0	one(63)		Lhasa_Tibetan				One (197)	6244		Function word	one (115)	Bodic						
7068	gtɕig		13.01	one(21)	0		one	gtɕig	一	one(109)	127	one(63)	一	Old_Tibetan			g tɕ i g	One (197)	6244	one	Function word	one (115)	Bodic						
7069			13.01	one(21)	0		one		一	one(109)	0	one(63)		Achang_Lianghe				One (197)	6244		Function word	one (115)	Burmish						
7070			13.01	one(21)	0		one		一	one(109)	0	one(63)		Achang_Longchuan				One (197)	6244		Function word	one (115)	Burmish						
7071			13.01	one(21)	0		one		一	one(109)	0	one(63)		Achang_Luxi				One (197)	6244		Function word	one (115)	Burmish						
7072			13.01	one(21)	0		one		一	one(109)	0	one(63)		Atsi				One (197)	6244		Function word	one (115)	Burmish						
7073			13.01	one(21)	0		one		一	one(109)	0	one(63)		Bola				One (197)	6244		Function word	one (115)	Burmish						
7074	tac		13.01	one(21)	0		one	tac	一	one(109)	127	one(63)	一	Burmese			t a c	One (197)	6244	one	Function word	one (115)	Burmish						
7075			13.01	one(21)	0		one		一	one(109)	0	one(63)		Hpun				One (197)	6244		Function word	one (115)	Burmish						
7076			13.01	one(21)	0		one		一	one(109)	0	one(63)		Lashi				One (197)	6244		Function word	one (115)	Burmish						
7077			13.01	one(21)	0		one		一	one(109)	0	one(63)		Maru				One (197)	6244		Function word	one (115)	Burmish						
7078			13.01	one(21)	0		one		一	one(109)	0	one(63)		Old_Burmese				One (197)	6244		Function word	one (115)	Burmish						
7079			13.01	one(21)	0		one		一	one(109)	0	one(63)		Xiandau				One (197)	6244		Function word	one (115)	Burmish						
7080			13.01	one(21)	0		one		一	one(109)	0	one(63)		Dumi				One (197)	6244		Function word	one (115)	Kiranti						
7081	tûːbʌ		13.01	one(21)	0		one	tûːbʌ	一	one(109)	125	one(63)	一	Khaling			t ûː b ʌ	One (197)	6244	one	Function word	one (115)	Kiranti						
7082	thik		13.01	one(21)	0		one	thik	一	one(109)	125	one(63)	一	Limbu			tʰ i k	One (197)	6244	one	Function word	one (115)	Kiranti						
7083			13.01	one(21)	0		one		一	one(109)	0	one(63)		Wambule				One (197)	6244		Function word	one (115)	Kiranti						
7084			13.01	one(21)	0		one		一	one(109)	0	one(63)		Yakkha				One (197)	6244		Function word	one (115)	Kiranti						
7085			13.01	one(21)	0		one		一	one(109)	0	one(63)		Yamphu				One (197)	6244		Function word	one (115)	Kiranti						
7086			13.01	one(21)	0		one		一	one(109)	0	one(63)		Dulong				One (197)	6244		Function word	one (115)	Nungish						
7087			13.01	one(21)	0		one		一	one(109)	0	one(63)		Jingpo				One (197)	6244		Function word	one (115)	SAL						
7088			13.01	one(21)	0		one		一	one(109)	0	one(63)		Beijing				One (197)	6244		Function word	one (115)	Sinitic						
7089			13.01	one(21)	0		one		一	one(109)	0	one(63)		Caijia				One (197)	6244		Function word	one (115)	Sinitic						
7090			13.01	one(21)	0		one		一	one(109)	0	one(63)		Changsha				One (197)	6244		Function word	one (115)	Sinitic						
7091			13.01	one(21)	0		one		一	one(109)	0	one(63)		Ganzhou				One (197)	6244		Function word	one (115)	Sinitic						
7092			13.01	one(21)	0		one		一	one(109)	0	one(63)		Guangzhou				One (197)	6244		Function word	one (115)	Sinitic						
7093			13.01	one(21)	0		one		一	one(109)	0	one(63)		Meixian				One (197)	6244		Function word	one (115)	Sinitic						
7094	*ʔi[t]		13.01	one(21)	0		one	*ʔi[t]	一	one(109)	126	one(63)	一	Old_Chinese			ʔ i t	One (197)	6244	One	Function word	one (115)	Sinitic						
7095			13.01	one(21)	0		one		一	one(109)	0	one(63)		Xiamen				One (197)	6244		Function word	one (115)	Sinitic						
7096			13.01	one(21)	0		one		一	one(109)	0	one(63)		Guiqiong				One (197)	6244		Function word	one (115)	rGyalrongic						
7097	ci		13.01	one(21)	0		one	ci	一	one(109)	125	one(63)	一	Japhug			c i	One (197)	6244	one	Function word	one (115)	rGyalrongic						
7098			13.01	one(21)	0		one		一	one(109)	0	one(63)		Khroskyabs_Wobzi				One (197)	6244		Function word	one (115)	rGyalrongic						
7099			13.01	one(21)	0		one		一	one(109)	0	one(63)		Muya				One (197)	6244		Function word	one (115)	rGyalrongic						
7100			13.01	one(21)	0		one		一	one(109)	0	one(63)		Stau				One (197)	6244		Function word	one (115)	rGyalrongic						
7101	lew¹		13.01	one(21)	0		one	lew¹	一	one(109)	127	one(63)	一	Tangut			l e w ¹	One (197)	6244	one	Function word	one (115)	rGyalrongic						
7102			13.01	one(21)	0		one		一	one(109)	0	one(63)		Zbu				One (197)	6244		Function word	one (115)	rGyalrongic						
#
7103	kʰɯ₅₅	Wang2006a, 1461	12.24		821		to open	kʰɯ55			683			Dashi		kʰ ɯ - ⁵⁵	kʰ ɯ ⁵⁵	to open, uncover (92)	513017	open	Verb		Bai						
7104			12.24		0		to open				0			Zhaozhuang				to open, uncover (92)	513017		Verb		Bai						
7105	qʰɯ₅₅	Wang2006a, 1461	12.24		821		to open	qʰɯ55			683			Ega		qʰ ɯ - ⁵⁵	qʰ ɯ ⁵⁵	to open, uncover (92)	513017	open	Verb		Bai						
7106	qʰɯ₂₄	Wang2006a, 1461	12.24		821		to open	qʰɯ24			683			Enqi		qʰ ɯ - ²⁴	qʰ ɯ ²⁴	to open, uncover (92)	513017	open	Verb		Bai						
7107	kʰɯ₅₅	Allen2007, 324	12.24		821		to open	kʰɯ55			683			Eryuan		kʰ ɯ - ⁵⁵	kʰ ɯ ⁵⁵	to open, uncover (92)	513017	open(door) / 开（门）	Verb		Bai						
7108	qʰe₅₅	Wang2006a, 1461	12.24		821		to open	qʰe55			683			Gongxing		qʰ e - ⁵⁵	qʰ e ⁵⁵	to open, uncover (92)	513017	open	Verb		Bai						
7109	kʰɯ₅₅	Allen2007, 324	12.24		821		to open	kʰɯ55			683			Heqi		kʰ ɯ - ⁵⁵	kʰ ɯ ⁵⁵	to open, uncover (92)	513017	open(door) / 开（门）	Verb		Bai						
7110	kʰɯ₅₅	Allen2007, 324	12.24		821		to open	kʰɯ55			683			Jianchuan		kʰ ɯ - ⁵⁵	kʰ ɯ ⁵⁵	to open, uncover (92)	513017	open(door) / 开（门）	Verb		Bai						
7111	qʰɯ̃₅₅	Wang2006a, 1461	12.24		821		to open	qʰɯ̃55			683			Jinman		qʰ ɯ̃ ∼ ⁵⁵	qʰ ɯ̃ ∼ ⁵⁵	to open, uncover (92)	513017	open	Verb		Bai						
7112	kʰɯ₅₅	Wang2006a, 1461	12.24		821		to open	kʰɯ55			683			Jinxing		kʰ ɯ - ⁵⁵	kʰ ɯ ⁵⁵	to open, uncover (92)	513017	open	Verb		Bai						
7113	qʰɯ̃₅₅	Allen2007, 324	12.24		821		to open	qʰɯ̃55			683			Luobenzhuo		qʰ ɯ̃ ∼ ⁵⁵	qʰ ɯ̃ ∼ ⁵⁵	to open, uncover (92)	513017	open(door) / 开（门）	Verb		Bai						
7114	kʰǝ₅₅	Wang2006a, 1461	12.24		821		to open	kʰǝ55			683			Mazhelong		kʰ ǝ - ⁵⁵	kʰ ǝ ⁵⁵	to open, uncover (92)	513017	open	Verb		Bai						
7115	kʰɯ₅₅	Allen2007, 324	12.24		821		to open	kʰɯ55			683			Qiliqiao		kʰ ɯ - ⁵⁵	kʰ ɯ ⁵⁵	to open, uncover (92)	513017	open(door) / 开（门）	Verb		Bai						
7116	kʰou₅₅	Allen2007, 324	12.24		835		to open	kʰou55			683			Xiangyun		kʰ o u ⁵⁵	kʰ o u ⁵⁵	to open, uncover (92)	513017	open(door) / 开（门）	Verb		Bai						
7117	kʰɯ₅₅	Allen2007, 324	12.24		821		to open	kʰɯ55			683			Yunlong		kʰ ɯ - ⁵⁵	kʰ ɯ ⁵⁵	to open, uncover (92)	513017	open(door) / 开（门）	Verb		Bai						
7118	kʰɯ₅₅	Wang2006a, 1461	12.24		821		to open	kʰɯ55			683			Zhoucheng		kʰ ɯ - ⁵⁵	kʰ ɯ ⁵⁵	to open, uncover (92)	513017	open	Verb		Bai						
7119			12.24		0		to open				0			Cone_Tibetan				to open, uncover (92)	513017		Verb		Bodic						
7120			12.24		0		to open				0			Lhasa_Tibetan				to open, uncover (92)	513017		Verb		Bodic						
7121	ɴbʲed		12.24		0		to open				0			Old_Tibetan				to open, uncover (92)	513017		Verb		Bodic						
7122			12.24		0		to open				0			Achang_Lianghe				to open, uncover (92)	513017		Verb		Burmish						
7123			12.24		0		to open				0			Achang_Longchuan				to open, uncover (92)	513017		Verb		Burmish						
7124			12.24		0		to open				0			Achang_Luxi				to open, uncover (92)	513017		Verb		Burmish						
7125			12.24		0		to open				0			Atsi				to open, uncover (92)	513017		Verb		Burmish						
7126			12.24		0		to open				0			Bola				to open, uncover (92)	513017		Verb		Burmish						
7127			12.24		0		to open				0			Burmese				to open, uncover (92)	513017		Verb		Burmish						
7128			12.24		0		to open				0			Hpun				to open, uncover (92)	513017		Verb		Burmish						
7129			12.24		0		to open				0			Lashi				to open, uncover (92)	513017		Verb		Burmish						
7130			12.24		0		to open				0			Maru				to open, uncover (92)	513017		Verb		Burmish						
7131			12.24		0		to open				0			Old_Burmese				to open, uncover (92)	513017		Verb		Burmish						
7132			12.24		0		to open				0			Xiandau				to open, uncover (92)	513017		Verb		Burmish						
7133			12.24		0		to open				0			Dumi				to open, uncover (92)	513017		Verb		Kiranti						
7134			12.24		0		to open				0			Khaling				to open, uncover (92)	513017		Verb		Kiranti						
7135			12.24		0		to open				0			Limbu				to open, uncover (92)	513017		Verb		Kiranti						
7136			12.24		0		to open				0			Wambule				to open, uncover (92)	513017		Verb		Kiranti						
7137			12.24		0		to open				0			Yakkha				to open, uncover (92)	513017		Verb		Kiranti						
7138			12.24		0		to open				0			Yamphu				to open, uncover (92)	513017		Verb		Kiranti						
7139			12.24		0		to open				0			Dulong				to open, uncover (92)	513017		Verb		Nungish						
7140			12.24		0		to open				0			Jingpo				to open, uncover (92)	513017		Verb		SAL						
7141			12.24		0		to open				0			Beijing				to open, uncover (92)	513017		Verb		Sinitic						
7142			12.24		0		to open				0			Caijia				to open, uncover (92)	513017		Verb		Sinitic						
7143			12.24		0		to open				0			Changsha				to open, uncover (92)	513017		Verb		Sinitic						
7144			12.24		0		to open				0			Ganzhou				to open, uncover (92)	513017		Verb		Sinitic						
7145			12.24		0		to open				0			Guangzhou				to open, uncover (92)	513017		Verb		Sinitic						
7146			12.24		0		to open				0			Meixian				to open, uncover (92)	513017		Verb		Sinitic						
7147			12.24		0		to open				683		啓	Old_Chinese				to open, uncover (92)	513017	to open, uncover	Verb		Sinitic						
7148			12.24		0		to open				0			Xiamen				to open, uncover (92)	513017		Verb		Sinitic						
7149			12.24		0		to open				0			Guiqiong				to open, uncover (92)	513017		Verb		rGyalrongic						
7150	cɯ		12.24		0		to open	cɯ			682			Japhug			c ɯ	to open, uncover (92)	513017		Verb		rGyalrongic						
7151			12.24		0		to open				0			Khroskyabs_Wobzi				to open, uncover (92)	513017		Verb		rGyalrongic						
7152			12.24		0		to open				0			Muya				to open, uncover (92)	513017		Verb		rGyalrongic						
7153			12.24		0		to open				0			Stau				to open, uncover (92)	513017		Verb		rGyalrongic						
7154			12.24		0		to open				0			Tangut				to open, uncover (92)	513017		Verb		rGyalrongic						
7155			12.24		0		to open				0			Zbu				to open, uncover (92)	513017		Verb		rGyalrongic						
#
7156			24.11		0		other			other(110)	0			Dashi				other (190)	1406403		Function word	other (116)	Bai						
7157			24.11		0		other			other(110)	0			Zhaozhuang				other (190)	1406403		Function word	other (116)	Bai						
7158			24.11		0		other			other(110)	0			Ega				other (190)	1406403		Function word	other (116)	Bai						
7159			24.11		0		other			other(110)	0			Enqi				other (190)	1406403		Function word	other (116)	Bai						
7160			24.11		0		other			other(110)	0			Eryuan				other (190)	1406403		Function word	other (116)	Bai						
7161			24.11		0		other			other(110)	0			Gongxing				other (190)	1406403		Function word	other (116)	Bai						
7162			24.11		0		other			other(110)	0			Heqi				other (190)	1406403		Function word	other (116)	Bai						
7163			24.11		0		other			other(110)	0			Jianchuan				other (190)	1406403		Function word	other (116)	Bai						
7164			24.11		0		other			other(110)	0			Jinman				other (190)	1406403		Function word	other (116)	Bai						
7165			24.11		0		other			other(110)	0			Jinxing				other (190)	1406403		Function word	other (116)	Bai						
7166			24.11		0		other			other(110)	0			Luobenzhuo				other (190)	1406403		Function word	other (116)	Bai						
7167			24.11		0		other			other(110)	0			Mazhelong				other (190)	1406403		Function word	other (116)	Bai						
7168			24.11		0		other			other(110)	0			Qiliqiao				other (190)	1406403		Function word	other (116)	Bai						
7169			24.11		0		other			other(110)	0			Xiangyun				other (190)	1406403		Function word	other (116)	Bai						
7170			24.11		0		other			other(110)	0			Yunlong				other (190)	1406403		Function word	other (116)	Bai						
7171			24.11		0		other			other(110)	0			Zhoucheng				other (190)	1406403		Function word	other (116)	Bai						
7172			24.11		0		other			other(110)	0			Cone_Tibetan				other (190)	1406403		Function word	other (116)	Bodic						
7173			24.11		0		other			other(110)	0			Lhasa_Tibetan				other (190)	1406403		Function word	other (116)	Bodic						
7174	gʑan		24.11		0		other			other(110)	0			Old_Tibetan				other (190)	1406403		Function word	other (116)	Bodic						
7175			24.11		0		other			other(110)	0			Achang_Lianghe				other (190)	1406403		Function word	other (116)	Burmish						
7176			24.11		0		other			other(110)	0			Achang_Longchuan				other (190)	1406403		Function word	other (116)	Burmish						
7177			24.11		0		other			other(110)	0			Achang_Luxi				other (190)	1406403		Function word	other (116)	Burmish						
7178			24.11		0		other			other(110)	0			Atsi				other (190)	1406403		Function word	other (116)	Burmish						
7179			24.11		0		other			other(110)	0			Bola				other (190)	1406403		Function word	other (116)	Burmish						
7180			24.11		0		other			other(110)	0			Burmese				other (190)	1406403		Function word	other (116)	Burmish						
7181			24.11		0		other			other(110)	0			Hpun				other (190)	1406403		Function word	other (116)	Burmish						
7182			24.11		0		other			other(110)	0			Lashi				other (190)	1406403		Function word	other (116)	Burmish						
7183			24.11		0		other			other(110)	0			Maru				other (190)	1406403		Function word	other (116)	Burmish						
7184			24.11		0		other			other(110)	0			Old_Burmese				other (190)	1406403		Function word	other (116)	Burmish						
7185			24.11		0		other			other(110)	0			Xiandau				other (190)	1406403		Function word	other (116)	Burmish						
7186			24.11		0		other			other(110)	0			Dumi				other (190)	1406403		Function word	other (116)	Kiranti						
7187			24.11		0		other			other(110)	0			Khaling				other (190)	1406403		Function word	other (116)	Kiranti						
7188			24.11		0		other			other(110)	0			Limbu				other (190)	1406403		Function word	other (116)	Kiranti						
7189			24.11		0		other			other(110)	0			Wambule				other (190)	1406403		Function word	other (116)	Kiranti						
7190			24.11		0		other			other(110)	0			Yakkha				other (190)	1406403		Function word	other (116)	Kiranti						
7191			24.11		0		other			other(110)	0			Yamphu				other (190)	1406403		Function word	other (116)	Kiranti						
7192			24.11		0		other			other(110)	0			Dulong				other (190)	1406403		Function word	other (116)	Nungish						
7193			24.11		0		other			other(110)	0			Jingpo				other (190)	1406403		Function word	other (116)	SAL						
7194			24.11		0		other			other(110)	0			Beijing				other (190)	1406403		Function word	other (116)	Sinitic						
7195			24.11		0		other			other(110)	0			Caijia				other (190)	1406403		Function word	other (116)	Sinitic						
7196			24.11		0		other			other(110)	0			Changsha				other (190)	1406403		Function word	other (116)	Sinitic						
7197			24.11		0		other			other(110)	0			Ganzhou				other (190)	1406403		Function word	other (116)	Sinitic						
7198			24.11		0		other			other(110)	0			Guangzhou				other (190)	1406403		Function word	other (116)	Sinitic						
7199			24.11		0		other			other(110)	0			Meixian				other (190)	1406403		Function word	other (116)	Sinitic						
7200			24.11		0		other			other(110)	129			Old_Chinese			◦	other (190)	1406403		Function word	other (116)	Sinitic						12500 (the work)
7201			24.11		0		other			other(110)	0			Xiamen				other (190)	1406403		Function word	other (116)	Sinitic						
7202			24.11		0		other			other(110)	0			Guiqiong				other (190)	1406403		Function word	other (116)	rGyalrongic						
7203	kɯmaʁ		24.11		0		other	kɯmaʁ		other(110)	128			Japhug			k ɯ m a ʁ	other (190)	1406403		Function word	other (116)	rGyalrongic						
7204			24.11		0		other			other(110)	0			Khroskyabs_Wobzi				other (190)	1406403		Function word	other (116)	rGyalrongic						
7205			24.11		0		other			other(110)	0			Muya				other (190)	1406403		Function word	other (116)	rGyalrongic						
7206			24.11		0		other			other(110)	0			Stau				other (190)	1406403		Function word	other (116)	rGyalrongic						
7207			24.11		0		other			other(110)	0			Tangut				other (190)	1406403		Function word	other (116)	rGyalrongic						
7208			24.11		0		other			other(110)	0			Zbu				other (190)	1406403		Function word	other (116)	rGyalrongic						
#
7209					0		painful				0			Dashi				painful, sick (160)	496633		Adjective		Bai						
7210					0		painful				0			Zhaozhuang				painful, sick (160)	496633		Adjective		Bai						
7211					0		painful				0			Ega				painful, sick (160)	496633		Adjective		Bai						
7212					0		painful				0			Enqi				painful, sick (160)	496633		Adjective		Bai						
7213	sɤ₃₁	Allen2007, 445			836		painful	sɤ31			131			Eryuan		s ɤ - - - ³¹	s ɤ ³¹	painful, sick (160)	496633	painful / 痛	Adjective		Bai						
7214					0		painful				0			Gongxing				painful, sick (160)	496633		Adjective		Bai						
7215	sʰũɔ̃₃₁	Allen2007, 445			837		painful	sʰũɔ̃31			131			Heqi		sʰ ũ ∼ ɔ̃ ∼ ³¹	sʰ ũ ∼ ɔ̃ ∼ ³¹	painful, sick (160)	496633	painful / 痛	Adjective		Bai						
7216	sɤ̃₃₁	Allen2007, 445			836		painful	sɤ̃31			131			Jianchuan		s ɤ̃ - ∼ - ³¹	s ɤ̃ ∼ ³¹	painful, sick (160)	496633	painful / 痛	Adjective		Bai						
7217					0		painful				0			Jinman				painful, sick (160)	496633		Adjective		Bai						
7218					0		painful				0			Jinxing				painful, sick (160)	496633		Adjective		Bai						
7219	sõ₃₁	Allen2007, 445			836		painful	sõ31			131			Luobenzhuo		s õ - ∼ - ³¹	s õ ∼ ³¹	painful, sick (160)	496633	painful / 痛	Adjective		Bai						
7220					0		painful				0			Mazhelong				painful, sick (160)	496633		Adjective		Bai						
7221	sɿ₃₁	Allen2007, 445			836		painful	sɿ31			131			Qiliqiao		s ɿ - - - ³¹	s ɿ ³¹	painful, sick (160)	496633	painful / 痛	Adjective		Bai						
7222	ɕɛ̃₃₁	Allen2007, 445			836		painful	ɕɛ̃31			131			Xiangyun		ɕ ɛ̃ - ∼ - ³¹	ɕ ɛ̃ ∼ ³¹	painful, sick (160)	496633	painful / 痛	Adjective		Bai						
7223	sɿ₃₁	Allen2007, 445			836		painful	sɿ31			131			Yunlong		s ɿ - - - ³¹	s ɿ ³¹	painful, sick (160)	496633	painful / 痛	Adjective		Bai						
7224					0		painful				0			Zhoucheng				painful, sick (160)	496633		Adjective		Bai						
7225					0		painful				0			Cone_Tibetan				painful, sick (160)	496633		Adjective		Bodic						
7226					0		painful				0			Lhasa_Tibetan				painful, sick (160)	496633		Adjective		Bodic						
7227	sdug-				0		painful				0			Old_Tibetan				painful, sick (160)	496633		Adjective		Bodic						
7228					0		painful				0			Achang_Lianghe				painful, sick (160)	496633		Adjective		Burmish						
7229					0		painful				0			Achang_Longchuan				painful, sick (160)	496633		Adjective		Burmish						
7230					0		painful				0			Achang_Luxi				painful, sick (160)	496633		Adjective		Burmish						
7231					0		painful				0			Atsi				painful, sick (160)	496633		Adjective		Burmish						
7232					0		painful				0			Bola				painful, sick (160)	496633		Adjective		Burmish						
7233					0		painful				0			Burmese				painful, sick (160)	496633		Adjective		Burmish						
7234					0		painful				0			Hpun				painful, sick (160)	496633		Adjective		Burmish						
7235					0		painful				0			Lashi				painful, sick (160)	496633		Adjective		Burmish						
7236					0		painful				0			Maru				painful, sick (160)	496633		Adjective		Burmish						
7237					0		painful				0			Old_Burmese				painful, sick (160)	496633		Adjective		Burmish						
7238					0		painful				0			Xiandau				painful, sick (160)	496633		Adjective		Burmish						
7239					0		painful				0			Dumi				painful, sick (160)	496633		Adjective		Kiranti						
7240					0		painful				0			Khaling				painful, sick (160)	496633		Adjective		Kiranti						
7241					0		painful				0			Limbu				painful, sick (160)	496633		Adjective		Kiranti						
7242					0		painful				0			Wambule				painful, sick (160)	496633		Adjective		Kiranti						
7243					0		painful				0			Yakkha				painful, sick (160)	496633		Adjective		Kiranti						
7244					0		painful				0			Yamphu				painful, sick (160)	496633		Adjective		Kiranti						
7245					0		painful				0			Dulong				painful, sick (160)	496633		Adjective		Nungish						
7246					0		painful				0			Jingpo				painful, sick (160)	496633		Adjective		SAL						
7247					0		painful				0			Beijing				painful, sick (160)	496633		Adjective		Sinitic						
