# EDICTOR
@modified: 2015-02-10 12:26
#
ID	IPA	CONCEPT	CHINESE	COGID	DOCULECT	TOKENS	OMEGAWIKI
7575		the rain	雨	0	Khroskyabs_Wobzi		3100
7576		the rain	雨	0	Muya		3100
7577		the rain	雨	0	Stau		3100
7578	dzjwo²	the rain	雨	430	Tangut	d z j w o ²	3100
7579		the rain	雨	0	Zbu		3100
#
7580		the mouse or rat		0	Dashi		6233,6237
7581		the mouse or rat		0	Zhaozhuang		6233,6237
7582		the mouse or rat		0	Ega		6233,6237
7583		the mouse or rat		0	Enqi		6233,6237
7584		the mouse or rat		0	Eryuan		6233,6237
7585		the mouse or rat		0	Gongxing		6233,6237
7586		the mouse or rat		0	Heqi		6233,6237
7587		the mouse or rat		0	Jianchuan		6233,6237
7588		the mouse or rat		0	Jinman		6233,6237
7589		the mouse or rat		0	Jinxing		6233,6237
7590		the mouse or rat		0	Luobenzhuo		6233,6237
7591		the mouse or rat		0	Mazhelong		6233,6237
7592		the mouse or rat		0	Qiliqiao		6233,6237
7593		the mouse or rat		0	Xiangyun		6233,6237
7594		the mouse or rat		0	Yunlong		6233,6237
7595		the mouse or rat		0	Zhoucheng		6233,6237
7596		the mouse or rat		0	Cone_Tibetan		6233,6237
7597		the mouse or rat		0	Lhasa_Tibetan		6233,6237
7598	bʲi.ba	the mouse or rat		0	Old_Tibetan		6233,6237
7599		the mouse or rat		0	Achang_Lianghe		6233,6237
7600		the mouse or rat		0	Achang_Longchuan		6233,6237
7601		the mouse or rat		0	Achang_Luxi		6233,6237
7602		the mouse or rat		0	Atsi		6233,6237
7603		the mouse or rat		0	Bola		6233,6237
7604		the mouse or rat		0	Burmese		6233,6237
7605		the mouse or rat		0	Hpun		6233,6237
7606		the mouse or rat		0	Lashi		6233,6237
7607		the mouse or rat		0	Maru		6233,6237
7608		the mouse or rat		0	Old_Burmese		6233,6237
7609		the mouse or rat		0	Xiandau		6233,6237
7610		the mouse or rat		0	Dumi		6233,6237
7611		the mouse or rat		0	Khaling		6233,6237
7612		the mouse or rat		0	Limbu		6233,6237
7613		the mouse or rat		0	Wambule		6233,6237
7614		the mouse or rat		0	Yakkha		6233,6237
7615		the mouse or rat		0	Yamphu		6233,6237
7616		the mouse or rat		0	Dulong		6233,6237
7617		the mouse or rat		0	Jingpo		6233,6237
7618		the mouse or rat		0	Beijing		6233,6237
7619		the mouse or rat		0	Caijia		6233,6237
7620		the mouse or rat		0	Changsha		6233,6237
7621		the mouse or rat		0	Ganzhou		6233,6237
7622		the mouse or rat		0	Guangzhou		6233,6237
7623		the mouse or rat		0	Meixian		6233,6237
7624	*[l̥]aʔ	the mouse or rat		393	Old_Chinese	l̥ a ʔ	6233,6237
7625		the mouse or rat		0	Xiamen		6233,6237
7626		the mouse or rat		0	Guiqiong		6233,6237
7627	βʑɯ	the mouse or rat		0	Japhug		6233,6237
7628		the mouse or rat		0	Khroskyabs_Wobzi		6233,6237
7629		the mouse or rat		0	Muya		6233,6237
7630		the mouse or rat		0	Stau		6233,6237
7631		the mouse or rat		0	Tangut		6233,6237
7632		the mouse or rat		0	Zbu		6233,6237
#
7633	t͡ʂʰɚ₄₄	red	红	132	Dashi	t͡ʂʰ ɚ ⁴⁴	1333710
7634		red	红	0	Zhaozhuang		1333710
7635	t͡ɕʰa₄₄	red	红	132	Ega	t͡ɕʰ a ⁴⁴	1333710
7636	tʰiæ₅₅	red	红	132	Enqi	tʰ i æ ⁵⁵	1333710
7637	xɔ₃₅	red	红	132	Eryuan	x ɔ ³⁵	1333710
7638	tʰæ₄₂	red	红	132	Gongxing	tʰ æ ⁴²	1333710
7639	t͡sʰɛ₄₄	red	红	132	Heqi	t͡sʰ ɛ ⁴⁴	1333710
7640	t͡sʰɛ₄₄	red	红	132	Jianchuan	t͡sʰ ɛ ⁴⁴	1333710
7641	ʈʰa₅₅	red	红	132	Jinman	ʈʰ a ⁵⁵	1333710
7642	t͡sʰa₄₄	red	红	132	Jinxing	t͡sʰ a ⁴⁴	1333710
7643	ʈʰa₅₅	red	红	132	Luobenzhuo	ʈʰ a ⁵⁵	1333710
7644	xoŋ₃₃	red	红	132	Mazhelong	x o ŋ ³³	1333710
7645	t͡sʰɛ₄₄	red	红	132	Qiliqiao	t͡sʰ ɛ ⁴⁴	1333710
7646	t͡sʰɛ₄₄	red	红	132	Xiangyun	t͡sʰ ɛ ⁴⁴	1333710
7647	t͡sʰɛ₃₃	red	红	132	Yunlong	t͡sʰ ɛ ³³	1333710
7648	t͡sʰɛ₄₄	red	红	132	Zhoucheng	t͡sʰ ɛ ⁴⁴	1333710
7649		red	红	0	Cone_Tibetan		1333710
7650		red	红	0	Lhasa_Tibetan		1333710
7651	dmar-	red	红	135	Old_Tibetan	d m a r ◦	1333710
7652		red	红	0	Achang_Lianghe		1333710
7653		red	红	0	Achang_Longchuan		1333710
7654		red	红	0	Achang_Luxi		1333710
7655		red	红	0	Atsi		1333710
7656		red	红	0	Bola		1333710
7657	ni	red	红	133	Burmese	n i	1333710
7658		red	红	0	Hpun		1333710
7659		red	红	0	Lashi		1333710
7660		red	红	0	Maru		1333710
7661		red	红	0	Old_Burmese		1333710
7662		red	红	0	Xiandau		1333710
7663		red	红	0	Dumi		1333710
7664	ɦalalâm	red	红	137	Khaling	ɦ a l a l â m	1333710
7665	hɛt	red	红	136	Limbu	ʰɛ t	1333710
7666		red	红	0	Wambule		1333710
7667		red	红	0	Yakkha		1333710
7668		red	红	0	Yamphu		1333710
7669		red	红	0	Dulong		1333710
7670		red	红	0	Jingpo		1333710
7671		red	红	0	Beijing		1333710
7672		red	红	0	Caijia		1333710
7673		red	红	0	Changsha		1333710
7674		red	红	0	Ganzhou		1333710
7675		red	红	0	Guangzhou		1333710
7676		red	红	0	Meixian		1333710
7677	*[t-qʰ](r)Ak	red	红	134	Old_Chinese	t ◦ qʰ r ) A k	1333710
7678		red	红	0	Xiamen		1333710
7679		red	红	0	Guiqiong		1333710
7680	ɣɯrni	red	红	133	Japhug	ɣ ɯ r n i	1333710
7681		red	红	0	Khroskyabs_Wobzi		1333710
7682		red	红	0	Muya		1333710
7683		red	红	0	Stau		1333710
7684	njij¹	red	红	133	Tangut	n j i j ¹	1333710
7685		red	红	0	Zbu		1333710
#
7686	ko₄₂	to reside (live)		693	Dashi	k o ⁴²	478515
7687		to reside (live)		0	Zhaozhuang		478515
7688	kɤ₄₂	to reside (live)		693	Ega	k ɤ ⁴²	478515
7689	ku₄₃	to reside (live)		693	Enqi	k u ⁴³	478515
7690		to reside (live)		0	Eryuan		478515
7691	kao₄₂	to reside (live)		693	Gongxing	k a o ⁴²	478515
7692		to reside (live)		0	Heqi		478515
7693		to reside (live)		0	Jianchuan		478515
7694	kɤ₄₂	to reside (live)		693	Jinman	k ɤ ⁴²	478515
7695	kɤ₄₂	to reside (live)		693	Jinxing	k ɤ ⁴²	478515
7696		to reside (live)		0	Luobenzhuo		478515
7697	kɤ₄₂	to reside (live)		693	Mazhelong	k ɤ ⁴²	478515
7698		to reside (live)		0	Qiliqiao		478515
7699		to reside (live)		0	Xiangyun		478515
7700		to reside (live)		0	Yunlong		478515
7701	kɤ₄₂	to reside (live)		693	Zhoucheng	k ɤ ⁴²	478515
7702		to reside (live)		0	Cone_Tibetan		478515
7703		to reside (live)		0	Lhasa_Tibetan		478515
7704	bsdad	to reside (live)		0	Old_Tibetan		478515
7705		to reside (live)		0	Achang_Lianghe		478515
7706		to reside (live)		0	Achang_Longchuan		478515
7707		to reside (live)		0	Achang_Luxi		478515
7708		to reside (live)		0	Atsi		478515
7709		to reside (live)		0	Bola		478515
7710		to reside (live)		0	Burmese		478515
7711		to reside (live)		0	Hpun		478515
7712		to reside (live)		0	Lashi		478515
7713		to reside (live)		0	Maru		478515
7714		to reside (live)		0	Old_Burmese		478515
7715		to reside (live)		0	Xiandau		478515
7716		to reside (live)		0	Dumi		478515
7717		to reside (live)		0	Khaling		478515
7718		to reside (live)		0	Limbu		478515
7719		to reside (live)		0	Wambule		478515
7720		to reside (live)		0	Yakkha		478515
7721		to reside (live)		0	Yamphu		478515
7722		to reside (live)		0	Dulong		478515
7723		to reside (live)		0	Jingpo		478515
7724		to reside (live)		0	Beijing		478515
7725		to reside (live)		0	Caijia		478515
7726		to reside (live)		0	Changsha		478515
7727		to reside (live)		0	Ganzhou		478515
7728		to reside (live)		0	Guangzhou		478515
7729		to reside (live)		0	Meixian		478515
7730	*sreŋ	to reside (live)		693	Old_Chinese	s r e ŋ	478515
7731		to reside (live)		0	Xiamen		478515
7732		to reside (live)		0	Guiqiong		478515
7733	rɤʑi	to reside (live)		692	Japhug	r ɤ ʑ i	478515
7734		to reside (live)		0	Khroskyabs_Wobzi		478515
7735		to reside (live)		0	Muya		478515
7736		to reside (live)		0	Stau		478515
7737		to reside (live)		0	Tangut		478515
7738		to reside (live)		0	Zbu		478515
#
7739		right	右边	0	Dashi		436024
7740		right	右边	0	Zhaozhuang		436024
7741		right	右边	0	Ega		436024
7742		right	右边	0	Enqi		436024
7743	t͡ʂɛ₄₂pɔ₃₁	right	右边	139	Eryuan	t͡ʂ ɛ ⁴² p ɔ ³¹	436024
7744		right	右边	0	Gongxing		436024
7745	t͡sɛ̃₄₂fɤ₃₃	right	右边	139	Heqi	t͡s ɛ̃ ∼ ⁴² f ɤ ³³	436024
7746	t͡sɛ₄₂fɤ₃₃	right	右边	139	Jianchuan	t͡s ɛ ⁴² f ɤ ³³	436024
7747		right	右边	0	Jinman		436024
7748		right	右边	0	Jinxing		436024
7749	cã₄₄ɕi₃₃	right	右边	139	Luobenzhuo	c ã ∼ ⁴⁴ ɕ i ³³	436024
7750		right	右边	0	Mazhelong		436024
7751	t͡sɛ̃₄₄pɔ₂₁	right	右边	139	Qiliqiao	t͡s ɛ̃ ∼ ⁴⁴ p ɔ ²¹	436024
7752	t͡sɛ̃₄₂sɛ̃₂₁	right	右边	139	Xiangyun	t͡s ɛ̃ ∼ ⁴² s ɛ̃ ∼ ²¹	436024
7753	t͡sɛ₃₁	right	右边	139	Yunlong	t͡s ɛ ³¹	436024
7754		right	右边	0	Zhoucheng		436024
7755		right	右边	0	Cone_Tibetan		436024
7756		right	右边	0	Lhasa_Tibetan		436024
7757	gjas	right	右边	0	Old_Tibetan		436024
7758		right	右边	0	Achang_Lianghe		436024
7759		right	右边	0	Achang_Longchuan		436024
7760		right	右边	0	Achang_Luxi		436024
7761		right	右边	0	Atsi		436024
7762		right	右边	0	Bola		436024
7763		right	右边	0	Burmese		436024
7764		right	右边	0	Hpun		436024
7765		right	右边	0	Lashi		436024
7766		right	右边	0	Maru		436024
7767		right	右边	0	Old_Burmese		436024
7768		right	右边	0	Xiandau		436024
7769		right	右边	0	Dumi		436024
7770		right	右边	0	Khaling		436024
7771		right	右边	0	Limbu		436024
7772		right	右边	0	Wambule		436024
7773		right	右边	0	Yakkha		436024
7774		right	右边	0	Yamphu		436024
7775		right	右边	0	Dulong		436024
7776		right	右边	0	Jingpo		436024
7777		right	右边	0	Beijing		436024
7778		right	右边	0	Caijia		436024
7779		right	右边	0	Changsha		436024
7780		right	右边	0	Ganzhou		436024
7781		right	右边	0	Guangzhou		436024
7782		right	右边	0	Meixian		436024
7783		right	右边	139	Old_Chinese	◦	436024
7784		right	右边	0	Xiamen		436024
7785		right	右边	0	Guiqiong		436024
7786	χcʰa	right	右边	138	Japhug	χ cʰ a	436024
7787		right	右边	0	Khroskyabs_Wobzi		436024
7788		right	右边	0	Muya		436024
7789		right	右边	0	Stau		436024
7790		right	右边	0	Tangut		436024
7791		right	右边	0	Zbu		436024
#
7792	kõ₃₅	the river	江	435	Dashi	k õ ∼ ³⁵	3253
7793	kʋ³⁵	the river	江	0	Zhaozhuang	k ʋ ³⁵	3253
7794	qu₅₅	the river	江	435	Ega	q u ⁵⁵	3253
7795	qo₂₄	the river	江	435	Enqi	q o ²⁴	3253
7796	kɤ₃₅	the river	江	435	Eryuan	k ɤ ³⁵	3253
7797	qoŋ₅₅	the river	江	435	Gongxing	q o ŋ ⁵⁵	3253
7798	kɔ̃₅₅	the river	江	435	Heqi	k ɔ̃ ∼ ⁵⁵	3253
7799	kɤ̃₅₅	the river	江	435	Jianchuan	k ɤ̃ ∼ ⁵⁵	3253
7800	qõ₅₅	the river	江	435	Jinman	q õ ∼ ⁵⁵	3253
7801	kɤŋ₅₅	the river	江	435	Jinxing	k ɤ ŋ ⁵⁵	3253
7802	ʈõ₂₁	the river	江	435	Luobenzhuo	ʈ õ ∼ ²¹	3253
7803	koŋ₅₅	the river	江	435	Mazhelong	k o ŋ ⁵⁵	3253
7804	kɤ₃₅	the river	江	435	Qiliqiao	k ɤ ³⁵	3253
7805	kʲɛ₃₅t͡sɔ₄₂	the river	江	435	Xiangyun	kʲ ɛ ³⁵ t͡s ɔ ⁴²	3253
7806	kɯ₃₅kɯ₃₃	the river	江	435	Yunlong	k ɯ ³⁵ k ɯ ³³	3253
7807	kɤ₃₅	the river	江	435	Zhoucheng	k ɤ ³⁵	3253
7808		the river	江	0	Cone_Tibetan		3253
7809		the river	江	0	Lhasa_Tibetan		3253
7810	gtsaŋ.po	the river	江	0	Old_Tibetan		3253
7811		the river	江	0	Achang_Lianghe		3253
7812		the river	江	0	Achang_Longchuan		3253
7813		the river	江	0	Achang_Luxi		3253
7814		the river	江	0	Atsi		3253
7815		the river	江	0	Bola		3253
7816		the river	江	0	Burmese		3253
7817		the river	江	0	Hpun		3253
7818		the river	江	0	Lashi		3253
7819		the river	江	0	Maru		3253
7820		the river	江	0	Old_Burmese		3253
7821		the river	江	0	Xiandau		3253
7822		the river	江	0	Dumi		3253
7823		the river	江	0	Khaling		3253
7824		the river	江	0	Limbu		3253
7825		the river	江	0	Wambule		3253
7826		the river	江	0	Yakkha		3253
7827		the river	江	0	Yamphu		3253
7828		the river	江	0	Dulong		3253
7829		the river	江	0	Jingpo		3253
7830		the river	江	0	Beijing		3253
7831		the river	江	0	Caijia		3253
7832		the river	江	0	Changsha		3253
7833		the river	江	0	Ganzhou		3253
7834		the river	江	0	Guangzhou		3253
7835		the river	江	0	Meixian		3253
7836		the river	江	435	Old_Chinese	◦	3253
7837		the river	江	0	Xiamen		3253
7838		the river	江	0	Guiqiong		3253
7839	smar	the river	江	434	Japhug	s m a r	3253
7840		the river	江	0	Khroskyabs_Wobzi		3253
7841		the river	江	0	Muya		3253
7842		the river	江	0	Stau		3253
7843		the river	江	0	Tangut		3253
7844		the river	江	0	Zbu		3253
#
7845	tʰu₃₃	the road	路	436	Dashi	tʰ u ³³	3258
7846	thu⁴⁴	the road	路	0	Zhaozhuang	tʰ u ⁴⁴	3258
7847	t͡ɕiu₂₂	the road	路	436	Ega	t͡ɕ i u ²²	3258
7848	tʰiu₂₂	the road	路	436	Enqi	tʰ i u ²²	3258
7849	tʰɔ₃₃	the road	路	436	Eryuan	tʰ ɔ ³³	3258
7850	tʰy₂₂	the road	路	436	Gongxing	tʰ y ²²	3258
7851	tʰu₃₃	the road	路	436	Heqi	tʰ u ³³	3258
7852	tʰu₃₃	the road	路	436	Jianchuan	tʰ u ³³	3258
7853	ʈʰu₂₂	the road	路	436	Jinman	ʈʰ u ²²	3258
7854	tʰu₃₃	the road	路	436	Jinxing	tʰ u ³³	3258
7855	tao₄₂cʰɤ₃₃	the road	路	436	Luobenzhuo	t a o ⁴² cʰ ɤ ³³	3258
7856	tʰǝɯ₃₃	the road	路	436	Mazhelong	tʰ ǝ ɯ ³³	3258
7857	tʰu₃₃	the road	路	436	Qiliqiao	tʰ u ³³	3258
7858	tʰu₃₃	the road	路	436	Xiangyun	tʰ u ³³	3258
7859	tʰu₃₃	the road	路	436	Yunlong	tʰ u ³³	3258
7860	tʰo₃₃	the road	路	436	Zhoucheng	tʰ o ³³	3258
7861		the road	路	0	Cone_Tibetan		3258
7862		the road	路	0	Lhasa_Tibetan		3258
7863	lam	the road	路	439	Old_Tibetan	l a m	3258
7864		the road	路	0	Achang_Lianghe		3258
7865		the road	路	0	Achang_Longchuan		3258
7866		the road	路	0	Achang_Luxi		3258
7867		the road	路	0	Atsi		3258
7868		the road	路	0	Bola		3258
7869	lam²	the road	路	439	Burmese	l a m ²	3258
7870		the road	路	0	Hpun		3258
7871		the road	路	0	Lashi		3258
7872		the road	路	0	Maru		3258
7873		the road	路	0	Old_Burmese		3258
7874		the road	路	0	Xiandau		3258
7875		the road	路	0	Dumi		3258
7876	lɛ̄m	the road	路	439	Khaling	l ɛ̄ m	3258
7877	lam	the road	路	439	Limbu	l a m	3258
7878		the road	路	0	Wambule		3258
7879		the road	路	0	Yakkha		3258
7880		the road	路	0	Yamphu		3258
7881		the road	路	0	Dulong		3258
7882		the road	路	0	Jingpo		3258
7883		the road	路	0	Beijing		3258
7884		the road	路	0	Caijia		3258
7885		the road	路	0	Changsha		3258
7886		the road	路	0	Ganzhou		3258
7887		the road	路	0	Guangzhou		3258
7888		the road	路	0	Meixian		3258
7889	*Cə.rˤak-s	the road	路	440	Old_Chinese	C ə rˤ a k ◦ s	3258
7890		the road	路	0	Xiamen		3258
7891		the road	路	0	Guiqiong		3258
7892	tʂu	the road	路	437	Japhug	tʂ u	3258
7893		the road	路	0	Khroskyabs_Wobzi		3258
7894		the road	路	0	Muya		3258
7895		the road	路	0	Stau		3258
7896	tɕja¹	the road	路	438	Tangut	tɕ j a ¹	3258
7897		the road	路	0	Zbu		3258
#
7898		the roof		0	Dashi		344031
7899		the roof		0	Zhaozhuang		344031
7900		the roof		0	Ega		344031
7901		the roof		0	Enqi		344031
7902		the roof		0	Eryuan		344031
7903		the roof		0	Gongxing		344031
7904		the roof		0	Heqi		344031
7905		the roof		0	Jianchuan		344031
7906		the roof		0	Jinman		344031
7907		the roof		0	Jinxing		344031
7908		the roof		0	Luobenzhuo		344031
7909		the roof		0	Mazhelong		344031
7910		the roof		0	Qiliqiao		344031
7911		the roof		0	Xiangyun		344031
7912		the roof		0	Yunlong		344031
7913		the roof		0	Zhoucheng		344031
7914		the roof		0	Cone_Tibetan		344031
7915		the roof		0	Lhasa_Tibetan		344031
7916	tʰog	the roof		0	Old_Tibetan		344031
7917		the roof		0	Achang_Lianghe		344031
7918		the roof		0	Achang_Longchuan		344031
7919		the roof		0	Achang_Luxi		344031
7920		the roof		0	Atsi		344031
7921		the roof		0	Bola		344031
7922		the roof		0	Burmese		344031
7923		the roof		0	Hpun		344031
7924		the roof		0	Lashi		344031
7925		the roof		0	Maru		344031
7926		the roof		0	Old_Burmese		344031
7927		the roof		0	Xiandau		344031
7928		the roof		0	Dumi		344031
7929		the roof		0	Khaling		344031
7930		the roof		0	Limbu		344031
7931		the roof		0	Wambule		344031
7932		the roof		0	Yakkha		344031
7933		the roof		0	Yamphu		344031
7934		the roof		0	Dulong		344031
7935		the roof		0	Jingpo		344031
7936		the roof		0	Beijing		344031
7937		the roof		0	Caijia		344031
7938		the roof		0	Changsha		344031
7939		the roof		0	Ganzhou		344031
7940		the roof		0	Guangzhou		344031
7941		the roof		0	Meixian		344031
7942		the roof		442	Old_Chinese	◦	344031
7943		the roof		0	Xiamen		344031
7944		the roof		0	Guiqiong		344031
7945	khɤxtɤmbro	the roof		441	Japhug	kʰ ɤ x t ɤ m b r o	344031
7946		the roof		0	Khroskyabs_Wobzi		344031
7947		the roof		0	Muya		344031
7948		the roof		0	Stau		344031
7949		the roof		0	Tangut		344031
7950		the roof		0	Zbu		344031
#
7951	te₄₄	the root	根	443	Dashi	t e ⁴⁴	3269
7952		the root	根	0	Zhaozhuang		3269
7953	tɛ₄₂	the root	根	443	Ega	t ɛ ⁴²	3269
7954	tɛ₅₅	the root	根	443	Enqi	t ɛ ⁵⁵	3269
7955	me₄₂	the root	根	443	Eryuan	m e ⁴²	3269
7956	te₂₄	the root	根	443	Gongxing	t e ²⁴	3269
7957	mi₄₄	the root	根	443	Heqi	m i ⁴⁴	3269
7958	mi₄₄	the root	根	443	Jianchuan	m i ⁴⁴	3269
7959	te₄₂	the root	根	443	Jinman	t e ⁴²	3269
7960	te₄₄	the root	根	443	Jinxing	t e ⁴⁴	3269
7961	bo₅₅mɛ₄₄	the root	根	443	Luobenzhuo	b o ⁵⁵ m ɛ ⁴⁴	3269
7962	t͡so₃₃	the root	根	443	Mazhelong	t͡s o ³³	3269
7963	mi₄₄	the root	根	443	Qiliqiao	m i ⁴⁴	3269
7964	me₃₁me₃₁	the root	根	443	Xiangyun	m e ³¹ m e ³¹	3269
7965	dɛ₃₃	the root	根	443	Yunlong	d ɛ ³³	3269
7966	mi₄₄	the root	根	443	Zhoucheng	m i ⁴⁴	3269
7967		the root	根	0	Cone_Tibetan		3269
7968		the root	根	0	Lhasa_Tibetan		3269
7969	rtsa.ba	the root	根	447	Old_Tibetan	r ts a b a	3269
7970		the root	根	0	Achang_Lianghe		3269
7971		the root	根	0	Achang_Longchuan		3269
7972		the root	根	0	Achang_Luxi		3269
7973		the root	根	0	Atsi		3269
7974		the root	根	0	Bola		3269
7975	mrac	the root	根	446	Burmese	m r a c	3269
7976		the root	根	0	Hpun		3269
7977		the root	根	0	Lashi		3269
7978		the root	根	0	Maru		3269
7979		the root	根	0	Old_Burmese		3269
7980		the root	根	0	Xiandau		3269
7981		the root	根	0	Dumi		3269
7982	sɛ̄m	the root	根	444	Khaling	s ɛ̄ m	3269
7983	sa:p	the root	根	444	Limbu	s a: p	3269
7984		the root	根	0	Wambule		3269
7985		the root	根	0	Yakkha		3269
7986		the root	根	0	Yamphu		3269
7987		the root	根	0	Dulong		3269
7988		the root	根	0	Jingpo		3269
7989		the root	根	0	Beijing		3269
7990		the root	根	0	Caijia		3269
7991		the root	根	0	Changsha		3269
7992		the root	根	0	Ganzhou		3269
7993		the root	根	0	Guangzhou		3269
7994		the root	根	0	Meixian		3269
7995	*[k]ˤə[n]	the root	根	448	Old_Chinese	kˤ ə n	3269
7996		the root	根	0	Xiamen		3269
7997		the root	根	0	Guiqiong		3269
7998	tɤ-zrɤm	the root	根	444	Japhug	t ɤ ◦ z r ɤ m	3269
7999		the root	根	0	Khroskyabs_Wobzi		3269
8000		the root	根	0	Muya		3269
8001		the root	根	0	Stau		3269
8002	dʑju²	the root	根	445	Tangut	dʑ j u ²	3269
8003		the root	根	0	Zbu		3269
#
8004	sʰou₄₄	the rope	绳子	450	Dashi	sʰ o u ⁴⁴	5465
8005		the rope	绳子	0	Zhaozhuang		5465
8006	su₄₄	the rope	绳子	450	Ega	s u ⁴⁴	5465
8007	su₅₅	the rope	绳子	450	Enqi	s u ⁵⁵	5465
8008		the rope	绳子	0	Eryuan		5465
8009	su₂₄	the rope	绳子	450	Gongxing	s u ²⁴	5465
8010		the rope	绳子	0	Heqi		5465
8011		the rope	绳子	0	Jianchuan		5465
8012	so₅₅	the rope	绳子	450	Jinman	s o ⁵⁵	5465
8013	sou₄₄	the rope	绳子	450	Jinxing	s o u ⁴⁴	5465
8014		the rope	绳子	0	Luobenzhuo		5465
8015	so₄₄	the rope	绳子	450	Mazhelong	s o ⁴⁴	5465
8016		the rope	绳子	0	Qiliqiao		5465
8017		the rope	绳子	0	Xiangyun		5465
8018		the rope	绳子	0	Yunlong		5465
8019	so₄₄	the rope	绳子	450	Zhoucheng	s o ⁴⁴	5465
8020		the rope	绳子	0	Cone_Tibetan		5465
8021		the rope	绳子	0	Lhasa_Tibetan		5465
8022	tʰag.pa	the rope	绳子	0	Old_Tibetan		5465
8023		the rope	绳子	0	Achang_Lianghe		5465
8024		the rope	绳子	0	Achang_Longchuan		5465
8025		the rope	绳子	0	Achang_Luxi		5465
8026		the rope	绳子	0	Atsi		5465
8027		the rope	绳子	0	Bola		5465
8028		the rope	绳子	0	Burmese		5465
8029		the rope	绳子	0	Hpun		5465
8030		the rope	绳子	0	Lashi		5465
8031		the rope	绳子	0	Maru		5465
8032		the rope	绳子	0	Old_Burmese		5465
8033		the rope	绳子	0	Xiandau		5465
8034		the rope	绳子	0	Dumi		5465
8035		the rope	绳子	0	Khaling		5465
8036		the rope	绳子	0	Limbu		5465
8037		the rope	绳子	0	Wambule		5465
8038		the rope	绳子	0	Yakkha		5465
8039		the rope	绳子	0	Yamphu		5465
8040		the rope	绳子	0	Dulong		5465
8041		the rope	绳子	0	Jingpo		5465
8042		the rope	绳子	0	Beijing		5465
8043		the rope	绳子	0	Caijia		5465
8044		the rope	绳子	0	Changsha		5465
8045		the rope	绳子	0	Ganzhou		5465
8046		the rope	绳子	0	Guangzhou		5465
8047		the rope	绳子	0	Meixian		5465
8048		the rope	绳子	450	Old_Chinese		5465
8049		the rope	绳子	0	Xiamen		5465
8050		the rope	绳子	0	Guiqiong		5465
8051	tɯmbri	the rope	绳子	449	Japhug	t ɯ m b r i	5465
8052		the rope	绳子	0	Khroskyabs_Wobzi		5465
8053		the rope	绳子	0	Muya		5465
8054		the rope	绳子	0	Stau		5465
8055		the rope	绳子	0	Tangut		5465
8056		the rope	绳子	0	Zbu		5465
#
8057		rotten (of fruits)	腐烂	0	Dashi		7031
8058		rotten (of fruits)	腐烂	0	Zhaozhuang		7031
8059		rotten (of fruits)	腐烂	0	Ega		7031
8060		rotten (of fruits)	腐烂	0	Enqi		7031
8061		rotten (of fruits)	腐烂	0	Eryuan		7031
8062		rotten (of fruits)	腐烂	0	Gongxing		7031
8063		rotten (of fruits)	腐烂	0	Heqi		7031
8064		rotten (of fruits)	腐烂	0	Jianchuan		7031
8065		rotten (of fruits)	腐烂	0	Jinman		7031
8066		rotten (of fruits)	腐烂	0	Jinxing		7031
8067		rotten (of fruits)	腐烂	0	Luobenzhuo		7031
8068		rotten (of fruits)	腐烂	0	Mazhelong		7031
8069		rotten (of fruits)	腐烂	0	Qiliqiao		7031
8070		rotten (of fruits)	腐烂	0	Xiangyun		7031
8071		rotten (of fruits)	腐烂	0	Yunlong		7031
8072		rotten (of fruits)	腐烂	0	Zhoucheng		7031
8073		rotten (of fruits)	腐烂	0	Cone_Tibetan		7031
8074		rotten (of fruits)	腐烂	0	Lhasa_Tibetan		7031
8075	rul-	rotten (of fruits)	腐烂	0	Old_Tibetan		7031
8076		rotten (of fruits)	腐烂	0	Achang_Lianghe		7031
8077		rotten (of fruits)	腐烂	0	Achang_Longchuan		7031
8078		rotten (of fruits)	腐烂	0	Achang_Luxi		7031
8079		rotten (of fruits)	腐烂	0	Atsi		7031
8080		rotten (of fruits)	腐烂	0	Bola		7031
8081		rotten (of fruits)	腐烂	0	Burmese		7031
