# Wordlist

# DATA
ID	POS	CONCEPT	LGID	RGEN	GLOSS_IN_SOURCE	ENTRY_IN_SOURCE	DOCULECT	SRCID	SRCABBR	ID_IN_SOURCE	IPA	TOKENS	SOURCE	TAXON_NAME_IN_SOURCE	SUBGROUP
82005		round	1849	396032	circle / circular	gă³¹wɔ³³	Karen	0990.50	TBL	82005	gă³¹wɔ³³	g ă ³¹ ◦ w ɔ ³³	STEDT/TBL	Karen	Karenic
66163		round	1840	396024	circle / circular	ɣu³³lu³³sa³³	Hani_Mojiang	0990.42	TBL	66163	ɣu³³lu³³sa³³	ɣ u ³³ ◦ l u ³³ ◦ s a ³³	STEDT/TBL	Hani (Mojiang)	Southern Loloish
1125		round	1804	395983	circle / circular	sgor sgor	Tibetan_Written	0990.01	TBL	1125	sgor sgor	s ◦ g o r _ s ◦ g o r	STEDT/TBL	Tibetan (Written)	Tibetan
58931		round	1836	396021	circle / circular	dɒ¹¹læ³³	Yi_Sani	0990.39	TBL	58931	dɒ¹¹læ³³	d ɒ ¹¹ ◦ l æ ³³	STEDT/TBL	Yi (Sani)	Central Loloish
17797		round	1813	396000	circle / circular (planar)	ɣua³³ɣua⁵³	Lyuzu	0990.18	TBL	17797	ɣua³³ɣua⁵³	ɣ u a ³³ ◦ ɣ u a ⁵³	STEDT/TBL	Lyuzu	Qiangic
17798		round	1813	396484	circle / circular (spherical)	ta³³li⁵⁵li³¹	Lyuzu	0990.18	TBL	17798	ta³³li⁵⁵li³¹	t a ³³ ◦ l i ⁵⁵ ◦ l i ³¹	STEDT/TBL	Lyuzu	Qiangic
83563		round	1850	395988	circle / circular	chir⁵⁵mo⁵³	Cuona_Menba	0990.06	TBL	83563	chir⁵⁵mo⁵³	ch i r ⁵⁵ ◦ m o ⁵³	STEDT/TBL	Cuona Menba	Bodic
51308		round	1832	396017	circle / circular (spherical)	mɑ³³li³⁴pu³³	Yi_Xide	0990.35	TBL	51308	mɑ³³li³⁴pu³³	m ɑ ³³ ◦ l i ³⁴ ◦ p u ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
67963		round	1841	396025	circle / circular	u³⁵	Lahu_Lancang	0990.43	TBL	67963	u³⁵	u ³⁵	STEDT/TBL	Lahu (Lancang)	Central Loloish
3087		round	1805	395992	circle / circular	ʐu¹¹ʐuə⁵⁵	Pumi_Jiulong	0990.10	TBL	3087	ʐu¹¹ʐuə⁵⁵	ʐ u ¹¹ ◦ ʐ u ə ⁵⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
19635		round	1814	396001	circle / circular	tin³¹	Jingpho	0990.19	TBL	19635	tin³¹	t i n ³¹	STEDT/TBL	Jingpho	Jingpho
85409		round	1851	395989	circle / circular (spherical)	ri ri	Motuo_Menba	0990.07	TBL	85409	ri ri	r i _ r i	STEDT/TBL	Motuo Menba	Bodic
85410		round	1851	396481	circle / circular (tubular)	khir khir	Motuo_Menba	0990.07	TBL	85410	khir khir	kh i r _ kh i r	STEDT/TBL	Motuo Menba	Bodic
71653		round	1843	396027	circle / circular	uə⁵⁵uə³³	Naxi	0990.45	TBL	71653	uə⁵⁵uə³³	u ə ⁵⁵ u ə ³³	STEDT/TBL	Naxi	Naxi
53266		round	1833	396018	circle / circular	a⁵⁵li⁵⁵vɑ³³	Yi_Weishan	0990.36	TBL	53266	a⁵⁵li⁵⁵vɑ³³	a ⁵⁵ ◦ l i ⁵⁵ ◦ v ɑ ³³	STEDT/TBL	Yi (Weishan)	Northern Loloish
69792		round	1842	396026	circle / circular	a⁴⁴lɤ³³lɤ³³	Jinuo	0990.44	TBL	69792	a⁴⁴lɤ³³lɤ³³	a ⁴⁴ ◦ l ɤ ³³ ◦ l ɤ ³³	STEDT/TBL	Jinuo	Central Loloish
4729		round	1806	395993	circle / circular	kɐ pə rlor	rGyalrong_Maerkang	0990.11	TBL	4729	kɐ pə rlor	k ɐ _ p ə _ r ◦ l o r	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
87115		round	1852	395990	circle / circular	jyɑn pu luŋ	Qiang_Mawo	0990.08	TBL	87115	jyɑn pu luŋ	j y ɑ n _ p u _ l u ŋ	STEDT/TBL	Qiang (Mawo)	Qiangic
21627		round	1815	395984	circle / circular	koː¹³koː⁵⁵	Tibetan_Lhasa	0990.02	TBL	21627	koː¹³koː⁵⁵	k oː ¹³ ◦ k oː ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
60754		round	1837	395986	circle / circular	hkor hko	Tibetan_Xiahe	0990.04	TBL	60754	hkor hko	h ◦ k o r _ h ◦ k o	STEDT/TBL	Tibetan (Xiahe)	Tibetan
55155		round	1834	396019	circle / circular	vɑ³³	Yi_Nanhua	0990.37	TBL	55155	vɑ³³	v ɑ ³³	STEDT/TBL	Yi (Nanhua)	Northern Loloish
6661		round	1807	395994	circle / circular	ʁɑr ʁɑr	Daofu	0990.12	TBL	6661	ʁɑr ʁɑr	ʁ ɑ r _ ʁ ɑ r	STEDT/TBL	Daofu	rGyalrongic
23639		round	1816	396002	circle / circular	ɑŋ³¹luŋ⁵⁵	Dulong	0990.20	TBL	23639	ɑŋ³¹luŋ⁵⁵	ɑ ŋ ³¹ ◦ l u ŋ ⁵⁵	STEDT/TBL	Dulong	Nungic
40410		round	1826	395985	circle / circular	gɑ¹³gɑ⁵⁵	Tibetan_Batang	0990.03	TBL	40410	gɑ¹³gɑ⁵⁵	g ɑ ¹³ ◦ g ɑ ⁵⁵	STEDT/TBL	Tibetan (Batang)	Tibetan
57003		round	1835	396020	circle / circular	vɚ¹¹	Yi_Wuding	0990.38	TBL	57003	vɚ¹¹	v ɚ ¹¹	STEDT/TBL	Yi (Wuding)	Northern Loloish
8584		round	1808	395995	circle / circular	ɣar¹³ga⁵⁵mə³³	Queyu_Xinlong	0990.13	TBL	8584	ɣar¹³ga⁵⁵mə³³	ɣ a r ¹³ ◦ g a ⁵⁵ ◦ m ə ³³	STEDT/TBL	Queyu (Xinlong)	Qiangic
25457		round	1817	396003	circle / circular	li⁵⁵gi³¹lin⁵⁵	Nung	0990.21	TBL	25457	li⁵⁵gi³¹lin⁵⁵	l i ⁵⁵ ◦ g i ³¹ ◦ l i n ⁵⁵	STEDT/TBL	Nung	Nungic
75290		round	1845	396029	circle / circular	vɤ³³	Gazhuo	0990.47	TBL	75290	vɤ³³	v ɤ ³³	STEDT/TBL	Gazhuo	Northern Loloish
89030		round	1853	395991	circle / circular	ʐuɐ¹³ʐuɐ¹³	Pumi_Lanping	0990.09	TBL	89030	ʐuɐ¹³ʐuɐ¹³	ʐ u ɐ ¹³ ◦ ʐ u ɐ ¹³	STEDT/TBL	Pumi (Lanping)	Qiangic
10426		round	1809	395996	circle / circular	the⁵⁵vʐe⁵⁵vʐe³³	Zhaba_Daofu_County	0990.14	TBL	10426	the⁵⁵vʐe⁵⁵vʐe³³	th e ⁵⁵ ◦ vʐ e ⁵⁵ ◦ vʐ e ³³	STEDT/TBL	Zhaba (Daofu County)	Qiangic
26934		round	1818	396004	circle / circular	geŋ⁵⁵weŋ⁵⁵dɑ⁵⁵	Darang_Taraon	0990.22	TBL	26934	geŋ⁵⁵weŋ⁵⁵dɑ⁵⁵	g e ŋ ⁵⁵ ◦ w e ŋ ⁵⁵ ◦ d ɑ ⁵⁵	STEDT/TBL	Darang [Taraon]	Deng
77023		round	1846	396030	circle / circular	ŋue⁴²	Bai_Jianchuan	0990.48	TBL	77023	ŋue⁴²	ŋ u e ⁴²	STEDT/TBL	Bai (Jianchuan)	Bai
28362		round	1819	396005	circle / circular	gɑ⁵⁵wɑŋ⁵⁵nɑ⁵⁵	Kaman_Miju	0990.23	TBL	28362	gɑ⁵⁵wɑŋ⁵⁵nɑ⁵⁵	g ɑ ⁵⁵ ◦ w ɑ ŋ ⁵⁵ ◦ n ɑ ⁵⁵	STEDT/TBL	Kaman [Miju]	Deng
12359		round	1810	395997	circle / circular (planar)	rø⁵³rø⁵⁵	Muya	0990.15	TBL	12359	rø⁵³rø⁵⁵	r ø ⁵³ ◦ r ø ⁵⁵	STEDT/TBL	Muya	Qiangic
12360		round	1810	396482	circle / circular (spherical)	gø³³gø⁵³	Muya	0990.15	TBL	12360	gø³³gø⁵³	g ø ³³ ◦ g ø ⁵³	STEDT/TBL	Muya	Qiangic
51309		round	1832	396487	circle / circular	vo³³lɯ³³gu²¹	Yi_Xide	0990.35	TBL	51309	vo³³lɯ³³gu²¹	v o ³³ ◦ l ɯ ³³ ◦ g u ²¹	STEDT/TBL	Yi (Xide)	Northern Loloish
29871		round	1820	396006	circle / circular	kor kor	Bokar	0990.24	TBL	29871	kor kor	k o r _ k o r	STEDT/TBL	Bokar	Western Tani
29872		round	1820	396485	circle / circular	a pɯ	Bokar	0990.24	TBL	29872	a pɯ	a _ p ɯ	STEDT/TBL	Bokar	Western Tani
14255		round	1811	395998	circle / circular	lõ³¹lõ⁵⁵tsi³¹	Guiqiong	0990.16	TBL	14255	lõ³¹lõ⁵⁵tsi³¹	l õ ∼ ³¹ ◦ l õ ∼ ⁵⁵ ◦ ts i ³¹	STEDT/TBL	Guiqiong	Qiangic
62522		round	1838	396022	circle / circular	lu³³	Lisu	0990.40	TBL	62522	lu³³	l u ³³	STEDT/TBL	Lisu	Central Loloish
73471		round	1844	396028	circle / circular	ʁa⁵⁵ʁa⁵⁵	Namuyi	0990.46	TBL	73471	ʁa⁵⁵ʁa⁵⁵	ʁ a ⁵⁵ ◦ ʁ a ⁵⁵	STEDT/TBL	Namuyi	Qiangic
78933		round	1847	396031	circle / circular	thuan²¹khu⁵⁵li⁵⁵	Tujia	0990.49	TBL	78933	thuan²¹khu⁵⁵li⁵⁵	th u a n ²¹ ◦ kh u ⁵⁵ ◦ l i ⁵⁵	STEDT/TBL	Tujia	Tujia
80443		round	1848	395987	circle / circular	kor rkor	Tibetan_Alike	0990.05	TBL	80443	kor rkor	k o r _ r ◦ k o r	STEDT/TBL	Tibetan (Alike)	Tibetan
31714		round	1821	396007	circle / circular	ɑ⁵⁵goŋ⁵⁵tiɑŋ⁵⁵	Yidu	0990.25	TBL	31714	ɑ⁵⁵goŋ⁵⁵tiɑŋ⁵⁵	ɑ ⁵⁵ ◦ g o ŋ ⁵⁵ ◦ t i ɑ ŋ ⁵⁵	STEDT/TBL	Yidu	Deng
64353		round	1839	396023	circle / circular	ɣɔ³³	Hani_Lüchun	0990.41	TBL	64353	ɣɔ³³	ɣ ɔ ³³	STEDT/TBL	Hani (Lüchun)	Southern Loloish
15916		round	1812	395999	circle / circular (planar)	guɛ⁵⁵guɛ⁵⁵	Xumi	0990.17	TBL	15916	guɛ⁵⁵guɛ⁵⁵	g u ɛ ⁵⁵ ◦ g u ɛ ⁵⁵	STEDT/TBL	Xumi	Qiangic
15917		round	1812	396483	circle / circular (spherical)	ku⁵⁵tu³³lu³³	Xumi	0990.17	TBL	15917	ku⁵⁵tu³³lu³³	k u ⁵⁵ ◦ t u ³³ ◦ l u ³³	STEDT/TBL	Xumi	Qiangic
#
82390	v.	run	1849	421547	run	xe̱³¹	Karen	1544.50	TBL	82390	xe̱³¹	x e̱ ³¹	STEDT/TBL	Karen	Karenic
49978	v.	run	1831	421531	run	khɹuɚ̱̃⁵³	Nusu_Central	1544.34	TBL	49978	khɹuɚ̱̃⁵³	kh ɹ u ɚ̱̃ ∼ ⁵³	STEDT/TBL	Nusu (Central)	Northern Loloish
63073	v.	run	1838	421537	run	tɯ³⁵	Lisu	1544.40	TBL	63073	tɯ³⁵	t ɯ ³⁵	STEDT/TBL	Lisu	Central Loloish
66700	v.	run	1840	421539	run	tshv̩³¹	Hani_Mojiang	1544.42	TBL	66700	tshv̩³¹	tsh v̩ ³¹	STEDT/TBL	Hani (Mojiang)	Southern Loloish
1718	v.	run	1804	421498	run	rgjugs	Tibetan_Written	1544.01	TBL	1718	rgjugs	r ◦ g j u gs	STEDT/TBL	Tibetan (Written)	Tibetan
25774	v.	run	1817	421518	run	ɑ³¹tshɑŋ³¹	Nung	1544.21	TBL	25774	ɑ³¹tshɑŋ³¹	ɑ ³¹ ◦ tsh ɑ ŋ ³¹	STEDT/TBL	Nung	Nungic
51929	v.	run	1832	421532	run	po⁵⁵	Yi_Xide	1544.35	TBL	51929	po⁵⁵	p o ⁵⁵	STEDT/TBL	Yi (Xide)	Northern Loloish
51930	v.	run	1832	421549	run	pho³³	Yi_Xide	1544.35	TBL	51930	pho³³	ph o ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
16464	v.	run	1812	421514	run	dzõ³³dzõ⁵⁵	Xumi	1544.17	TBL	16464	dzõ³³dzõ⁵⁵	dz õ ∼ ³³ ◦ dz õ ∼ ⁵⁵	STEDT/TBL	Xumi	Qiangic
68517	v.	run	1841	421540	run	ɣɯ³¹	Lahu_Lancang	1544.43	TBL	68517	ɣɯ³¹	ɣ ɯ ³¹	STEDT/TBL	Lahu (Lancang)	Central Loloish
3493	v.	run	1805	421507	run	dʐã¹¹tshə⁵⁵	Pumi_Jiulong	1544.10	TBL	3493	dʐã¹¹tshə⁵⁵	dʐ ã ∼ ¹¹ ◦ tsh ə ⁵⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
20184	v.	run	1814	421516	run	kat³¹	Jingpho	1544.19	TBL	20184	kat³¹	k a t ³¹	STEDT/TBL	Jingpho	Jingpho
85811	v.	run	1851	421504	run	dʑoŋ	Motuo_Menba	1544.07	TBL	85811	dʑoŋ	dʑ o ŋ	STEDT/TBL	Motuo Menba	Bodic
53843	v.	run	1833	421533	run	la³³	Yi_Weishan	1544.36	TBL	53843	la³³	l a ³³	STEDT/TBL	Yi (Weishan)	Northern Loloish
70337	v.	run	1842	421541	run	thə⁴²	Jinuo	1544.44	TBL	70337	thə⁴²	th ə ⁴²	STEDT/TBL	Jinuo	Central Loloish
5287	v.	run	1806	421508	run	kɐ rɟjək	rGyalrong_Maerkang	1544.11	TBL	5287	kɐ rɟjək	k ɐ _ r ◦ ɟ j ə k	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
87694	v.	run	1852	421505	run	tʂhə	Qiang_Mawo	1544.08	TBL	87694	tʂhə	tʂh ə	STEDT/TBL	Qiang (Mawo)	Qiangic
22281	v.	run	1815	421499	run	Cu¹³²	Tibetan_Lhasa	1544.02	TBL	22281	Cu¹³²	C u ¹³²	STEDT/TBL	Tibetan (Lhasa)	Tibetan
55707	v.	run	1834	421534	run	pe̱³³	Yi_Nanhua	1544.37	TBL	55707	pe̱³³	p e̱ ³³	STEDT/TBL	Yi (Nanhua)	Northern Loloish
72186	v.	run	1843	421542	run	dʑiə²¹	Naxi	1544.45	TBL	72186	dʑiə²¹	dʑ i ə ²¹	STEDT/TBL	Naxi	Naxi
61254	v.	run	1837	421501	run	dʑəχ	Tibetan_Xiahe	1544.04	TBL	61254	dʑəχ	dʑ ə χ	STEDT/TBL	Tibetan (Xiahe)	Tibetan
7263	v.	run	1807	421509	run	mɟjə ra	Daofu	1544.12	TBL	7263	mɟjə ra	m ◦ ɟ j ə _ r a	STEDT/TBL	Daofu	rGyalrongic
89581	v.	run	1853	421506	run	khə¹³phʃã⁵⁵	Pumi_Lanping	1544.09	TBL	89581	khə¹³phʃã⁵⁵	kh ə ¹³ ◦ phʃ ã ∼ ⁵⁵	STEDT/TBL	Pumi (Lanping)	Qiangic
89582	v.	run	1853	421548	run	khə¹³ bʒẽ¹³	Pumi_Lanping	1544.09	TBL	89582	khə¹³ bʒẽ¹³	kh ə ¹³ _ bʒ ẽ ∼ ¹³	STEDT/TBL	Pumi (Lanping)	Qiangic
40989	v.	run	1826	421500	run	dʑuʔ⁵³	Tibetan_Batang	1544.03	TBL	40989	dʑuʔ⁵³	dʑ u ʔ ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
57612	v.	run	1835	421535	run	ɖe¹¹	Yi_Wuding	1544.38	TBL	57612	ɖe¹¹	ɖ e ¹¹	STEDT/TBL	Yi (Wuding)	Northern Loloish
57613	v.	run	1835	421550	run	ku̱²	Yi_Wuding	1544.38	TBL	57613	ku̱²	k u̱ ²	STEDT/TBL	Yi (Wuding)	Northern Loloish
74017	v.	run	1844	421543	run	suæ⁵³	Namuyi	1544.46	TBL	74017	suæ⁵³	s u æ ⁵³	STEDT/TBL	Namuyi	Qiangic
9113	v.	run	1808	421510	run	rdʑu⁵⁵	Queyu_Xinlong	1544.13	TBL	9113	rdʑu⁵⁵	r ◦ dʑ u ⁵⁵	STEDT/TBL	Queyu (Xinlong)	Qiangic
75742	v.	run	1845	421544	run	kɤ³¹	Gazhuo	1544.47	TBL	75742	kɤ³¹	k ɤ ³¹	STEDT/TBL	Gazhuo	Northern Loloish
27220	v.	run	1818	421519	run	tsɑu⁵⁵	Darang_Taraon	1544.22	TBL	27220	tsɑu⁵⁵	ts ɑ u ⁵⁵	STEDT/TBL	Darang [Taraon]	Deng
11002	v.	run	1809	421511	run	tə⁵⁵mɟjo⁵⁵	Zhaba_Daofu_County	1544.14	TBL	11002	tə⁵⁵mɟjo⁵⁵	t ə ⁵⁵ m ◦ ɟ j o ⁵⁵	STEDT/TBL	Zhaba (Daofu County)	Qiangic
18326	v.	run	1813	421515	run	pʑe³⁵	Lyuzu	1544.18	TBL	18326	pʑe³⁵	pʑ e ³⁵	STEDT/TBL	Lyuzu	Qiangic
77638	v.	run	1846	421545	run	phõ³³	Bai_Jianchuan	1544.48	TBL	77638	phõ³³	ph õ ∼ ³³	STEDT/TBL	Bai (Jianchuan)	Bai
28659	v.	run	1819	421520	run	giɑl³⁵	Kaman_Miju	1544.23	TBL	28659	giɑl³⁵	g i ɑ l ³⁵	STEDT/TBL	Kaman [Miju]	Deng
59462	v.	run	1836	421536	run	hɪ⁵⁵	Yi_Sani	1544.39	TBL	59462	hɪ⁵⁵	h ɪ ⁵⁵	STEDT/TBL	Yi (Sani)	Central Loloish
84072	v.	run	1850	421503	run	pir⁵⁵	Cuona_Menba	1544.06	TBL	84072	pir⁵⁵	p i r ⁵⁵	STEDT/TBL	Cuona Menba	Bodic
12928	v.	run	1810	421512	run	thɐ⁵⁵tsɐ⁵⁵xə³³	Muya	1544.15	TBL	12928	thɐ⁵⁵tsɐ⁵⁵xə³³	th ɐ ⁵⁵ ◦ ts ɐ ⁵⁵ ◦ x ə ³³	STEDT/TBL	Muya	Qiangic
79249	v.	run	1847	421546	run	xu⁵⁵thu²¹	Tujia	1544.49	TBL	79249	xu⁵⁵thu²¹	x u ⁵⁵ ◦ th u ²¹	STEDT/TBL	Tujia	Tujia
30436	v.	run	1820	421521	run	dʑuk	Bokar	1544.24	TBL	30436	dʑuk	dʑ u k	STEDT/TBL	Bokar	Western Tani
24190	v.	run	1816	421517	run	ɑ³¹ɟɛɹ⁵³	Dulong	1544.20	TBL	24190	ɑ³¹ɟɛɹ⁵³	ɑ ³¹ ◦ ɟ ɛ ɹ ⁵³	STEDT/TBL	Dulong	Nungic
14686	v.	run	1811	421513	run	xe⁵⁵	Guiqiong	1544.16	TBL	14686	xe⁵⁵	x e ⁵⁵	STEDT/TBL	Guiqiong	Qiangic
64873	v.	run	1839	421538	run	ɕe̱³³	Hani_Lüchun	1544.41	TBL	64873	ɕe̱³³	ɕ e̱ ³³	STEDT/TBL	Hani (Lüchun)	Southern Loloish
80822	v.	run	1848	421502	run	rɟjuk	Tibetan_Alike	1544.05	TBL	80822	rɟjuk	r ◦ ɟ j u k	STEDT/TBL	Tibetan (Alike)	Tibetan
31971	v.	run	1821	421522	run	tshu⁵³	Yidu	1544.25	TBL	31971	tshu⁵³	tsh u ⁵³	STEDT/TBL	Yidu	Deng
#
82076		salty	1849	400415	salty	hɔ̱⁵⁵	Karen	1076.50	TBL	82076	hɔ̱⁵⁵	h ɔ̱ ⁵⁵	STEDT/TBL	Karen	Karenic
49558		salty	1831	400399	salty	khɚ⁵⁵	Nusu_Central	1076.34	TBL	49558	khɚ⁵⁵	kh ɚ ⁵⁵	STEDT/TBL	Nusu (Central)	Northern Loloish
66256		salty	1840	400407	salty	xɔ³¹	Hani_Mojiang	1076.42	TBL	66256	xɔ³¹	x ɔ ³¹	STEDT/TBL	Hani (Mojiang)	Southern Loloish
62610		salty	1838	400405	salty	khuɑ³¹	Lisu	1076.40	TBL	62610	khuɑ³¹	kh u ɑ ³¹	STEDT/TBL	Lisu	Central Loloish
1214		salty	1804	400366	salty	tshwa khu	Tibetan_Written	1076.01	TBL	1214	tshwa khu	tsh w a _ kh u	STEDT/TBL	Tibetan (Written)	Tibetan
17879		salty	1813	400383	salty	de³³kha⁵³	Lyuzu	1076.18	TBL	17879	de³³kha⁵³	d e ³³ ◦ kh a ⁵³	STEDT/TBL	Lyuzu	Qiangic
28435		salty	1819	400388	salty	khɑ⁵³	Kaman_Miju	1076.23	TBL	28435	khɑ⁵³	kh ɑ ⁵³	STEDT/TBL	Kaman [Miju]	Deng
51414		salty	1832	400417	salty	khɯ³³	Yi_Xide	1076.35	TBL	51414	khɯ³³	kh ɯ ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
68049		salty	1841	400408	salty	ŋɔ³¹	Lahu_Lancang	1076.43	TBL	68049	ŋɔ³¹	ŋ ɔ ³¹	STEDT/TBL	Lahu (Lancang)	Central Loloish
3168		salty	1805	400375	salty	tshi⁵⁵qhɑ¹¹	Pumi_Jiulong	1076.10	TBL	3168	tshi⁵⁵qhɑ¹¹	tsh i ⁵⁵ ◦ qh ɑ ¹¹	STEDT/TBL	Pumi (Jiulong)	Qiangic
85477		salty	1851	400372	salty	ʔin tɕa kha lu	Motuo_Menba	1076.07	TBL	85477	ʔin tɕa kha lu	ʔ i n _ tɕ a _ kh a _ l u	STEDT/TBL	Motuo Menba	Bodic
19722		salty	1814	400384	salty	ʃum³³	Jingpho	1076.19	TBL	19722	ʃum³³	ʃ u m ³³	STEDT/TBL	Jingpho	Jingpho
53359		salty	1833	400401	salty	khɑ²¹	Yi_Weishan	1076.36	TBL	53359	khɑ²¹	kh ɑ ²¹	STEDT/TBL	Yi (Weishan)	Northern Loloish
55245		salty	1834	400402	salty	khɑ²¹	Yi_Nanhua	1076.37	TBL	55245	khɑ²¹	kh ɑ ²¹	STEDT/TBL	Yi (Nanhua)	Northern Loloish
69879		salty	1842	400409	salty	a⁴⁴mja⁴²	Jinuo	1076.44	TBL	69879	a⁴⁴mja⁴²	a ⁴⁴ ◦ m j a ⁴²	STEDT/TBL	Jinuo	Central Loloish
4820		salty	1806	400376	salty	kə tsri	rGyalrong_Maerkang	1076.11	TBL	4820	kə tsri	k ə _ ts r i	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
31784		salty	1821	400390	salty	kɑ⁵⁵	Yidu	1076.25	TBL	31784	kɑ⁵⁵	k ɑ ⁵⁵	STEDT/TBL	Yidu	Deng
87210		salty	1852	400373	salty	dzə	Qiang_Mawo	1076.08	TBL	87210	dzə	dz ə	STEDT/TBL	Qiang (Mawo)	Qiangic
21726		salty	1815	400367	salty	tshə⁵⁵khu⁵⁵	Tibetan_Lhasa	1076.02	TBL	21726	tshə⁵⁵khu⁵⁵	tsh ə ⁵⁵ ◦ kh u ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
71741		salty	1843	400410	salty	khɑ³³	Naxi	1076.45	TBL	71741	khɑ³³	kh ɑ ³³	STEDT/TBL	Naxi	Naxi
6779		salty	1807	400377	salty	tshɛ khə	Daofu	1076.12	TBL	6779	tshɛ khə	tsh ɛ _ kh ə	STEDT/TBL	Daofu	rGyalrongic
23724		salty	1816	400416	salty	tuʔ⁵³	Dulong	1076.20	TBL	23724	tuʔ⁵³	t u ʔ ⁵³	STEDT/TBL	Dulong	Nungic
40497		salty	1826	400368	salty	tsha⁵³ke¹³ (dᴜ)	Tibetan_Batang	1076.03	TBL	40497	tsha⁵³ke¹³ (dᴜ)	tsh a ⁵³ ◦ k e ¹³ _ ( d ᴜ )	STEDT/TBL	Tibetan (Batang)	Tibetan
73562		salty	1844	400411	salty	luo³¹qha³¹	Namuyi	1076.46	TBL	73562	luo³¹qha³¹	l u o ³¹ ◦ qh a ³¹	STEDT/TBL	Namuyi	Qiangic
8673		salty	1808	400378	salty	tɕhi⁵⁵tə³³qa⁵⁵si³¹	Queyu_Xinlong	1076.13	TBL	8673	tɕhi⁵⁵tə³³qa⁵⁵si³¹	tɕh i ⁵⁵ ◦ t ə ³³ ◦ q a ⁵⁵ ◦ s i ³¹	STEDT/TBL	Queyu (Xinlong)	Qiangic
25525		salty	1817	400386	salty	khɑ⁵⁵bum³¹	Nung	1076.21	TBL	25525	khɑ⁵⁵bum³¹	kh ɑ ⁵⁵ ◦ b u m ³¹	STEDT/TBL	Nung	Nungic
64438		salty	1839	400406	salty	xa³¹	Hani_Lüchun	1076.41	TBL	64438	xa³¹	x a ³¹	STEDT/TBL	Hani (Lüchun)	Southern Loloish
75365		salty	1845	400412	salty	kha³¹	Gazhuo	1076.47	TBL	75365	kha³¹	kh a ³¹	STEDT/TBL	Gazhuo	Northern Loloish
59019		salty	1836	400404	salty	qhɒ¹¹	Yi_Sani	1076.39	TBL	59019	qhɒ¹¹	qh ɒ ¹¹	STEDT/TBL	Yi (Sani)	Central Loloish
83650		salty	1850	400371	salty	tsha⁵⁵ku⁵³	Cuona_Menba	1076.06	TBL	83650	tsha⁵⁵ku⁵³	tsh a ⁵⁵ ◦ k u ⁵³	STEDT/TBL	Cuona Menba	Bodic
10516		salty	1809	400379	salty	tshɿ⁵⁵ zo³³zo⁵⁵	Zhaba_Daofu_County	1076.14	TBL	10516	tshɿ⁵⁵ zo³³zo⁵⁵	tsh ɿ ⁵⁵ _ z o ³³ ◦ z o ⁵⁵	STEDT/TBL	Zhaba (Daofu County)	Qiangic
27007		salty	1818	400387	salty	kɑ⁵³	Darang_Taraon	1076.22	TBL	27007	kɑ⁵³	k ɑ ⁵³	STEDT/TBL	Darang [Taraon]	Deng
23723		salty	1816	400385	salty	dʑɯm⁵³	Dulong	1076.20	TBL	23723	dʑɯm⁵³	dʑ ɯ m ⁵³	STEDT/TBL	Dulong	Nungic
77120		salty	1846	400413	salty	tshõ̱²¹	Bai_Jianchuan	1076.48	TBL	77120	tshõ̱²¹	tsh õ̱ ∼ ²¹	STEDT/TBL	Bai (Jianchuan)	Bai
60835		salty	1837	400369	salty	kha kha	Tibetan_Xiahe	1076.04	TBL	60835	kha kha	kh a _ kh a	STEDT/TBL	Tibetan (Xiahe)	Tibetan
89117		salty	1853	400374	salty	qhɑ¹³	Pumi_Lanping	1076.09	TBL	89117	qhɑ¹³	qh ɑ ¹³	STEDT/TBL	Pumi (Lanping)	Qiangic
12449		salty	1810	400380	salty	tshə⁵³qhə³³	Muya	1076.15	TBL	12449	tshə⁵³qhə³³	tsh ə ⁵³ ◦ qh ə ³³	STEDT/TBL	Muya	Qiangic
79001		salty	1847	400414	salty	xan²¹	Tujia	1076.49	TBL	79001	xan²¹	x a n ²¹	STEDT/TBL	Tujia	Tujia
51413		salty	1832	400400	salty	tshɯ³³tɕhɿ³³	Yi_Xide	1076.35	TBL	51413	tshɯ³³tɕhɿ³³	tsh ɯ ³³ ◦ tɕh ɿ ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
29964		salty	1820	400389	salty	tiː ka	Bokar	1076.24	TBL	29964	tiː ka	t iː _ k a	STEDT/TBL	Bokar	Western Tani
14336		salty	1811	400381	salty	khi⁵⁵mu⁵⁵	Guiqiong	1076.16	TBL	14336	khi⁵⁵mu⁵⁵	kh i ⁵⁵ ◦ m u ⁵⁵	STEDT/TBL	Guiqiong	Qiangic
57103		salty	1835	400403	salty	khɒ³³	Yi_Wuding	1076.38	TBL	57103	khɒ³³	kh ɒ ³³	STEDT/TBL	Yi (Wuding)	Northern Loloish
