# Wordlist

# DATA
ID	DOCULECT	CONCEPT_PINYIN	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS	NOTE
13294	Suzhou	nán-hái-ní 407	小幹 五	**siæ⁴¹kø⁴⁴₃₅ῃ³¹₂₁	407	siæ⁴¹kø⁴⁴₃₅ῃ³¹₂₁	s i æ ⁴¹ k ø ⁴⁴₃₅ ῃ ³¹₂₁	[*]
13295	Suzhou	nán-hái-ní 407	男小幹	[2] *nø²⁴₂₂siæ⁴¹₄₄kø⁴⁴₂₁	407	nø²⁴₂₂siæ⁴¹₄₄kø⁴⁴₂₁	n ø ²⁴₂₂ s i æ ⁴¹₄₄ k ø ⁴⁴₂₁	[2][*]
13296	Wenzhou	nán-hái-ní 407	男兒	nø³¹ῃ⁰	407	nø³¹ῃ⁰	n ø ³¹ ῃ ⁰	
13297	Changsha	nán-hái-ní 407	伢子	ŋa¹³tsๅ⁰	407	ŋa¹³tsๅ⁰	ŋ a ¹³ ts ๅ ⁰	
13298	Nanchang	nán-hái-ní 407	崽立 子	*tsai²¹³lit⁵tsๅ⁰	407	tsai²¹³lit⁵tsๅ⁰	ts a i ²¹³ l i t ⁵ ts ๅ ⁰	[*]
13299	Nanchang	nán-hái-ní 407	勇崽子	[2] lan⁵⁵tsai²¹³tsๅ⁰	407	lan⁵⁵tsai²¹³tsๅ⁰	l a n ⁵⁵ ts a i ²¹³ ts ๅ ⁰	[2]
13300	Meixian	nán-hái-ní 407	細賴	*sɛ⁴²lai⁴²ɛ⁰	407	sɛ⁴²lai⁴²ɛ⁰	s ɛ ⁴² l a i ⁴² ɛ ⁰	[*]
13301	Guangzhou	nán-hái-ní 407	男仔	nam²¹tʃɐi³⁵	407	nam²¹tʃɐi³⁵	n a m ²¹ tʃ ɐ i ³⁵	
13302	Yangjiang	nán-hái-ní 407	仔	tʃɐi²¹	407	tʃɐi²¹	tʃ ɐ i ²¹	
13303	Xiamen	nán-hái-ní 407	!  埔 仔	*@ta⁵⁵₃₃pɔ⁵⁵₃₃gin⁵¹₅₅a⁵¹	407	@ta⁵⁵₃₃pɔ⁵⁵₃₃gin⁵¹₅₅a⁵¹	@ t a ⁵⁵₃₃ p ɔ ⁵⁵₃₃ g i n ⁵¹₅₅ a ⁵¹	[*]
13304	Chaozhou	nán-hái-ní 407	!  埔 仔	*ta³³₂₃pou³³₂₃kĩã⁵³	407	ta³³₂₃pou³³₂₃kĩã⁵³	t a ³³₂₃ p o u ³³₂₃ k ĩ ã ∼ ⁵³	[*]
13305	Fuzhou	nán-hái-ní 407	唐 埔 仔	**touŋ⁵²₄₄muɔ⁴⁴(p-)iaŋ³¹(k-)	407	touŋ⁵²₄₄muɔ⁴⁴iaŋ³¹	t o u ŋ ⁵²₄₄ m u ɔ ⁴⁴ i a ŋ ³¹	[*]
#
30013	Beijing	nán-kàn-、-chǒu 781	難看	nan³⁵kʰan⁵¹	781	nan³⁵kʰan⁵¹	n a n ³⁵ kʰ a n ⁵¹	
30014	Beijing	nán-kàn-、-chǒu 781	寒磣	[2] xan³⁵tʂʰən⁰	781	xan³⁵tʂʰən⁰	x a n ³⁵ tʂʰ ə n ⁰	[2]
30015	Beijing	nán-kàn-、-chǒu 781	磣	[3] tʂʰən²¹⁴❷	781	tʂʰən²¹⁴❷	tʂʰ ə n ²¹⁴ ❷	[3]
30016	Jinan	nán-kàn-、-chǒu 781	難看	næ̃⁴²kʰæ̃⁰	781	næ̃⁴²kʰæ̃⁰	n æ̃ ∼ ⁴² kʰ æ̃ ∼ ⁰	
30017	Jinan	nán-kàn-、-chǒu 781	寒磣	[2] xæ̃⁴²tʂʰẽ⁰	781	xæ̃⁴²tʂʰẽ⁰	x æ̃ ∼ ⁴² tʂʰ ẽ ∼ ⁰	[2]
30018	Jinan	nán-kàn-、-chǒu 781	醜	[3] tʂʰou⁵⁵❷	781	tʂʰou⁵⁵❷	tʂʰ o u ⁵⁵ ❷	[3]
30019	Shenyang	nán-kàn-、-chǒu 781	難看	nan³⁵kʰan⁴¹	781	nan³⁵kʰan⁴¹	n a n ³⁵ kʰ a n ⁴¹	
30020	Shenyang	nán-kàn-、-chǒu 781	寒磣	[2] xan³⁵tsʰən⁰	781	xan³⁵tsʰən⁰	x a n ³⁵ tsʰ ə n ⁰	[2]
30021	Shenyang	nán-kàn-、-chǒu 781	砢磣	[3] kʰə³³tsʰən⁰❷	781	kʰə³³tsʰən⁰❷	kʰ ə ³³ tsʰ ə n ⁰ ❷	[3]
30022	Xian	nán-kàn-、-chǒu 781	難看	næ̃²⁴kʰæ̃⁴⁵	781	næ̃²⁴kʰæ̃⁴⁵	n æ̃ ∼ ²⁴ kʰ æ̃ ∼ ⁴⁵	
30023	Xian	nán-kàn-、-chǒu 781	醜	[2] tʂʰou⁵³	781	tʂʰou⁵³	tʂʰ o u ⁵³	[2]
30024	Xian	nán-kàn-、-chǒu 781	不心疼	[3] pu²¹₂₄ɕiẽ²¹tʰəŋ²⁴	781	pu²¹₂₄ɕiẽ²¹tʰəŋ²⁴	p u ²¹₂₄ ɕ i ẽ ∼ ²¹ tʰ ə ŋ ²⁴	[3]
30025	Chengdu	nán-kàn-、-chǒu 781	難看	nan³¹kʰan¹³	781	nan³¹kʰan¹³	n a n ³¹ kʰ a n ¹³	
30026	Kunming	nán-kàn-、-chǒu 781	難瞧	nã³¹tɕʰiau³¹	781	nã³¹tɕʰiau³¹	n ã ∼ ³¹ tɕʰ i a u ³¹	
30027	Hefei	nán-kàn-、-chǒu 781	難看	næ̃⁵⁵	781	næ̃⁵⁵	n æ̃ ∼ ⁵⁵	
30028	Hefei	nán-kàn-、-chǒu 781	醜	[2] tʂʰɯ²⁴	781	tʂʰɯ²⁴	tʂʰ ɯ ²⁴	[2]
30029	Yangzhou	nán-kàn-、-chǒu 781	難看	lɛ̃³⁴kʰɛ̃⁵⁵	781	lɛ̃³⁴kʰɛ̃⁵⁵	l ɛ̃ ∼ ³⁴ kʰ ɛ̃ ∼ ⁵⁵	
30030	Yangzhou	nán-kàn-、-chǒu 781	醜	[2] tsʰɤɯ⁴²	781	tsʰɤɯ⁴²	tsʰ ɤ ɯ ⁴²	[2]
30031	Suzhou	nán-kàn-、-chǒu 781	難看	nɛ²⁴₂₂kʰø⁵¹³₄₄	781	nɛ²⁴₂₂kʰø⁵¹³₄₄	n ɛ ²⁴₂₂ kʰ ø ⁵¹³₄₄	
30032	Suzhou	nán-kàn-、-chǒu 781	醜	[2] tsʰʏ⁴¹	781	tsʰʏ⁴¹	tsʰ ʏ ⁴¹	[2]
30033	Wenzhou	nán-kàn-、-chǒu 781	難	@na³¹tsʰๅ⁴²	781	@na³¹tsʰๅ⁴²	@ n a ³¹ tsʰ ๅ ⁴²	
30034	Wenzhou	nán-kàn-、-chǒu 781	生毛	[2] *sɛ⁴⁴mɜ³¹	781	sɛ⁴⁴mɜ³¹	s ɛ ⁴⁴ m ɜ ³¹	[2][*]
30035	Wenzhou	nán-kàn-、-chǒu 781	醜	[3] tɕʰiu⁴⁵➍	781	tɕʰiu⁴⁵➍	tɕʰ i u ⁴⁵ ➍	[3]
30036	Changsha	nán-kàn-、-chǒu 781	醜	tsʰəu⁴¹	781	tsʰəu⁴¹	tsʰ ə u ⁴¹	
30037	Nanchang	nán-kàn-、-chǒu 781	醜	tsʰəu²¹³	781	tsʰəu²¹³	tsʰ ə u ²¹³	
30038	Nanchang	nán-kàn-、-chǒu 781	不客氣	[2] pət⁵kʰiɛt⁵tɕʰi⁰	781	pət⁵kʰiɛt⁵tɕʰi⁰	p ə t ⁵ kʰ i ɛ t ⁵ tɕʰ i ⁰	[2]
30039	Meixian	nán-kàn-、-chǒu 781	! 難□	nan¹²lai¹²	781	nan¹²lai¹²	n a n ¹² l a i ¹²	
30040	Meixian	nán-kàn-、-chǒu 781	醜	[2] tsʰu³¹	781	tsʰu³¹	tsʰ u ³¹	[2]
30041	Guangzhou	nán-kàn-、-chǒu 781	難睇	nan²¹tʰɐi³⁵	781	nan²¹tʰɐi³⁵	n a n ²¹ tʰ ɐ i ³⁵	
30042	Guangzhou	nán-kàn-、-chǒu 781	醜怪	[2] tʃʰau³⁵kwai³³	781	tʃʰau³⁵kwai³³	tʃʰ a u ³⁵ k w a i ³³	[2]
30043	Yangjiang	nán-kàn-、-chǒu 781	惡看	ɔk²¹hɔn²⁴	781	ɔk²¹hɔn²⁴	ɔ k ²¹ h ɔ n ²⁴	
30044	Yangjiang	nán-kàn-、-chǒu 781	醜鬼	[2] tʃʰɐu²¹kwɐi²¹	781	tʃʰɐu²¹kwɐi²¹	tʃʰ ɐ u ²¹ k w ɐ i ²¹	[2]
30045	Xiamen	nán-kàn-、-chǒu 781	!  看	pʰãĩ⁵¹₅₅kʰũã¹¹	781	pʰãĩ⁵¹₅₅kʰũã¹¹	pʰ ã ĩ ∼ ⁵¹₅₅ kʰ ũ ã ∼ ¹¹	
30046	Xiamen	nán-kàn-、-chǒu 781	怯 四	[2] **kʰiap³²₅si¹¹	781	kʰiap³²₅si¹¹	kʰ i a p ³²₅ s i ¹¹	[2][*]
30047	Chaozhou	nán-kàn-、-chǒu 781	孬睇	mo⁵³₂₄tʰõĩ⁵³	781	mo⁵³₂₄tʰõĩ⁵³	m o ⁵³₂₄ tʰ õ ĩ ∼ ⁵³	
30048	Chaozhou	nán-kàn-、-chǒu 781	影 樣	[2] *ĩã⁵³₂₄ĩẽ¹¹❺	781	ĩã⁵³₂₄ĩẽ¹¹❺	ĩ ã ∼ ⁵³₂₄ ĩ ẽ ∼ ¹¹ ❺	[2][*]
30049	Fuzhou	nán-kàn-、-chǒu 781	驚	kiaŋ⁴⁴	781	kiaŋ⁴⁴	k i a ŋ ⁴⁴	
30050	Fuzhou	nán-kàn-、-chǒu 781	! □	[2] ŋai⁵²	781	ŋai⁵²	ŋ a i ⁵²	[2]
#
13015	Beijing	nán-rén 401	男人	nan³⁵ʐən⁰	401	nan³⁵ʐən⁰	n a n ³⁵ ʐ ə n ⁰	
13016	Beijing	nán-rén 401	男的	[2] nan³⁵tə⁰	401	nan³⁵tə⁰	n a n ³⁵ t ə ⁰	[2]
13017	Beijing	nán-rén 401	爺們	[3] ie³⁵mən⁰	401	ie³⁵mən⁰	i e ³⁵ m ə n ⁰	[3]
13018	Jinan	nán-rén 401	男人	næ̃⁴²ʐẽ⁰	401	næ̃⁴²ʐẽ⁰	n æ̃ ∼ ⁴² ʐ ẽ ∼ ⁰	
13019	Jinan	nán-rén 401	男的	[2] næ̃⁴²ti⁰	401	næ̃⁴²ti⁰	n æ̃ ∼ ⁴² t i ⁰	[2]
13020	Jinan	nán-rén 401	爺門兒	[3] ie⁴²mẽr⁰	401	ie⁴²mẽr⁰	i e ⁴² m ẽ ∼ r ⁰	[3]
13021	Shenyang	nán-rén 401	男人	nan³⁵in⁰	401	nan³⁵in⁰	n a n ³⁵ i n ⁰	
13022	Xian	nán-rén 401	男人	næ̃²⁴ʐẽ⁰	401	næ̃²⁴ʐẽ⁰	n æ̃ ∼ ²⁴ ʐ ẽ ∼ ⁰	
13023	Chengdu	nán-rén 401	男的	nan³¹ni⁴⁴	401	nan³¹ni⁴⁴	n a n ³¹ n i ⁴⁴	
13024	Kunming	nán-rén 401	男入	nã³¹ʐə̃³¹	401	nã³¹ʐə̃³¹	n ã ∼ ³¹ ʐ ə̃ ∼ ³¹	
13025	Hefei	nán-rén 401	男的	næ̃⁵⁵tə⁰	401	næ̃⁵⁵tə⁰	n æ̃ ∼ ⁵⁵ t ə ⁰	
13026	Yangzhou	nán-rén 401	男人家	lɛ̃³⁴ləŋ³⁴tɕiɑ⁰	401	lɛ̃³⁴ləŋ³⁴tɕiɑ⁰	l ɛ̃ ∼ ³⁴ l ə ŋ ³⁴ tɕ i ɑ ⁰	
13027	Suzhou	nán-rén 401	男人	nø²⁴₂₂ȵin²⁴₃₃	401	nø²⁴₂₂ȵin²⁴₃₃	n ø ²⁴₂₂ ȵ i n ²⁴₃₃	
13028	Wenzhou	nán-rén 401	! 男□	nø³¹gei⁰	401	nø³¹gei⁰	n ø ³¹ g e i ⁰	
13029	Wenzhou	nán-rén 401	男子客	[2] nø³¹tsๅ⁴⁵kʰa²³	401	nø³¹tsๅ⁴⁵kʰa²³	n ø ³¹ ts ๅ ⁴⁵ kʰ a ²³	[2]
13030	Changsha	nán-rén 401	男人	lan¹³zən¹³	401	lan¹³zən¹³	l a n ¹³ z ə n ¹³	
13031	Nanchang	nán-rén 401	男人	lan⁵⁵ȵin⁵⁵	401	lan⁵⁵ȵin⁵⁵	l a n ⁵⁵ ȵ i n ⁵⁵	
13032	Meixian	nán-rén 401	男子人	nam¹²tsๅ³¹ȵin¹²	401	nam¹²tsๅ³¹ȵin¹²	n a m ¹² ts ๅ ³¹ ȵ i n ¹²	
13033	Guangzhou	nán-rén 401	男人	nam²¹jɐn²¹₃₅	401	nam²¹jɐn²¹₃₅	n a m ²¹ j ɐ n ²¹₃₅	
13034	Guangzhou	nán-rén 401	佬	[2] lou²³₃₅	401	lou²³₃₅	l o u ²³₃₅	[2]
13035	Yangjiang	nán-rén 401	佬仔	lou²¹tʃɐi²¹	401	lou²¹tʃɐi²¹	l o u ²¹ tʃ ɐ i ²¹	
13036	Xiamen	nán-rén 401	!  埔 人	*ta⁵⁵₃₃po⁵⁵₃₃laŋ²⁴	401	ta⁵⁵₃₃po⁵⁵₃₃laŋ²⁴	t a ⁵⁵₃₃ p o ⁵⁵₃₃ l a ŋ ²⁴	[*]
13037	Chaozhou	nán-rén 401	!  埔	*ta³³₂₃pou³³	401	ta³³₂₃pou³³	t a ³³₂₃ p o u ³³	[*]
13038	Fuzhou	nán-rén 401	唐 埔 人	**touŋ⁵²₃₁muɔ⁴⁴(p-)nøyŋ⁵²	401	touŋ⁵²₃₁muɔ⁴⁴nøyŋ⁵²	t o u ŋ ⁵²₃₁ m u ɔ ⁴⁴ n ø y ŋ ⁵²	[*]
13039	Fuzhou	nán-rén 401	男界	[2] *naŋ⁵²₃₁ŋai²¹³(k-)	401	naŋ⁵²₃₁ŋai²¹³	n a ŋ ⁵²₃₁ ŋ a i ²¹³	[2][*]
#
30721	Beijing	nèi-hàng 796	內行	nei⁵¹xaŋ³⁵	796	nei⁵¹xaŋ³⁵	n e i ⁵¹ x a ŋ ³⁵	
30722	Beijing	nèi-hàng 796	行家	[2] xaŋ³⁵tɕia⁰	796	xaŋ³⁵tɕia⁰	x a ŋ ³⁵ tɕ i a ⁰	[2]
30723	Jinan	nèi-hàng 796	內行	nei²¹xaŋ⁴²	796	nei²¹xaŋ⁴²	n e i ²¹ x a ŋ ⁴²	
30724	Jinan	nèi-hàng 796	行家	[2] xaŋ⁴²tɕia⁰	796	xaŋ⁴²tɕia⁰	x a ŋ ⁴² tɕ i a ⁰	[2]
30725	Shenyang	nèi-hàng 796	內行	nei⁴¹xaŋ³⁵	796	nei⁴¹xaŋ³⁵	n e i ⁴¹ x a ŋ ³⁵	
30726	Xian	nèi-hàng 796	內行	luei⁴⁵xɑŋ²⁴	796	luei⁴⁵xɑŋ²⁴	l u e i ⁴⁵ x ɑ ŋ ²⁴	
30727	Xian	nèi-hàng 796	行家	[2] xɑŋ²⁴tɕiɑ⁰	796	xɑŋ²⁴tɕiɑ⁰	x ɑ ŋ ²⁴ tɕ i ɑ ⁰	[2]
30728	Chengdu	nèi-hàng 796	內行	nuei¹³xaŋ³¹	796	nuei¹³xaŋ³¹	n u e i ¹³ x a ŋ ³¹	
30729	Kunming	nèi-hàng 796	內行	nue¹³xã³¹	796	nue¹³xã³¹	n u e ¹³ x ã ∼ ³¹	
30730	Hefei	nèi-hàng 796	內行	nei⁵³xɑ̃⁵⁵	796	nei⁵³xɑ̃⁵⁵	n e i ⁵³ x ɑ̃ ∼ ⁵⁵	
30731	Hefei	nèi-hàng 796	在行	[2] tsɛ⁵³xɑ̃⁵⁵	796	tsɛ⁵³xɑ̃⁵⁵	ts ɛ ⁵³ x ɑ̃ ∼ ⁵⁵	[2]
30732	Yangzhou	nèi-hàng 796	內行	luəi⁵⁵xɑŋ³⁴	796	luəi⁵⁵xɑŋ³⁴	l u ə i ⁵⁵ x ɑ ŋ ³⁴	
30733	Suzhou	nèi-hàng 796	內行	nɛ³¹₂₂ɦɒŋ²⁴₃₃	796	nɛ³¹₂₂ɦɒŋ²⁴₃₃	n ɛ ³¹₂₂ ɦ ɒ ŋ ²⁴₃₃	
30734	Suzhou	nèi-hàng 796	老鬼	[2] læ³¹₂₂tɕy⁴¹₄₄	796	læ³¹₂₂tɕy⁴¹₄₄	l æ ³¹₂₂ tɕ y ⁴¹₄₄	[2]
30735	Wenzhou	nèi-hàng 796	內行	nai¹¹ɦuɔ³¹-	796	nai¹¹ɦuɔ³¹-	n a i ¹¹ ɦ u ɔ ³¹	
30736	Changsha	nèi-hàng 796	內行	lei²¹xan¹³	796	lei²¹xan¹³	l e i ²¹ x a n ¹³	
30737	Changsha	nèi-hàng 796	裏手	[2] li⁴¹səu⁴¹	796	li⁴¹səu⁴¹	l i ⁴¹ s ə u ⁴¹	[2]
30738	Nanchang	nèi-hàng 796	內行	lui³¹huɔŋ²⁴	796	lui³¹huɔŋ²⁴	l u i ³¹ h u ɔ ŋ ²⁴	
30739	Meixian	nèi-hàng 796	光行	kuɔŋ⁴⁴hɔŋ¹²	796	kuɔŋ⁴⁴hɔŋ¹²	k u ɔ ŋ ⁴⁴ h ɔ ŋ ¹²	
30740	Guangzhou	nèi-hàng 796	在行	tʃɔi²²hɔŋ²¹	796	tʃɔi²²hɔŋ²¹	tʃ ɔ i ²² h ɔ ŋ ²¹	
30741	Yangjiang	nèi-hàng 796	在行	tʃɔi⁴⁵⁴hɔŋ⁴⁴³	796	tʃɔi⁴⁵⁴hɔŋ⁴⁴³	tʃ ɔ i ⁴⁵⁴ h ɔ ŋ ⁴⁴³	
30742	Xiamen	nèi-hàng 796	在行	tsai³³₁₁haŋ²⁴	796	tsai³³₁₁haŋ²⁴	ts a i ³³₁₁ h a ŋ ²⁴	
30743	Xiamen	nèi-hàng 796	內行	[2] lai³³₁₁haŋ²⁴	796	lai³³₁₁haŋ²⁴	l a i ³³₁₁ h a ŋ ²⁴	[2]
30744	Chaozhou	nèi-hàng 796	在行	tsai³⁵₂₁haŋ⁵⁵	796	tsai³⁵₂₁haŋ⁵⁵	ts a i ³⁵₂₁ h a ŋ ⁵⁵	
30745	Chaozhou	nèi-hàng 796	內行	[2] lai³⁵₂₁haŋ⁵⁵	796	lai³⁵₂₁haŋ⁵⁵	l a i ³⁵₂₁ h a ŋ ⁵⁵	[2]
30746	Fuzhou	nèi-hàng 796	內行	nøy²⁴²₄₄ouŋ⁵²(x-)	796	nøy²⁴²₄₄ouŋ⁵²	n ø y ²⁴²₄₄ o u ŋ ⁵²	
#
27795	Beijing	nèn 733	嫩	nən⁵¹,nuən⁵¹	733	nən⁵¹	n ə n ⁵¹	
27796	Jinan	nèn 733	嫩	luẽ²¹	733	luẽ²¹	l u ẽ ∼ ²¹	
27797	Shenyang	nèn 733	嫩	nən⁴¹	733	nən⁴¹	n ə n ⁴¹	
27798	Xian	nèn 733	嫩	luẽ⁴⁵	733	luẽ⁴⁵	l u ẽ ∼ ⁴⁵	
27799	Chengdu	nèn 733	嫩	nən¹³	733	nən¹³	n ə n ¹³	
27800	Kunming	nèn 733	嫩兒	nuə̃r¹³	733	nuə̃r¹³	n u ə̃ ∼ r ¹³	
27801	Hefei	nèn 733	嫩	nən⁵³	733	nən⁵³	n ə n ⁵³	
27802	Yangzhou	nèn 733	嫩	ləŋ⁵⁵	733	ləŋ⁵⁵	l ə ŋ ⁵⁵	
27803	Suzhou	nèn 733	嫩	nən³¹	733	nən³¹	n ə n ³¹	
27804	Wenzhou	nèn 733	嫩	nø¹¹	733	nø¹¹	n ø ¹¹	
27805	Changsha	nèn 733	嫩	lən²¹	733	lən²¹	l ə n ²¹	
27806	Nanchang	nèn 733	嫩	lən³¹	733	lən³¹	l ə n ³¹	
27807	Meixian	nèn 733	嫩	nun⁴²	733	nun⁴²	n u n ⁴²	
27808	Guangzhou	nèn 733	嫩	nyn²²	733	nyn²²	n y n ²²	
27809	Yangjiang	nèn 733	嫩	nun⁴⁵⁴	733	nun⁴⁵⁴	n u n ⁴⁵⁴	
27810	Xiamen	nèn 733	稚	tsĩ⁵¹	733	tsĩ⁵¹	ts ĩ ∼ ⁵¹	
27811	Xiamen	nèn 733	幼	[2] iu¹¹	733	iu¹¹	i u ¹¹	[2]
27812	Chaozhou	nèn 733	稚	tsĩ⁵³	733	tsĩ⁵³	ts ĩ ∼ ⁵³	
27813	Fuzhou	nèn 733	幼	iu²¹³	733	iu²¹³	i u ²¹³	
#
21885	Beijing	nì 60	泥	ni³⁵	60	ni³⁵	n i ³⁵	
21886	Jinan	nì 60	泥	ȵi⁴²	60	ȵi⁴²	ȵ i ⁴²	
21887	Shenyang	nì 60	泥	ȵi³⁵	60	ȵi³⁵	ȵ i ³⁵	
21888	Xian	nì 60	泥	ȵi²⁴	60	ȵi²⁴	ȵ i ²⁴	
21889	Chengdu	nì 60	泥巴	ȵi³¹pa⁴⁴	60	ȵi³¹pa⁴⁴	ȵ i ³¹ p a ⁴⁴	
21890	Kunming	nì 60	泥巴	ȵi³¹pa⁴⁴	60	ȵi³¹pa⁴⁴	ȵ i ³¹ p a ⁴⁴	
21891	Hefei	nì 60	泥	nɿ⁵⁵	60	nɿ⁵⁵	n ɿ ⁵⁵	
21892	Yangzhou	nì 60	〔爛〕泥	(lɛ̃⁵⁵)li³⁴	60	li³⁴	l i ³⁴	
21893	Suzhou	nì 60	爛泥	lɛ³¹₂₂ȵi²⁴₃₃	60	lɛ³¹₂₂ȵi²⁴₃₃	l ɛ ³¹₂₂ ȵ i ²⁴₃₃	
21894	Wenzhou	nì 60	爛汙泥	la¹¹vu³¹ȵi³¹	60	la¹¹vu³¹ȵi³¹	l a ¹¹ v u ³¹ ȵ i ³¹	
21895	Changsha	nì 60	泥巴	ȵi¹³pa³³	60	ȵi¹³pa³³	ȵ i ¹³ p a ³³	
21896	Nanchang	nì 60	泥巴	ȵi⁵⁵pa⁴²	60	ȵi⁵⁵pa⁴²	ȵ i ⁵⁵ p a ⁴²	
21897	Meixian	nì 60	泥	nɛ¹²	60	nɛ¹²	n ɛ ¹²	
21898	Guangzhou	nì 60	泥	nɐi²¹	60	nɐi²¹	n ɐ i ²¹	
21899	Yangjiang	nì 60	泥	nɐui⁴⁴³	60	nɐui⁴⁴³	n ɐ u i ⁴⁴³	
21900	Xiamen	nì 60	塗	tʰɔ²⁴	60	tʰɔ²⁴	tʰ ɔ ²⁴	
21901	Chaozhou	nì 60	塗	tʰou⁵⁵	60	tʰou⁵⁵	tʰ o u ⁵⁵	
21902	Fuzhou	nì 60	塗	tʰu⁵²	60	tʰu⁵²	tʰ u ⁵²	
#
15607	Beijing	ní-zǐ 457	兒子	ɚ³⁵tsๅ⁰	457	ɚ³⁵tsๅ⁰	ɚ ³⁵ ts ๅ ⁰	
15608	Jinan	ní-zǐ 457	小子	ɕiɔ⁵⁵tsๅ⁰	457	ɕiɔ⁵⁵tsๅ⁰	ɕ i ɔ ⁵⁵ ts ๅ ⁰	
15609	Shenyang	ní-zǐ 457	兒子	ɚ³⁵tsๅ⁰	457	ɚ³⁵tsๅ⁰	ɚ ³⁵ ts ๅ ⁰	
15610	Xian	ní-zǐ 457	兒子	ɚ²⁴tsๅ⁰	457	ɚ²⁴tsๅ⁰	ɚ ²⁴ ts ๅ ⁰	
15611	Chengdu	ní-zǐ 457	兒	ɚ³¹	457	ɚ³¹	ɚ ³¹	
15612	Kunming	ní-zǐ 457	兒子	ə³¹tsๅ⁵³	457	ə³¹tsๅ⁵³	ə ³¹ ts ๅ ⁵³	
15613	Hefei	ní-zǐ 457	兒子	a⁵⁵tsə⁰	457	a⁵⁵tsə⁰	a ⁵⁵ ts ə ⁰	
15614	Yangzhou	ní-zǐ 457	兒子	ɑ³⁴tsɛ⁰	457	ɑ³⁴tsɛ⁰	ɑ ³⁴ ts ɛ ⁰	
15615	Suzhou	ní-zǐ 457	兒子	ȵi²⁴₂₂tsๅ⁴¹₄₄	457	ȵi²⁴₂₂tsๅ⁴¹₄₄	ȵ i ²⁴₂₂ ts ๅ ⁴¹₄₄	
15616	Wenzhou	ní-zǐ 457	兒	ῃ³¹	457	ῃ³¹	ῃ ³¹	
15617	Changsha	ní-zǐ 457	伢子	ŋa¹³tsๅ⁰	457	ŋa¹³tsๅ⁰	ŋ a ¹³ ts ๅ ⁰	
15618	Changsha	ní-zǐ 457	崽	[2] tsai⁴¹	457	tsai⁴¹	ts a i ⁴¹	[2]
15619	Nanchang	ní-zǐ 457	崽	tsai²¹³	457	tsai²¹³	ts a i ²¹³	
15620	Meixian	ní-zǐ 457	! 賴 □	*lai⁴²ɛ⁰	457	lai⁴²ɛ⁰	l a i ⁴² ɛ ⁰	[*]
15621	Guangzhou	ní-zǐ 457	仔	tʃɐi³⁵	457	tʃɐi³⁵	tʃ ɐ i ³⁵	
15622	Yangjiang	ní-zǐ 457	仔	tʃɐi²¹	457	tʃɐi²¹	tʃ ɐ i ²¹	
15623	Xiamen	ní-zǐ 457	仔	kĩã⁵¹	457	kĩã⁵¹	k ĩ ã ∼ ⁵¹	
15624	Xiamen	ní-zǐ 457	後生	[2] hau³³₁₁sĩ⁵⁵	457	hau³³₁₁sĩ⁵⁵	h a u ³³₁₁ s ĩ ∼ ⁵⁵	[2]
15625	Chaozhou	ní-zǐ 457	〔逗 〕仔	(*)(tau³³₂₃)kĩã⁵³	457	kĩã⁵³	k ĩ ã ∼ ⁵³	[*]
15626	Fuzhou	ní-zǐ 457	仔	kiaŋ³¹	457	kiaŋ³¹	k i a ŋ ³¹	
#
49	Beijing	níng 10	冰	piŋ⁵⁵	10	piŋ⁵⁵	p i ŋ ⁵⁵	
50	Jinan	níng 10	冰	piŋ²¹³	10	piŋ²¹³	p i ŋ ²¹³	
51	Shenyang	níng 10	冰	piŋ³³	10	piŋ³³	p i ŋ ³³	
52	Xian	níng 10	冰	piŋ²¹	10	piŋ²¹	p i ŋ ²¹	
53	Chengdu	níng 10	冰	pin⁴⁴	10	pin⁴⁴	p i n ⁴⁴	
54	Kunming	níng 10	冰	pĩ⁴⁴	10	pĩ⁴⁴	p ĩ ∼ ⁴⁴	
55	Hefei	níng 10	冰凍	pin²¹²təŋ⁵³	10	pin²¹²təŋ⁵³	p i n ²¹² t ə ŋ ⁵³	
56	Yangzhou	níng 10	冰	piŋ³¹	10	piŋ³¹	p i ŋ ³¹	
57	Suzhou	níng 10	冰	pin⁴⁴	10	pin⁴⁴	p i n ⁴⁴	
58	Wenzhou	níng 10	凍	pəŋ⁴⁴	10	pəŋ⁴⁴	p ə ŋ ⁴⁴	
59	Changsha	níng 10	冰	pin³³	10	pin³³	p i n ³³	
60	Nanchang	níng 10	冰	pin⁴²	10	pin⁴²	p i n ⁴²	
61	Meixian	níng 10	雪	siɛt²¹	10	siɛt²¹	s i ɛ t ²¹	
62	Guangzhou	níng 10	雪	ʃyt³³	10	ʃyt³³	ʃ y t ³³	
63	Yangjiang	níng 10	雪	ɬit²¹	10	ɬit²¹	ɬ i t ²¹	
64	Xiamen	níng 10	霜	sῃ⁵⁵	10	sῃ⁵⁵	s ῃ ⁵⁵	
65	Chaozhou	níng 10	霜	sɯŋ³³	10	sɯŋ³³	s ɯ ŋ ³³	
66	Fuzhou	níng 10	冰	piŋ⁴⁴	10	piŋ⁴⁴	p i ŋ ⁴⁴	
#
501	Beijing	níng-báo 11	雹子	pau³⁵tsɿ⁰	11	pau³⁵tsɿ⁰	p a u ³⁵ ts ɿ ⁰	
