ID	DOCULECT	CONCEPT	CONCEPTICON_ID	TBL_ID	GLOSS_IN_SOURCE	CHINESE_GLOSS_IN_SOURCE	ALT_IPA	ALT_GLOSS	ALT_SOURCE	ALT_CHARS	ALT_CHINESE_GLOSS	IPA	HANZI	SOURCE	TOKENS	COGIDS	ALIGNMENT	NOTE	RANK
899	Guangzhou	the nose	1221	80	nose	鼻哥	pei²²+kɔ⁵⁵ / pei²²+kɔ⁵⁵	nose / nose	Hou2004 / Liu2007	鼻哥 / 鼻 歌	鼻子 / 鼻子	pei²²kɔ⁵³	鼻哥	BeijingDaxue1964	p e i ²² k ɔ ⁵³	202 714	p e i - ²² ◦ k ɔ ⁵³		156
1096	Jinan	the nose	1221	80	nose	鼻子	pi⁴²/⁵⁵+tsɿ⁰ / pi⁴⁵/⁵³+tsɿ⁰	nose / nose	Hou2004 / Liu2007	鼻子 / 鼻 子	鼻子 / 鼻子	pi⁴²tsɿ⁰	鼻子	BeijingDaxue1964	p i ⁴² ts ɿ ⁰	202 203	p i - - ⁴² ◦ ts ɿ ⁰		156
1287	Meixian	the nose	1221	80	nose	鼻公	pʰi⁵³+kuŋ⁴⁴ / pʰi⁵³+kuŋ³³	nose / nose	Hou2004 / Liu2007	鼻公 / 鼻 公	鼻子 / 鼻子	pʰi⁴²kuŋ⁴⁴	鼻公	BeijingDaxue1964	pʰ i ⁴² k u ŋ ⁴⁴	202 841	pʰ i - - ⁴² ◦ k u ŋ ⁴⁴		156
1478	Nanchang	the nose	1221	80	nose	鼻公	pʰiʔ²+kuŋ⁰² / pʰit²¹*/²¹+tsɿ⁰	nose / nose	Hou2004 / Liu2007	鼻公 / 鼻 子	鼻子 / 鼻子	pʰit⁵kuŋ⁴²	鼻公	BeijingDaxue1964	pʰ i t ⁵ k u ŋ ⁴²	202 841	pʰ i - t ⁵ ◦ k u ŋ ⁴²		156
1684	Suzhou	the nose	1221	80	nose	鼻頭	bəʔ³+dʏ¹³/²¹ / bəʔ²³*/²³+dʏ³¹/¹³	nose / nose	Hou2004 / Liu2007	鼻头 / 鼻 頭	鼻子 / 鼻子	biɪʔ²³dʏ²⁴₂₁	鼻頭	BeijingDaxue1964	b i ɪ ʔ ²³ d ʏ ²⁴₂₁	202 946	b i ɪ ʔ ²³ ◦ d ʏ - ²⁴₂₁		156
1880	Wenzhou	the nose	1221	80	nose	鼻頭	bei²¹³/²²+dɤu³¹/¹² / bei³¹/²¹+dɤu²¹/³⁴¹	nose / nose	Hou2004 / Liu2007	鼻头 / 鼻 頭	鼻子 / 鼻子	bi¹²diu³¹	鼻頭	BeijingDaxue1964	b i ¹² d i u ³¹	202 946	b i - - ¹² ◦ d i u ³¹		156
2078	Xiamen	the nose	1221	80	nose	鼻仔	pʰĩ∼²²/²¹+iã∼⁵³ / pʰĩ∼²² / pʰiæ²¹/²²+iã∼⁵³ / pʰiæ²²	nose / nose / nose / nose	Hou2004 / Hou2004 / Liu2007 / Liu2007	鼻仔 / 鼻 / 鼻 仔 / 鼻	鼻子 / 鼻子 / 鼻子 / 鼻子	pʰĩ∼³³₁₁a⁵¹	鼻仔	BeijingDaxue1964	pʰ ĩ ∼ ³³₁₁ a ⁵¹	202 1106	pʰ ĩ ∼ - ³³₁₁ ◦ a ⁵¹		156
2079	Xiamen	the nose	1221	80	nose	鼻埪						pʰi³³₁₁kʰaŋ⁵⁵	鼻埪	BeijingDaxue1964	pʰ i ³³₁₁ kʰ a ŋ ⁵⁵	202 1107	pʰ i - - ³³₁₁ ◦ kʰ a ŋ ⁵⁵		156
3132	Chaozhou	the nose														0			156
2235	Beijing	the otter														0			216
2313	Changsha	the otter														0			216
2391	Chengdu	the otter														0			216
2469	Fuzhou	the otter														0			216
2547	Guangzhou	the otter														0			216
2625	Jinan	the otter														0			216
2703	Meixian	the otter														0			216
2781	Nanchang	the otter														0			216
2859	Suzhou	the otter														0			216
2937	Wenzhou	the otter														0			216
3015	Xiamen	the otter														0			216
3260	Chaozhou	the otter														0			216
120	Beijing	the pig	1337	284	*male pig	公豬	ʈʂu⁵⁵	pig	Hou2004	猪	猪	kuŋ⁵⁵tʂu⁵⁵	公豬	BeijingDaxue1964	( k u ŋ ⁵⁵ ) tʂ u ⁵⁵	211 212	( k u ŋ ⁵⁵ ◦ tʂ u - ⁵⁵	**concept**: original concept is "male pig", so only pig-part should be taken, @lingulist, 6/2/2017, 10:07:49 AM	89
309	Changsha	the pig	1337	284	*male pig	豬公	tɕy³³	pig	Hou2004	猪	猪	tɕy³³kən³³	豬公	BeijingDaxue1964	tɕ y ³³  ( k ə n ³³͡	212 211	tɕ y - ³³		89
310	Changsha	the pig	1337	284	*male pig	公子						kən³³tsɿ⁰	公子	BeijingDaxue1964	k ə n ³³ ts ɿ ⁰	211 396		#delete, as it does not contain the pig-meaning	89
500	Chengdu	the pig	1337	284	*male pig	公豬	tsu⁵⁵	pig	Hou2004	猪	猪	koŋ⁴⁴tsu⁴⁴	公豬	BeijingDaxue1964	( k o ŋ ⁴⁴ ) ts u ⁴⁴	211 212	( k o ŋ ⁴⁴ ◦ ts u - ⁴⁴		89
702	Fuzhou	the pig	1337	284	*male pig	豬角	ty⁴⁴	pig	Hou2004	猪	猪	ty⁴⁴₅₂ʚyʔ²³	豬角	BeijingDaxue1964	t y ⁴⁴₅₂ ( ɵ y ʔ ²³ )	212 601	t y - ⁴⁴₅₂ ◦ ( ɵ y ʔ ²³ )		89
902	Guangzhou	the pig	1337	284	*male pig	豬公	tsy⁵⁵	pig	Hou2004	猪	猪	tʃy⁵⁵kʊŋ⁵⁵	豬公	BeijingDaxue1964	tʃ y ⁵⁵ ( k ʊ ŋ ⁵⁵ )	212 211	tʃ y - ⁵⁵ ◦ ( k ʊ ŋ ⁵⁵ )		89
903	Guangzhou	the pig	1337	284	*male pig	豬郞						tʃy⁵³lɔŋ²¹₃₅	豬郞	BeijingDaxue1964	tʃ y ⁵³ ( l ɔ ŋ ²¹₃₅)	212 716	tʃ y - ⁵³ ◦ ( l ɔ ŋ ²¹₃₅)		89
1099	Jinan	the pig	1337	284	*male pig	豬	ʈʂu²¹³	pig	Hou2004	猪	猪	tɕyŋ³¹tʂu²¹³	囗豬	BeijingDaxue1964	( tɕ y ŋ ³¹ ) tʂ u ²¹³	374 212	( tɕ y ŋ ³¹ ◦ tʂ u - ²¹³		89
1290	Meixian	the pig	1337	284	*male pig	豬哥	tsu⁴⁴/³⁵+ve⁰	pig	Hou2004	猪	猪	tsu⁴⁴kɔ⁴⁴	豬哥	BeijingDaxue1964	ts u ⁴⁴ ( k ɔ ⁴⁴ )	212 843	ts u - ⁴⁴ ◦ ( k ɔ ⁴⁴ )		89
1481	Nanchang	the pig	1337	284	*male pig	公豬	tɕy⁴²	pig	Hou2004	猪	猪	kuŋ⁴²tɕy⁴²	公豬	BeijingDaxue1964	( k u ŋ ⁴² ) tɕ y ⁴²	211 212	( k u ŋ ⁴² ◦ tɕ y - ⁴²		89
1687	Suzhou	the pig	1337	284	*male pig	雄豬	tsʮ⁵⁵+lo¹³/²¹	pig	Hou2004	猪猡	猪	ioŋ²⁴₂₂tsʮ⁴⁴	雄豬	BeijingDaxue1964	( i o ŋ ²⁴₂₂ ) ts ʮ ⁴⁴	947 212	( i o ŋ ²⁴₂₂ ◦ ts ʮ - ⁴⁴		89
1883	Wenzhou	the pig	1337	284	*male pig	雄豬	tsei³³	pig	Hou2004	猪	猪	ɦyoŋ³¹tsei⁴⁴	雄豬	BeijingDaxue1964	( ɦ y o ŋ ³¹ ) ts e i ⁴⁴	947 212	( ɦ y o ŋ ³¹ ◦ ts e i ⁴⁴		89
2082	Xiamen	the pig	1337	284	*male pig	豬哥	ti⁵⁵	pig	Hou2004	猪	猪	ti⁵⁵₃₃ko⁵⁵	豬哥	BeijingDaxue1964	t i ⁵⁵₃₃ ( k o ⁵⁵ )	212 843	t i - ⁵⁵₃₃ ◦ ( k o ⁵⁵ )		89
3030	Chaozhou	the pig														0			89
125	Beijing	the rain	658	10	rain	雨	y²¹³	rain	Liu2007	雨	雨	y²¹⁴	雨	BeijingDaxue1964	y ²¹⁴	218	- y ²¹⁴		96
315	Changsha	the rain	658	10	rain	雨	y⁴¹	rain	Liu2007	雨	雨	y⁴¹	雨	BeijingDaxue1964	y ⁴¹	218	- y ⁴¹		96
504	Chengdu	the rain	658	10	rain	雨	y⁵³	rain	Liu2007	雨	雨	y⁵³	雨	BeijingDaxue1964	y ⁵³	218	- y ⁵³		96
707	Fuzhou	the rain	658	10	rain	雨	y³²	rain	Liu2007	雨	雨	y³¹	雨	BeijingDaxue1964	y ³¹	218	- y ³¹		96
909	Guangzhou	the rain	658	10	rain	雨	y²³	rain	Liu2007	雨	雨	jy²³	雨	BeijingDaxue1964	j y ²³	218	j y ²³		96
910	Guangzhou	the rain	658	10	rain	水						ʃøy³⁵	水	BeijingDaxue1964	ʃ ø y ³⁵	718	ʃ ø y ³⁵		96
1103	Jinan	the rain	658	10	rain	雨	y⁴⁵	rain	Liu2007	雨	雨	y⁵⁵	雨	BeijingDaxue1964	y ⁵⁵	218	- y ⁵⁵		96
1295	Meixian	the rain	658	10	rain	雨	i³¹	rain	Liu2007	雨	雨	ji³¹	雨	BeijingDaxue1964	j i ³¹	218	j i ³¹		96
1296	Meixian	the rain	658	10	rain	水						sui³¹	水	BeijingDaxue1964	s u i ³¹	718	s u i ³¹		96
1486	Nanchang	the rain	658	10	rain	雨	y²¹³	rain	Liu2007	雨	雨	y²¹³	雨	BeijingDaxue1964	y ²¹³	218	- y ²¹³		96
1691	Suzhou	the rain	658	10	rain	雨	ɦy²³¹	rain	Liu2007	雨	雨	y³¹	雨	BeijingDaxue1964	y ³¹	218	- y ³¹		96
1888	Wenzhou	the rain	658	10	rain	雨	v²⁴	rain	Liu2007	雨	雨	VU²⁴	雨	BeijingDaxue1964	v u ²⁴	218	v u ²⁴		96
2086	Xiamen	the rain	658	10	rain	雨	hɔ²²	rain	Liu2007	雨	雨	hɔ³³	雨	BeijingDaxue1964	h ɔ ³³	218	h ɔ ³³		96
3176	Chaozhou	the rain														0			96
126	Beijing	the rainbow	1733	11	rainbow	虹	tɕiɑŋ⁵¹ / kaŋ⁵¹ / xuŋ³⁵	rainbow / rainbow / rainbow	Hou2004 / Hou2004 / Hou2004	虹 / 虹 / 虹	虹 / 虹 / 虹	kaŋ⁵¹	虹	BeijingDaxue1964	k a ŋ ⁵¹	219	k - a - ŋ ⁵¹		187
316	Changsha	the rainbow	1733	11	rainbow	虹	kan⁵⁵	rainbow	Hou2004	虹	虹	kan⁵⁵	虹	BeijingDaxue1964	k a n ⁵⁵	219	k - a - n ⁵⁵		187
505	Chengdu	the rainbow	1733	11	rainbow	虹	xoŋ³¹ / tsʰai⁵³+xoŋ³¹ / tʰian⁵⁵+tɕʰiau³¹	rainbow / rainbow / rainbow	Hou2004 / Hou2004 / Hou2004	虹 / 彩虹 / 天桥	虹 / 虹 / 虹	kaŋ¹³	虹	BeijingDaxue1964	k a ŋ ¹³	219	k - a - ŋ ¹³		187
708	Fuzhou	the rainbow	1733	11	rainbow	虹	kʰøyŋ²⁴²	rainbow	Hou2004	虹	虹	kʰøyŋ²⁴²	虹	BeijingDaxue1964	kʰ ø y ŋ ²⁴²	219	kʰ - ø y ŋ ²⁴²		187
911	Guangzhou	the rainbow	1733	11	rainbow	虹	hoŋ²¹	rainbow	Hou2004	虹	虹	kɔŋ³³	虹	BeijingDaxue1964	k ɔ ŋ ³³	219	k - ɔ - ŋ ³³		187
1104	Jinan	the rainbow	1733	11	rainbow	虹	tɕiaŋ²¹	rainbow	Hou2004	虹	虹	tɕiaŋ²¹	虹	BeijingDaxue1964	tɕ i a ŋ ²¹	219	tɕ i a - ŋ ²¹		187
1297	Meixian	the rainbow	1733	11	rainbow	虹	tʰien⁴⁴+kiuŋ⁴⁴	rainbow	Hou2004	天弓	虹	kʰiuŋ⁴²	虹	BeijingDaxue1964	kʰ i u ŋ ⁴²	219	kʰ i u - ŋ ⁴²		187
1487	Nanchang	the rainbow	1733	11	rainbow	虹	kɔŋ⁴⁵	rainbow	Hou2004	虹	虹	kɔŋ⁵⁵	虹	BeijingDaxue1964	k ɔ ŋ ⁵⁵	219	k - ɔ - ŋ ⁵⁵		187
1692	Suzhou	the rainbow	1733	11	rainbow	鱟	hʏ⁵¹³	rainbow	Hou2004	鱟	虹	hʏ⁵¹³	鱟	BeijingDaxue1964	h ʏ ⁵¹³	950	h ʏ - ⁵¹³		187
1693	Suzhou	the rainbow	1733	11	rainbow	虹						kɒŋ⁵¹³	虹	BeijingDaxue1964	k ɒ ŋ ⁵¹³	219	k - ɒ - ŋ ⁵¹³		187
1889	Wenzhou	the rainbow	1733	11	rainbow	鱟	hau⁴²	rainbow	Hou2004	鱟	虹	hau⁴²	鱟	BeijingDaxue1964	h a u ⁴²	950	h a u ⁴²		187
2087	Xiamen	the rainbow	1733	11	rainbow	虹	kʰiŋ²²	rainbow	Hou2004	虹	虹	kʰiŋ³³	虹	BeijingDaxue1964	kʰ i ŋ ³³	219	kʰ - i - ŋ ³³		187
3145	Chaozhou	the rainbow														0			187
127	Beijing	the rice plant	2026	439	rice plant	稻子						tau⁵¹tsɿ⁰	稻子	BeijingDaxue1964	t a u ⁵¹ ts ɿ ⁰	220 221	t a u ⁵¹ ◦ ts ɿ ⁰		249
317	Changsha	the rice plant	2026	439	rice plant	禾						o¹³	禾	BeijingDaxue1964	o ¹³	399	- o ¹³		249
506	Chengdu	the rice plant	2026	439	rice plant	稻子						tau¹³tsɿ⁵³	稻子	BeijingDaxue1964	t a u ¹³ ts ɿ ⁵³	220 221	t a u ¹³ ◦ ts ɿ ⁵³		249
507	Chengdu	the rice plant	2026	439	rice plant	谷子						ku³¹tsɿ⁵³	谷子	BeijingDaxue1964	k u ³¹ ts ɿ ⁵³	471 221	k u ³¹ ◦ ts ɿ ⁵³		249
709	Fuzhou	the rice plant	2026	439	rice plant	稻						tiu²⁴²	稻	BeijingDaxue1964	t i u ²⁴²	220	t i u ²⁴²		249
912	Guangzhou	the rice plant	2026	439	rice plant	禾						wɔ²¹	禾	BeijingDaxue1964	w ɔ ²¹	399	w ɔ ²¹		249
913	Guangzhou	the rice plant	2026	439	rice plant	稻						tou²²	稻	BeijingDaxue1964	t o u ²²	220	t o u ²²		249
1105	Jinan	the rice plant	2026	439	rice plant	稻子						tɔ²¹tsɿ⁰	稻子	BeijingDaxue1964	t ɔ ²¹ ts ɿ ⁰	220 221	t ɔ - ²¹ ◦ ts ɿ ⁰		249
1298	Meixian	the rice plant	2026	439	rice plant	禾						vɔ¹²	禾	BeijingDaxue1964	v ɔ ¹²	399	v ɔ ¹²		249
1488	Nanchang	the rice plant	2026	439	rice plant	禾						uɔ⁵⁵	禾	BeijingDaxue1964	u ɔ ⁵⁵	399	u ɔ ⁵⁵		249
1694	Suzhou	the rice plant	2026	439	rice plant	稻						dæ³¹	稻	BeijingDaxue1964	d æ ³¹	220	d æ - ³¹		249
1890	Wenzhou	the rice plant	2026	439	rice plant	稻						dɜ²⁴	稻	BeijingDaxue1964	d ɜ ²⁴	220	d ɜ - ²⁴		249
2088	Xiamen	the rice plant	2026	439	rice plant	稻						tiu³³	稻	BeijingDaxue1964	t i u ³³	220	t i u ³³		249
3185	Chaozhou	the rice plant														0			249
2209	Beijing	the river														0			115
2287	Changsha	the river														0			115
2365	Chengdu	the river														0			115
2443	Fuzhou	the river														0			115
2521	Guangzhou	the river														0			115
2599	Jinan	the river														0			115
2677	Meixian	the river														0			115
2755	Nanchang	the river														0			115
2833	Suzhou	the river														0			115
2911	Wenzhou	the river														0			115
2989	Xiamen	the river														0			115
3153	Chaozhou	the river														0			115
129	Beijing	the road	667	38	*street	街道	lu⁵¹	path	Liu2007	路	路	tɕie⁵⁵tau⁵¹	街道	BeijingDaxue1964	tɕ i e ⁵⁵ t a u ⁵¹	224 225		**remove**: this is the concept «street» which should probably be replaced with «road». @lingulist	97
319	Changsha	the road	667	38	*street	街上	ləu¹¹	path	Liu2007	路	路	kai³³san²¹	街上	BeijingDaxue1964	k a i ³³ s a n ²¹	224 400			97
509	Chengdu	the road	667	38	*street	街道	nu²¹³	path	Liu2007	路	路	kai⁴⁴tau¹³	街道	BeijingDaxue1964	k a i ⁴⁴ t a u ¹³	224 225			97
711	Fuzhou	the road	667	38	*street	街道	tuo²⁴²	path	Liu2007	墿	路	kɛ⁴⁴₅₂lɔ²⁴²	街道	BeijingDaxue1964	k ɛ ⁴⁴₅₂ l ɔ ²⁴²	224 225			97
915	Guangzhou	the road	667	38	*street	街道	lou²²	path	Liu2007	路	路	kai⁵³tou²²	街道	BeijingDaxue1964	k a i ⁵³ t o u ²²	224 225			97
1107	Jinan	the road	667	38	*street	街道	lu³¹	path	Liu2007	路	路	tɕiɛ²¹³tɔ²¹	街道	BeijingDaxue1964	tɕ i ɛ ²¹³ t ɔ ²¹	224 225			97
1300	Meixian	the road	667	38	*street	街路	lu⁵³	path	Liu2007	路	路	kiai⁴⁴lu⁴²	街路	BeijingDaxue1964	k i a i ⁴⁴ l u ⁴²	224 846			97
1490	Nanchang	the road	667	38	*street	街道	lu²¹	path	Liu2007	路	路	kai⁴²tʰau³¹	街道	BeijingDaxue1964	k a i ⁴² tʰ a u ³¹	224 225			97
1697	Suzhou	the road	667	38	*street	街	ləu²³¹	path	Liu2007	路	路	kɒ⁴⁴	街	BeijingDaxue1964	k ɒ ⁴⁴	224			97
1892	Wenzhou	the road	667	38	*street	街路	løy²²	path	Liu2007	路	路	ka⁴⁴løy¹¹	街路	BeijingDaxue1964	k a ⁴⁴ l ø y ¹¹	224 846			97
2090	Xiamen	the road	667	38	*street	街路	lɔ²²	path	Liu2007	路	路	kue⁵⁵₃₃lɔ³³	街路	BeijingDaxue1964	k u e ⁵⁵₃₃ l ɔ ³³	224 846			97
3140	Chaozhou	the road														0			97
2240	Beijing	the root														0			75
2318	Changsha	the root														0			75
2396	Chengdu	the root														0			75
2474	Fuzhou	the root														0			75
2552	Guangzhou	the root														0			75
2630	Jinan	the root														0			75
2708	Meixian	the root														0			75
2786	Nanchang	the root														0			75
2864	Suzhou	the root														0			75
2942	Wenzhou	the root														0			75
3020	Xiamen	the root														0			75
3270	Chaozhou	the root														0			75
130	Beijing	the rope	1218	619	rope	繩子	ʂəŋ³⁵	rope	Liu2007	繩	繩子	ʂəŋ³⁵tsɿ⁰	繩子	BeijingDaxue1964	ʂ ə ŋ ³⁵ ts ɿ ⁰	226 227	ʂ - ə ŋ ³⁵ ◦ ts ɿ ⁰	**cognacy**: Major difference in this cognate sets is the distinction between 绳(子) and 索(子). Full cognates should follow this schema. @lingulist	33
320	Changsha	the rope	1218	619	rope	繩子	sən¹³+tsɿ⁰ / so²⁴+tsɿ⁰	rope / rope	Liu2007 / Liu2007	繩 子 / 索 子	繩子 / 繩子	sən¹³tsɿ⁰	繩子	BeijingDaxue1964	s ə n ¹³ ts ɿ ⁰	226 227	s - ə n ¹³ ◦ ts ɿ ⁰		33
510	Chengdu	the rope	1218	619	rope	繩子	suən⁵⁵/²¹+tsɿ⁵³ / suən⁵⁵/²¹+sə˞/ə²¹ / so⁵⁵/²¹+sə˞/ə²¹ / so⁵⁵/²¹+tsɿ²¹	rope / rope / rope / rope	Liu2007 / Liu2007 / Liu2007 / Liu2007	繩 子 / 繩 索 / 索 索 / 索 子	繩子 / 繩子 / 繩子 / 繩子	suən³¹tsɿ⁵³	繩子	BeijingDaxue1964	s u ə n ³¹ ts ɿ ⁵³	226 227	s u ə n ³¹ ◦ ts ɿ ⁵³		33
511	Chengdu	the rope	1218	619	rope	索子				索子		so³¹tsɿ⁵³	索子	BeijingDaxue1964	s o ³¹ ts ɿ ⁵³	472 227	s o - ³¹ ◦ ts ɿ ⁵³		33
712	Fuzhou	the rope	1218	619	rope	索	soʔ²⁴*	rope	Liu2007	索	繩子	sɔʔ²³	索	BeijingDaxue1964	s ɔ ʔ ²³	472	s ɔ ʔ ²³		33
916	Guangzhou	the rope	1218	619	rope	繩	seŋ²¹	rope	Liu2007	繩	繩子	ʃɪŋ²¹₃₅	繩	BeijingDaxue1964	ʃ ɪ ŋ ²¹₃₅	226	ʃ - ɪ ŋ ²¹₃₅		33
1108	Jinan	the rope	1218	619	rope	繩子	ʂəŋ⁴⁵/⁵³+tsɿ⁰	rope	Liu2007	繩 子	繩子	ʂəŋ⁴²tsɿ⁰	繩子	BeijingDaxue1964	ʂ ə ŋ ⁴² ts ɿ ⁰	226 227	ʂ - ə ŋ ⁴² ◦ ts ɿ ⁰		33
1301	Meixian	the rope	1218	619	rope	索	sok¹	rope	Liu2007	索	繩子	sɔk²¹	索	BeijingDaxue1964	s ɔ k ²¹	472	s ɔ k ²¹		33
1491	Nanchang	the rope	1218	619	rope	繩子	sɨn⁴⁵+tsɿ⁰	rope	Liu2007	繩 子	繩子	sən⁵⁵tsɿ⁰	繩子	BeijingDaxue1964	s ə n ⁵⁵ ts ɿ ⁰	226 227	s - ə n ⁵⁵ ◦ ts ɿ ⁰		33
1698	Suzhou	the rope	1218	619	rope	繩子	zən¹³	rope	Liu2007	繩	繩子	zən²⁴₂₂tsɿ⁴¹₄₄	繩子	BeijingDaxue1964	z ə n ²⁴₂₂ ts ɿ ⁴¹₄₄	226 227	z - ə n ²⁴₂₂ ◦ ts ɿ ⁴¹₄₄		33
1893	Wenzhou	the rope	1218	619	rope	繩	zeŋ³⁴¹	rope	Liu2007	繩	繩子	zəŋ³¹	繩	BeijingDaxue1964	z ə ŋ ³¹	226	z - ə ŋ ³¹		33
2091	Xiamen	the rope	1218	619	rope	索子 〔	soʔ⁵/³²*+a⁵³	rope	Liu2007	索 仔	繩子	so⁵⁵a⁵¹	索子 〔	BeijingDaxue1964	s o ⁵⁵ a ⁵¹	472 550	s o - ⁵⁵ ◦ a ⁵¹		33
3072	Chaozhou	the rope														0			33
2172	Beijing	the salt														0			91
2250	Changsha	the salt														0			91
2328	Chengdu	the salt														0			91
2406	Fuzhou	the salt														0			91
2484	Guangzhou	the salt														0			91
2562	Jinan	the salt														0			91
2640	Meixian	the salt														0			91
2718	Nanchang	the salt														0			91
2796	Suzhou	the salt														0			91
2874	Wenzhou	the salt														0			91
2952	Xiamen	the salt														0			91
3036	Chaozhou	the salt														0			91
2238	Beijing	the sand														0			135
2316	Changsha	the sand														0			135
2394	Chengdu	the sand														0			135
2472	Fuzhou	the sand														0			135
2550	Guangzhou	the sand														0			135
2628	Jinan	the sand														0			135
2706	Meixian	the sand														0			135
2784	Nanchang	the sand														0			135
2862	Suzhou	the sand														0			135
2940	Wenzhou	the sand														0			135
3018	Xiamen	the sand														0			135
3266	Chaozhou	the sand														0			135
137	Beijing	the sea	1474	32	see, ocean	海	xɛ²¹⁴	sea	Liu2007	海	海	xai²¹⁴	海	BeijingDaxue1964	x a i ²¹⁴	236	x a i ²¹⁴		246
325	Changsha	the sea	1474	32	see, ocean	海	xai⁴¹	sea	Liu2007	海	海	xai⁴¹	海	BeijingDaxue1964	x a i ⁴¹	236	x a i ⁴¹		246
516	Chengdu	the sea	1474	32	see, ocean	海	xai⁵³	sea	Liu2007	海	海	xai⁵³	海	BeijingDaxue1964	x a i ⁵³	236	x a i ⁵³		246
717	Fuzhou	the sea	1474	32	see, ocean	海	hai³²	sea	Liu2007	海	海	xai³¹	海	BeijingDaxue1964	x a i ³¹	236	x a i ³¹		246
921	Guangzhou	the sea	1474	32	see, ocean	海	hɔi³⁵	sea	Liu2007	海	海	hɔi³⁵	海	BeijingDaxue1964	h ɔ i ³⁵	236	h ɔ i ³⁵		246
1113	Jinan	the sea	1474	32	see, ocean	海	xɛ⁴⁵	sea	Liu2007	海	海	xɛ⁵⁵	海	BeijingDaxue1964	x ɛ ⁵⁵	236	x ɛ - ⁵⁵		246
1306	Meixian	the sea	1474	32	see, ocean	海	hoi³¹	sea	Liu2007	海	海	hɔi³¹	海	BeijingDaxue1964	h ɔ i ³¹	236	h ɔ i ³¹		246
1496	Nanchang	the sea	1474	32	see, ocean	海	hai²¹³	sea	Liu2007	海	海	hai²¹³	海	BeijingDaxue1964	h a i ²¹³	236	h a i ²¹³		246
1704	Suzhou	the sea	1474	32	see, ocean	海	he̞⁵²	sea	Liu2007	海	海	hɛ⁴¹	海	BeijingDaxue1964	h ɛ ⁴¹	236	h ɛ - ⁴¹		246
1898	Wenzhou	the sea	1474	32	see, ocean	海	he²⁴	sea	Liu2007	海	海	hɛ⁴⁵	海	BeijingDaxue1964	h ɛ ⁴⁵	236	h ɛ - ⁴⁵		246
2096	Xiamen	the sea	1474	32	see, ocean	海	hai⁵³	sea	Liu2007	海	海	hai⁵¹	海	BeijingDaxue1964	h a i ⁵¹	236	h a i ⁵¹		246
3137	Chaozhou	the sea														0			246
2164	Beijing	the seed														0			49
2242	Changsha	the seed														0			49
2320	Chengdu	the seed														0			49
2398	Fuzhou	the seed														0			49
2476	Guangzhou	the seed														0			49
2554	Jinan	the seed														0			49
2632	Meixian	the seed														0			49
2710	Nanchang	the seed														0			49
2788	Suzhou	the seed														0			49
2866	Wenzhou	the seed														0			49
2944	Xiamen	the seed														0			49
3025	Chaozhou	the seed														0			49
142	Beijing	the sheep	1331	275	*sheep, goat	羊						iaŋ³⁵	羊	BeijingDaxue1964	i a ŋ ³⁵	240	i a ŋ ³⁵	**concept**: Concept is the same as for "the goat", so we need to be careful here.	184
328	Changsha	the sheep	1331	275	*sheep, goat	羊						ian¹³	羊	BeijingDaxue1964	i a n ¹³	240	i a n ¹³		184
519	Chengdu	the sheep	1331	275	*sheep, goat	羊子						iaŋ³¹tsɿ⁵³	羊子	BeijingDaxue1964	i a ŋ ³¹ ts ɿ ⁵³	240 474	i a ŋ ³¹ ◦ ts ɿ ⁵³		184
721	Fuzhou	the sheep	1331	275	*sheep, goat	羊						yɔŋ⁵²	羊	BeijingDaxue1964	y ɔ ŋ ⁵²	240	y ɔ ŋ ⁵²		184
924	Guangzhou	the sheep	1331	275	*sheep, goat	羊						jœŋ²¹	羊	BeijingDaxue1964	j œ ŋ ²¹	240	j œ ŋ ²¹		184
1116	Jinan	the sheep	1331	275	*sheep, goat	羊						iaŋ⁴²	羊	BeijingDaxue1964	i a ŋ ⁴²	240	i a ŋ ⁴²		184
1309	Meixian	the sheep	1331	275	*sheep, goat	羊						jɔŋ¹²	羊	BeijingDaxue1964	j ɔ ŋ ¹²	240	j ɔ ŋ ¹²		184
1500	Nanchang	the sheep	1331	275	*sheep, goat	羊						iɔŋ⁵⁵	羊	BeijingDaxue1964	i ɔ ŋ ⁵⁵	240	i ɔ ŋ ⁵⁵		184
1707	Suzhou	the sheep	1331	275	*sheep, goat	羊						iaŋ²⁴	羊	BeijingDaxue1964	i a ŋ ²⁴	240	i a ŋ ²⁴		184
1708	Suzhou	the sheep	1331	275	*sheep, goat	羊媽媽						iaŋ²⁴₂₂mɒ⁴⁴mɒ⁴⁴₂₁	羊媽媽	BeijingDaxue1964	i a ŋ ²⁴₂₂ m ɒ ⁴⁴ m ɒ ⁴⁴₂₁	240 954 375	i a ŋ ²⁴₂₂ ◦ m ɒ ⁴⁴ ◦ m ɒ ⁴⁴₂₁	**reduplication**: I represent reduplication not by assigning the same partial cognate identifier now, but rather by giving another one, which makes alignments easier.	184
1901	Wenzhou	the sheep	1331	275	*sheep, goat	羊兒						ɦi³¹ŋ̍⁰	羊兒	BeijingDaxue1964	ɦ i ³¹ ŋ̍ ⁰	240 1025	ɦ i - ³¹ ◦ ŋ̍ ⁰		184
2099	Xiamen	the sheep	1331	275	*sheep, goat	羊						ĩũ∼²⁴	羊	BeijingDaxue1964	ĩ ũ ∼ ²⁴	240	ĩ ũ ∼ ²⁴		184
3188	Chaozhou	the sheep														0			184
