ID	DOCULECT	CONCEPT	CONCEPTICON_ID	TBL_ID	GLOSS_IN_SOURCE	CHINESE_GLOSS_IN_SOURCE	ALT_IPA	ALT_GLOSS	ALT_SOURCE	ALT_CHARS	ALT_CHINESE_GLOSS	IPA	HANZI	SOURCE	TOKENS	COGIDS
108	Beijing	the mouse or rat	2139	320	rat, mouse	耗子						xau⁵¹tsɿ⁰	耗子	BeijingDaxue1964	x a u ⁵¹ ts ɿ ⁰	190 191
298	Changsha	the mouse or rat	2139	320	rat, mouse	老鼠子						lau⁴¹ɕy⁴¹tsɿ⁰	老鼠子	BeijingDaxue1964	l a u ⁴¹ ɕ y ⁴¹ ts ɿ ⁰	388 389 191
489	Chengdu	the mouse or rat	2139	320	rat, mouse	耗子						xau¹³tsɿ⁵³	耗子	BeijingDaxue1964	x a u ¹³ ts ɿ ⁵³	190 191
690	Fuzhou	the mouse or rat	2139	320	rat, mouse	老鼠						lɔ³¹₄₅zy³¹	老鼠	BeijingDaxue1964	l ɔ ³¹₄₅ z y ³¹	388 389
891	Guangzhou	the mouse or rat	2139	320	rat, mouse	老鼠						lou²³ʃy³⁵	老鼠	BeijingDaxue1964	l o u ²³ ʃ y ³⁵	388 389
1087	Jinan	the mouse or rat	2139	320	rat, mouse	老鼠						lɔ⁵⁵ʂu⁰	老鼠	BeijingDaxue1964	l ɔ ⁵⁵ ʂ u ⁰	388 389
1279	Meixian	the mouse or rat	2139	320	rat, mouse	老鼠						lau³¹tsʰu³¹	老鼠	BeijingDaxue1964	l a u ³¹ tsʰ u ³¹	388 389
1470	Nanchang	the mouse or rat	2139	320	rat, mouse	老鼠						lau³¹ɕy²¹³	老鼠	BeijingDaxue1964	l a u ³¹ ɕ y ²¹³	388 389
1674	Suzhou	the mouse or rat	2139	320	rat, mouse	老蟲						læ³¹₂₂zoŋ²⁴₃₃	老蟲	BeijingDaxue1964	l æ ³¹₂₂ z o ŋ ²⁴₃₃	388 936
1872	Wenzhou	the mouse or rat	2139	320	rat, mouse	老鼠						lɜ²⁴tsʰei⁴⁵	老鼠	BeijingDaxue1964	l ɜ ²⁴ tsʰ e i ⁴⁵	388 389
2070	Xiamen	the mouse or rat	2139	320	rat, mouse	貓鼠						nĩãũ∼⁵⁵₃₃tsʰu⁵¹	貓鼠	BeijingDaxue1964	n ĩ ã ũ ∼ ⁵⁵₃₃ tsʰ u ⁵¹	1103 389
109	Beijing	the mouth	674	84	mouth	咀	tsuei²¹³	mouth	Liu2007	嘴	嘴	tsuei²¹⁴	咀	BeijingDaxue1964	ts u e i ²¹⁴	192
299	Changsha	the mouth	674	84	mouth	咀巴	tsei⁴¹	mouth	Liu2007	嘴	嘴	tsei⁴¹pa³³	咀巴	BeijingDaxue1964	ts e i ⁴¹ p a ³³	192 390
490	Chengdu	the mouth	674	84	mouth	咀巴	tsuei⁵⁵/⁵³+pa⁵⁵ / ia⁵⁵/²¹+pa⁵⁵	mouth / mouth	Liu2007 / Liu2007	嘴 巴 / 牙 巴	嘴 / 嘴	tsuei⁵³pa⁴⁴	咀巴	BeijingDaxue1964	ts u e i ⁵³ p a ⁴⁴	192 390
691	Fuzhou	the mouth	674	84	mouth	咀	tsʰuoi²¹²	mouth	Liu2007	喙	嘴	tsʰui²¹³	咀	BeijingDaxue1964	tsʰ u i ²¹³	192
892	Guangzhou	the mouth	674	84	mouth	咀	tsøy³⁵	mouth	Liu2007	嘴	嘴	tʃøy³⁵	咀	BeijingDaxue1964	tʃ ø y ³⁵	192
1088	Jinan	the mouth	674	84	mouth	咀	tsuei⁴⁵	mouth	Liu2007	嘴	嘴	tsuei⁵⁵	咀	BeijingDaxue1964	ts u e i ⁵⁵	192
1280	Meixian	the mouth	674	84	mouth	咀	tsoi⁵³	mouth	Liu2007	嘴	嘴	tsɔi⁴²	咀	BeijingDaxue1964	ts ɔ i ⁴²	192
1471	Nanchang	the mouth	674	84	mouth	咀巴	tsui²¹³	mouth	Liu2007	嘴	嘴	tsui²¹³pa⁴²	咀巴	BeijingDaxue1964	ts u i ²¹³ p a ⁴²	192 390
1675	Suzhou	the mouth	674	84	mouth	咀〔巴〕	tsʯ⁵²	mouth	Liu2007	嘴	嘴	tsʮ⁴¹	咀〔巴〕	BeijingDaxue1964	ts ʮ ⁴¹	192 937 390 938
1873	Wenzhou	the mouth	674	84	mouth	咀咀	tsɿ²⁴	mouth	Liu2007	嘴	嘴	tsɿ⁴⁵tsɿ⁴⁵	咀咀	BeijingDaxue1964	ts ɿ ⁴⁵ ts ɿ ⁴⁵	192 192
2071	Xiamen	the mouth	674	84	mouth	咀	tsʰui²¹	mouth	Liu2007	喙	嘴	tsʰui¹¹	咀	BeijingDaxue1964	tsʰ u i ¹¹	192
110	Beijing	the mud	640	46	mud, earth	泥						ni³⁵	泥	BeijingDaxue1964	n i ³⁵	193
300	Changsha	the mud	640	46	mud, earth	泥巴						ȵi¹³pa³³	泥巴	BeijingDaxue1964	ȵ i ¹³ p a ³³	193 391
491	Chengdu	the mud	640	46	mud, earth	泥巴						ȵi³¹pa⁴⁴	泥巴	BeijingDaxue1964	ȵ i ³¹ p a ⁴⁴	193 391
692	Fuzhou	the mud	640	46	mud, earth	塗						tʰu⁵²	塗	BeijingDaxue1964	tʰ u ⁵²	593
893	Guangzhou	the mud	640	46	mud, earth	泥						nɐi²¹	泥	BeijingDaxue1964	n ɐ i ²¹	193
1089	Jinan	the mud	640	46	mud, earth	泥						ȵi⁴²	泥	BeijingDaxue1964	ȵ i ⁴²	193
1281	Meixian	the mud	640	46	mud, earth	泥						nɛ¹²	泥	BeijingDaxue1964	n ɛ ¹²	193
1472	Nanchang	the mud	640	46	mud, earth	泥巴						ȵi⁵⁵pa⁴²	泥巴	BeijingDaxue1964	ȵ i ⁵⁵ p a ⁴²	193 391
1676	Suzhou	the mud	640	46	mud, earth	爛泥						lɛ³¹₂₂ȵi²⁴₃₃	爛泥	BeijingDaxue1964	l ɛ ³¹₂₂ ȵ i ²⁴₃₃	939 193
1874	Wenzhou	the mud	640	46	mud, earth	爛汙泥						la¹¹vu³¹ȵi³¹	爛汙泥	BeijingDaxue1964	l a ¹¹ v u ³¹ ȵ i ³¹	939 1019 193
2072	Xiamen	the mud	640	46	mud, earth	塗						tʰɔ²⁴	塗	BeijingDaxue1964	tʰ ɔ ²⁴	593
111	Beijing	the nail (fingernail or claw)	2128	113	fingernail	指甲	ʈʂua̠²¹³	claw	Liu2007	爪	爪子	tʂʅ²¹⁴₅₅tɕia⁰	指甲	BeijingDaxue1964	tʂ ʅ ²¹⁴₅₅ tɕ i a ⁰	194 195
301	Changsha	the nail (fingernail or claw)	2128	113	fingernail	指甲子	tsau⁴¹ / tsau⁴¹+tsɿ⁰	claw / claw	Liu2007 / Liu2007	爪 / 爪 子	爪子 / 爪子	tsๅ⁴¹ka²⁴tsๅ⁰	指甲子	BeijingDaxue1964	ts ๅ ⁴¹ k a ²⁴ ts ๅ ⁰	194 195 392
492	Chengdu	the nail (fingernail or claw)	2128	113	fingernail	指甲兒	tsua⁵⁵/⁵³+tsua²¹	claw	Liu2007	爪 爪	爪子	tsๅ⁵³tɕiər³¹	指甲兒	BeijingDaxue1964	ts ๅ ⁵³ tɕ i ə r ³¹	194 195 468
693	Fuzhou	the nail (fingernail or claw)	2128	113	fingernail	〔手〕掌甲	kʰa⁵³/⁵⁵+tsau³² / tsau³²	claw / claw	Liu2007 / Liu2007	脚 爪 / 爪	爪子 / 爪子	tsieŋ³¹₄₄ŋaʔ²³	〔手〕掌甲	BeijingDaxue1964	ts i e ŋ ³¹₄₄ ŋ a ʔ ²³	594 595 596 597 195
894	Guangzhou	the nail (fingernail or claw)	2128	113	fingernail	手指甲	tsau³⁵	claw	Liu2007	爪	爪子	ʃɐu³⁵tʃi³⁵kap³³	手指甲	BeijingDaxue1964	ʃ ɐ u ³⁵ tʃ i ³⁵ k a p ³³	595 194 195
1090	Jinan	the nail (fingernail or claw)	2128	113	fingernail	指甲蓋	ʈʂua²¹⁴/⁴⁵+tsɿ⁰	claw	Liu2007	爪 子	爪子	tʂʅ⁵⁵₂₁₃tɕia⁰kɛ⁰	指甲蓋	BeijingDaxue1964	tʂ ʅ ⁵⁵₂₁₃ tɕ i a ⁰ k ɛ ⁰	194 195 787
1282	Meixian	the nail (fingernail or claw)	2128	113	fingernail	手指甲	tsau³¹	claw	Liu2007	爪	爪子	su³¹tsๅ³¹kap²¹	手指甲	BeijingDaxue1964	s u ³¹ ts ๅ ³¹ k a p ²¹	595 194 195
1473	Nanchang	the nail (fingernail or claw)	2128	113	fingernail	手職 甲	tsua²¹³+tsɿ⁰	claw	Liu2007	爪 子	爪子	səu²¹³tsət⁵kat⁵	手職 甲	BeijingDaxue1964	s ə u ²¹³ ts ə t ⁵ k a t ⁵	595 891 892 195
1677	Suzhou	the nail (fingernail or claw)	2128	113	fingernail	手節 掐	tɕiɑʔ⁴+tsæ⁵²	claw	Liu2007	脚 爪	爪子	sʏ⁴¹tsiɪʔ⁴₂₁kʰaʔ⁴₂₁	手節 掐	BeijingDaxue1964	s ʏ ⁴¹ ts i ɪ ʔ ⁴₂₁ kʰ a ʔ ⁴₂₁	595 940 892 941
1875	Wenzhou	the nail (fingernail or claw)	2128	113	fingernail	指甲	tɕia²/⁴¹+tsuɔ²⁴/²⁴²	claw	Liu2007	脚 爪	爪子	tsๅ⁴⁵ka²³	指甲	BeijingDaxue1964	ts ๅ ⁴⁵ k a ²³	194 195
2073	Xiamen	the nail (fingernail or claw)	2128	113	fingernail	指甲	gɔ²¹/²²+niãu∼⁵⁵/⁵³+liŋ²⁴	claw	Liu2007	五 爪 龙	爪子	tsῃ⁵¹₅₅kaʔ³²	指甲	BeijingDaxue1964	ts ῃ ⁵¹₅₅ k a ʔ ³²	194 195
113	Beijing	the neck	1333	89	neck	脖子	po³⁵+kə̃∼r²¹⁴ / po³⁵+tsɿ³ / po³⁵+tsɿ⁰	neck / neck / neck	Hou2004 / Hou2004 / Liu2007	脖颈 / 脖子 / 脖 子	脖子 / 脖子 / 脖子	po³⁵tsɿ⁰	脖子	BeijingDaxue1964	p o ³⁵ ts ɿ ⁰	197 198
303	Changsha	the neck	1333	89	neck	頸根	tɕin⁴¹+kən³³ / po¹³+tsɿ⁰ / tɕin⁴⁴/⁴¹+kən³³	neck / neck / neck	Hou2004 / Liu2007 / Liu2007	颈根 / 脖 子 / 頸 根	脖子 / 脖子 / 脖子	tɕin⁴¹kən³³	頸根	BeijingDaxue1964	tɕ i n ⁴¹ k ə n ³³	393 394
494	Chengdu	the neck	1333	89	neck	頸項	tɕin⁵³+tsɿ⁵³ / tɕin⁵³+xaŋ¹³ / tɕin⁵⁵/⁵³+xaŋ⁵³ / tɕin⁴⁵/⁵³+tsɿ⁵³	neck / neck / neck / neck	Hou2004 / Hou2004 / Liu2007 / Liu2007	颈子 / 颈项 / 頸 項 / 頸 子	脖子 / 脖子 / 脖子 / 脖子	tɕin⁵³xaŋ¹³	頸項	BeijingDaxue1964	tɕ i n ⁵³ x a ŋ ¹³	393 469
696	Fuzhou	the neck	1333	89	neck	脰脗	tau⁵³/²⁴²+ɔuʔ²⁴*	neck	Liu2007	脰 骨	脖子	ta⁵²auʔ²³	脰脗	BeijingDaxue1964	t a ⁵² a u ʔ ²³	598 599
896	Guangzhou	the neck	1333	89	neck	頸	kɛŋ³⁵ / kɛŋ³⁵	neck / neck	Hou2004 / Liu2007	颈 / 頸	脖子 / 脖子	kɛŋ³⁵	頸	BeijingDaxue1964	k ɛ ŋ ³⁵	393
1092	Jinan	the neck	1333	89	neck	脖子	pə⁴²/⁵⁵+tsɿ⁰ / pə⁴²+ər⁴²+kəŋ⁵⁵ / pɤ⁴⁵/⁵³+tsɿ⁰	neck / neck / neck	Hou2004 / Hou2004 / Liu2007	脖子 / 脖梗 / 脖 子	脖子 / 脖子 / 脖子	pə⁴²tsɿ⁰	脖子	BeijingDaxue1964	p ə ⁴² ts ɿ ⁰	197 198
1093	Jinan	the neck	1333	89	neck	脖兒梗						pər⁴²kəŋ⁵⁵	脖兒梗	BeijingDaxue1964	p ə r ⁴² k ə ŋ ⁵⁵	197 788 789
1284	Meixian	the neck	1333	89	neck	頸筋	kiaŋ³¹+kin⁴⁴ / kiaŋ³¹+kin³³	neck / neck	Hou2004 / Liu2007	颈茎 / 頸 骨	脖子 / 脖子	kiaŋ³¹kiun⁴⁴	頸筋	BeijingDaxue1964	k i a ŋ ³¹ k i u n ⁴⁴	393 839
1475	Nanchang	the neck	1333	89	neck	頸	tɕiɑŋ²¹³ / pɔʔ⁵+tsɿ⁰ / tɕiaŋ²¹³	neck / neck / neck	Hou2004 / Liu2007 / Liu2007	颈 / 脖 子 / 頸	脖子 / 脖子 / 脖子	tɕiaŋ²¹¹³	頸	BeijingDaxue1964	tɕ i a ŋ ²¹¹³	393
1679	Suzhou	the neck	1333	89	neck	頭頸	dʏ¹³+tɕin⁵¹/³³ / dʏ²²/¹³+tɕin³¹/⁵²	neck / neck	Hou2004 / Liu2007	头颈 / 頭 頸	脖子 / 脖子	dʏ²⁴₂₂tɕin⁴¹₄₄	頭頸	BeijingDaxue1964	d ʏ ²⁴₂₂ tɕ i n ⁴¹₄₄	942 393
1680	Suzhou	the neck	1333	89	neck	頸根						tɕin⁴¹kən⁴⁴₃₅	頸根	BeijingDaxue1964	tɕ i n ⁴¹ k ə n ⁴⁴₃₅	393 394
1877	Wenzhou	the neck	1333	89	neck	頭頸	dɤu³¹/⁴²+tɕaŋ³⁵ / dɤu⁴²/³⁴¹+tɕiaŋ²³/²⁴²	neck / neck	Hou2004 / Liu2007	头颈 / 頭 頸	脖子 / 脖子	diu³¹tɕiaŋ⁴⁵	頭頸	BeijingDaxue1964	d i u ³¹ tɕ i a ŋ ⁴⁵	942 393
2075	Xiamen	the neck	1333	89	neck	頷管	am²²/²¹+kun⁵³ / am²¹/²²+kun⁵³	neck / neck	Hou2004 / Liu2007	颔颈 / 頷 頸	脖子 / 脖子	am³³₁₁kun⁵¹	頷管	BeijingDaxue1964	a m ³³₁₁ k u n ⁵¹	1104 1105
114	Beijing	the needle (for sewing)	1382	578	needle	針						tʂən⁵⁵	針	BeijingDaxue1964	tʂ ə n ⁵⁵	199
304	Changsha	the needle (for sewing)	1382	578	needle	針						tsən³³	針	BeijingDaxue1964	ts ə n ³³	199
495	Chengdu	the needle (for sewing)	1382	578	needle	針						tsən⁴⁴	針	BeijingDaxue1964	ts ə n ⁴⁴	199
697	Fuzhou	the needle (for sewing)	1382	578	needle	針						tseiŋ⁴⁴	針	BeijingDaxue1964	ts e i ŋ ⁴⁴	199
897	Guangzhou	the needle (for sewing)	1382	578	needle	針						tʃɐm⁵³	針	BeijingDaxue1964	tʃ ɐ m ⁵³	199
1094	Jinan	the needle (for sewing)	1382	578	needle	針						tʂẽ∼²¹³	針	BeijingDaxue1964	tʂ ẽ ∼ ²¹³	199
1285	Meixian	the needle (for sewing)	1382	578	needle	針						tsəm⁴⁴	針	BeijingDaxue1964	ts ə m ⁴⁴	199
1476	Nanchang	the needle (for sewing)	1382	578	needle	針						tsən⁴²	針	BeijingDaxue1964	ts ə n ⁴²	199
1681	Suzhou	the needle (for sewing)	1382	578	needle	針						tsən⁴⁴	針	BeijingDaxue1964	ts ə n ⁴⁴	199
1682	Suzhou	the needle (for sewing)	1382	578	needle	引綫						in³¹₂₂siɪ⁵¹³₄₄	引綫	BeijingDaxue1964	i n ³¹₂₂ s i ɪ ⁵¹³₄₄	943 944
1878	Wenzhou	the needle (for sewing)	1382	578	needle	針						tsaŋ⁴⁴	針	BeijingDaxue1964	ts a ŋ ⁴⁴	199
2076	Xiamen	the needle (for sewing)	1382	578	needle	針						tsiam⁵⁵	針	BeijingDaxue1964	ts i a m ⁵⁵	199
116	Beijing	the nose	1221	80	nose	鼻子	pi³⁵+tsɿ³ / pi³⁵+tsɿ⁰	nose / nose	Hou2004 / Liu2007	鼻子 / 鼻 子	鼻子 / 鼻子	pi³⁵tsɿ⁰	鼻子	BeijingDaxue1964	p i ³⁵ ts ɿ ⁰	202 203
306	Changsha	the nose	1221	80	nose	鼻子	pi²⁴+tsɿ⁰ / pi²⁴ / pi²⁴+tsɿ⁰	nose / nose / nose	Hou2004 / Liu2007 / Liu2007	鼻子 / 鼻 / 鼻 子	鼻子 / 鼻子 / 鼻子	pi²⁴tsɿ⁰	鼻子	BeijingDaxue1964	p i ²⁴ ts ɿ ⁰	202 203
497	Chengdu	the nose	1221	80	nose	鼻子	pi³¹+tsɿ⁵³ / pi⁵⁵/²¹+tsɿ⁵³	nose / nose	Hou2004 / Liu2007	鼻子 / 鼻 子	鼻子 / 鼻子	pi³¹tsɿ⁵³	鼻子	BeijingDaxue1964	p i ³¹ ts ɿ ⁵³	202 203
699	Fuzhou	the nose	1221	80	nose	鼻	pʰɛi²¹² / pʰɛi²¹²	nose / nose	Hou2004 / Liu2007	鼻 / 鼻	鼻子 / 鼻子	pʰei²¹³	鼻	BeijingDaxue1964	pʰ e i ²¹³	202
899	Guangzhou	the nose	1221	80	nose	鼻哥	pei²²+kɔ⁵⁵ / pei²²+kɔ⁵⁵	nose / nose	Hou2004 / Liu2007	鼻哥 / 鼻 歌	鼻子 / 鼻子	pei²²kɔ⁵³	鼻哥	BeijingDaxue1964	p e i ²² k ɔ ⁵³	202 714
1096	Jinan	the nose	1221	80	nose	鼻子	pi⁴²/⁵⁵+tsɿ⁰ / pi⁴⁵/⁵³+tsɿ⁰	nose / nose	Hou2004 / Liu2007	鼻子 / 鼻 子	鼻子 / 鼻子	pi⁴²tsɿ⁰	鼻子	BeijingDaxue1964	p i ⁴² ts ɿ ⁰	202 203
1287	Meixian	the nose	1221	80	nose	鼻公	pʰi⁵³+kuŋ⁴⁴ / pʰi⁵³+kuŋ³³	nose / nose	Hou2004 / Liu2007	鼻公 / 鼻 公	鼻子 / 鼻子	pʰi⁴²kuŋ⁴⁴	鼻公	BeijingDaxue1964	pʰ i ⁴² k u ŋ ⁴⁴	202 841
1478	Nanchang	the nose	1221	80	nose	鼻公	pʰiʔ²+kuŋ⁰² / pʰit²¹*/²¹+tsɿ⁰	nose / nose	Hou2004 / Liu2007	鼻公 / 鼻 子	鼻子 / 鼻子	pʰit⁵kuŋ⁴²	鼻公	BeijingDaxue1964	pʰ i t ⁵ k u ŋ ⁴²	202 841
1684	Suzhou	the nose	1221	80	nose	鼻頭	bəʔ³+dʏ¹³/²¹ / bəʔ²³*/²³+dʏ³¹/¹³	nose / nose	Hou2004 / Liu2007	鼻头 / 鼻 頭	鼻子 / 鼻子	biɪʔ²³dʏ²⁴₂₁	鼻頭	BeijingDaxue1964	b i ɪ ʔ ²³ d ʏ ²⁴₂₁	202 946
1880	Wenzhou	the nose	1221	80	nose	鼻頭	bei²¹³/²²+dɤu³¹/¹² / bei³¹/²¹+dɤu²¹/³⁴¹	nose / nose	Hou2004 / Liu2007	鼻头 / 鼻 頭	鼻子 / 鼻子	bi¹²diu³¹	鼻頭	BeijingDaxue1964	b i ¹² d i u ³¹	202 946
2078	Xiamen	the nose	1221	80	nose	鼻仔	pʰĩ∼²²/²¹+iã∼⁵³ / pʰĩ∼²² / pʰiæ²¹/²²+iã∼⁵³ / pʰiæ²²	nose / nose / nose / nose	Hou2004 / Hou2004 / Liu2007 / Liu2007	鼻仔 / 鼻 / 鼻 仔 / 鼻	鼻子 / 鼻子 / 鼻子 / 鼻子	pʰĩ∼³³₁₁a⁵¹	鼻仔	BeijingDaxue1964	pʰ ĩ ∼ ³³₁₁ a ⁵¹	202 1106
2079	Xiamen	the nose	1221	80	nose	鼻埪						pʰi³³₁₁kʰaŋ⁵⁵	鼻埪	BeijingDaxue1964	pʰ i ³³₁₁ kʰ a ŋ ⁵⁵	202 1107
120	Beijing	the pig	1337	284	*male pig	公豬	ʈʂu⁵⁵	pig	Hou2004	猪	猪	kuŋ⁵⁵tʂu⁵⁵	公豬	BeijingDaxue1964	k u ŋ ⁵⁵ tʂ u ⁵⁵	211 212
309	Changsha	the pig	1337	284	*male pig	豬公	tɕy³³	pig	Hou2004	猪	猪	tɕy³³kən³³	豬公	BeijingDaxue1964	tɕ y ³³ k ə n ³³	212 211
310	Changsha	the pig	1337	284	*male pig	公子						kən³³tsɿ⁰	公子	BeijingDaxue1964	k ə n ³³ ts ɿ ⁰	211 396
500	Chengdu	the pig	1337	284	*male pig	公豬	tsu⁵⁵	pig	Hou2004	猪	猪	koŋ⁴⁴tsu⁴⁴	公豬	BeijingDaxue1964	k o ŋ ⁴⁴ ts u ⁴⁴	211 212
702	Fuzhou	the pig	1337	284	*male pig	豬角	ty⁴⁴	pig	Hou2004	猪	猪	ty⁴⁴₅₂ʚyʔ²³	豬角	BeijingDaxue1964	t y ⁴⁴₅₂ ʚ y ʔ ²³	212 601
902	Guangzhou	the pig	1337	284	*male pig	豬公	tsy⁵⁵	pig	Hou2004	猪	猪	tʃy⁵⁵kʊŋ⁵⁵	豬公	BeijingDaxue1964	tʃ y ⁵⁵ k ʊ ŋ ⁵⁵	212 211
903	Guangzhou	the pig	1337	284	*male pig	豬郞						tʃy⁵³lɔŋ²¹₃₅	豬郞	BeijingDaxue1964	tʃ y ⁵³ l ɔ ŋ ²¹₃₅	212 716
1099	Jinan	the pig	1337	284	*male pig	豬	ʈʂu²¹³	pig	Hou2004	猪	猪	tɕyŋ³¹tʂu²¹³	豬	BeijingDaxue1964	tɕ y ŋ ³¹ tʂ u ²¹³	212
1290	Meixian	the pig	1337	284	*male pig	豬哥	tsu⁴⁴/³⁵+ve⁰	pig	Hou2004	猪	猪	tsu⁴⁴kɔ⁴⁴	豬哥	BeijingDaxue1964	ts u ⁴⁴ k ɔ ⁴⁴	212 843
1481	Nanchang	the pig	1337	284	*male pig	公豬	tɕy⁴²	pig	Hou2004	猪	猪	kuŋ⁴²tɕy⁴²	公豬	BeijingDaxue1964	k u ŋ ⁴² tɕ y ⁴²	211 212
1687	Suzhou	the pig	1337	284	*male pig	雄豬	tsʮ⁵⁵+lo¹³/²¹	pig	Hou2004	猪猡	猪	ioŋ²⁴₂₂tsʮ⁴⁴	雄豬	BeijingDaxue1964	i o ŋ ²⁴₂₂ ts ʮ ⁴⁴	947 212
1883	Wenzhou	the pig	1337	284	*male pig	雄豬	tsei³³	pig	Hou2004	猪	猪	ɦyoŋ³¹tsei⁴⁴	雄豬	BeijingDaxue1964	ɦ y o ŋ ³¹ ts e i ⁴⁴	947 212
2082	Xiamen	the pig	1337	284	*male pig	豬哥	ti⁵⁵	pig	Hou2004	猪	猪	ti⁵⁵₃₃ko⁵⁵	豬哥	BeijingDaxue1964	t i ⁵⁵₃₃ k o ⁵⁵	212 843
125	Beijing	the rain	658	10	rain	雨	y²¹³	rain	Liu2007	雨	雨	y²¹⁴	雨	BeijingDaxue1964	y ²¹⁴	218
315	Changsha	the rain	658	10	rain	雨	y⁴¹	rain	Liu2007	雨	雨	y⁴¹	雨	BeijingDaxue1964	y ⁴¹	218
504	Chengdu	the rain	658	10	rain	雨	y⁵³	rain	Liu2007	雨	雨	y⁵³	雨	BeijingDaxue1964	y ⁵³	218
707	Fuzhou	the rain	658	10	rain	雨	y³²	rain	Liu2007	雨	雨	y³¹	雨	BeijingDaxue1964	y ³¹	218
909	Guangzhou	the rain	658	10	rain	雨	y²³	rain	Liu2007	雨	雨	jy²³	雨	BeijingDaxue1964	j y ²³	218
910	Guangzhou	the rain	658	10	rain	水						ʃøy³⁵	水	BeijingDaxue1964	ʃ ø y ³⁵	718
1103	Jinan	the rain	658	10	rain	雨	y⁴⁵	rain	Liu2007	雨	雨	y⁵⁵	雨	BeijingDaxue1964	y ⁵⁵	218
1295	Meixian	the rain	658	10	rain	雨	i³¹	rain	Liu2007	雨	雨	ji³¹	雨	BeijingDaxue1964	j i ³¹	218
1296	Meixian	the rain	658	10	rain	水						sui³¹	水	BeijingDaxue1964	s u i ³¹	718
1486	Nanchang	the rain	658	10	rain	雨	y²¹³	rain	Liu2007	雨	雨	y²¹³	雨	BeijingDaxue1964	y ²¹³	218
1691	Suzhou	the rain	658	10	rain	雨	ɦy²³¹	rain	Liu2007	雨	雨	y³¹	雨	BeijingDaxue1964	y ³¹	218
1888	Wenzhou	the rain	658	10	rain	雨	v²⁴	rain	Liu2007	雨	雨	VU²⁴	雨	BeijingDaxue1964	V U ²⁴	218
2086	Xiamen	the rain	658	10	rain	雨	hɔ²²	rain	Liu2007	雨	雨	hɔ³³	雨	BeijingDaxue1964	h ɔ ³³	218
126	Beijing	the rainbow	1733	11	rainbow	虹	tɕiɑŋ⁵¹ / kaŋ⁵¹ / xuŋ³⁵	rainbow / rainbow / rainbow	Hou2004 / Hou2004 / Hou2004	虹 / 虹 / 虹	虹 / 虹 / 虹	kaŋ⁵¹	虹	BeijingDaxue1964	k a ŋ ⁵¹	219
316	Changsha	the rainbow	1733	11	rainbow	虹	kan⁵⁵	rainbow	Hou2004	虹	虹	kan⁵⁵	虹	BeijingDaxue1964	k a n ⁵⁵	219
505	Chengdu	the rainbow	1733	11	rainbow	虹	xoŋ³¹ / tsʰai⁵³+xoŋ³¹ / tʰian⁵⁵+tɕʰiau³¹	rainbow / rainbow / rainbow	Hou2004 / Hou2004 / Hou2004	虹 / 彩虹 / 天桥	虹 / 虹 / 虹	kaŋ¹³	虹	BeijingDaxue1964	k a ŋ ¹³	219
708	Fuzhou	the rainbow	1733	11	rainbow	虹	kʰøyŋ²⁴²	rainbow	Hou2004	虹	虹	kʰøyŋ²⁴²	虹	BeijingDaxue1964	kʰ ø y ŋ ²⁴²	219
911	Guangzhou	the rainbow	1733	11	rainbow	虹	hoŋ²¹	rainbow	Hou2004	虹	虹	kɔŋ³³	虹	BeijingDaxue1964	k ɔ ŋ ³³	219
1104	Jinan	the rainbow	1733	11	rainbow	虹	tɕiaŋ²¹	rainbow	Hou2004	虹	虹	tɕiaŋ²¹	虹	BeijingDaxue1964	tɕ i a ŋ ²¹	219
1297	Meixian	the rainbow	1733	11	rainbow	虹	tʰien⁴⁴+kiuŋ⁴⁴	rainbow	Hou2004	天弓	虹	kʰiuŋ⁴²	虹	BeijingDaxue1964	kʰ i u ŋ ⁴²	219
1487	Nanchang	the rainbow	1733	11	rainbow	虹	kɔŋ⁴⁵	rainbow	Hou2004	虹	虹	kɔŋ⁵⁵	虹	BeijingDaxue1964	k ɔ ŋ ⁵⁵	219
1692	Suzhou	the rainbow	1733	11	rainbow	鱟	hʏ⁵¹³	rainbow	Hou2004	鱟	虹	hʏ⁵¹³	鱟	BeijingDaxue1964	h ʏ ⁵¹³	950
1693	Suzhou	the rainbow	1733	11	rainbow	虹						kɒŋ⁵¹³	虹	BeijingDaxue1964	k ɒ ŋ ⁵¹³	219
1889	Wenzhou	the rainbow	1733	11	rainbow	鱟	hau⁴²	rainbow	Hou2004	鱟	虹	hau⁴²	鱟	BeijingDaxue1964	h a u ⁴²	950
2087	Xiamen	the rainbow	1733	11	rainbow	虹	kʰiŋ²²	rainbow	Hou2004	虹	虹	kʰiŋ³³	虹	BeijingDaxue1964	kʰ i ŋ ³³	219
127	Beijing	the rice plant	2026	439	rice plant	稻子						tau⁵¹tsɿ⁰	稻子	BeijingDaxue1964	t a u ⁵¹ ts ɿ ⁰	220 221
317	Changsha	the rice plant	2026	439	rice plant	禾						o¹³	禾	BeijingDaxue1964	o ¹³	399
506	Chengdu	the rice plant	2026	439	rice plant	稻子						tau¹³tsɿ⁵³	稻子	BeijingDaxue1964	t a u ¹³ ts ɿ ⁵³	220 221
507	Chengdu	the rice plant	2026	439	rice plant	谷子						ku³¹tsɿ⁵³	谷子	BeijingDaxue1964	k u ³¹ ts ɿ ⁵³	471 221
