# Wordlist

# META
@tree:(((((Beijing,Shenyang),Jinan),Xian),((((Changsha,Nanchang),((((((Chaozhou,Xiamen),Fuzhou),Meixian),(Guangzhou,Yangjiang)),Wenzhou),Suzhou)),(Hefei,Yangzhou)),Kunming)),Chengdu);

# DATA
ID	DOCULECT	CONCEPT	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS	NOTE	GLOSS_IN_SOURCE	COGID	ALIGNMENT
27066	Hefei	straight	直	tʂəʔ⁴	716	tʂəʔ⁴	tʂ ə ʔ ⁴		straight, erect	694	tʂ ə ʔ - ⁴
27067	Yangzhou	straight	直	tsəʔ⁴	716	tsəʔ⁴	ts ə ʔ ⁴		straight, erect	694	ts ə ʔ - ⁴
27068	Suzhou	straight	直	zɤʔ²³	716	zɤʔ²³	z ɤ ʔ ²³		straight, erect	694	z ɤ ʔ - ²³
27069	Wenzhou	straight	直	dzei¹²	716	dzei¹²	dz e i ¹²		straight, erect	694	dz e - i ¹²
27070	Changsha	straight	直	tsๅ²⁴	716	tsๅ²⁴	ts ๅ ²⁴		straight, erect	694	ts ๅ - - ²⁴
27071	Nanchang	straight	直	tsʰət⁵	716	tsʰət⁵	tsʰ ə t ⁵		straight, erect	694	tsʰ ə t - ⁵
27072	Meixian	straight	直	tsʰət⁴	716	tsʰət⁴	tsʰ ə t ⁴		straight, erect	694	tsʰ ə t - ⁴
27073	Guangzhou	straight	直	tʃɪk²	716	tʃɪk²	tʃ ɪ k ²		straight, erect	694	tʃ ɪ k - ²
27074	Yangjiang	straight	掂	*tim²⁴	716	tim²⁴	t i m ²⁴	[*]	straight, erect	495	t i m ²⁴
27075	Xiamen	straight	直	tit⁵	716	tit⁵	t i t ⁵		straight, erect	694	t i t - ⁵
27076	Chaozhou	straight	直	tik⁴	716	tik⁴	t i k ⁴		straight, erect	694	t i k - ⁴
27077	Fuzhou	straight	直	tiʔ⁴	716	tiʔ⁴	t i ʔ ⁴		straight, erect	694	t i ʔ - ⁴
#
31909	Chengdu	that	那個	na¹³ko¹³₄₄	821	na¹³ko¹³₄₄	n a ¹³ k o ¹³₄₄		that	986	n a - ¹³ k o ¹³₄₄
31905	Beijing	that	那個	na⁵¹kə⁰,nei⁵¹kə⁰	821	na⁵¹kə⁰	n a ⁵¹ k ə ⁰		that	986	n a - ⁵¹ k ə ⁰
31906	Jinan	that	那個	na²¹kə⁰	821	na²¹kə⁰	n a ²¹ k ə ⁰		that	986	n a - ²¹ k ə ⁰
31907	Shenyang	that	那個 ，	na⁴¹kə⁰，nei⁴¹kə⁰❷	821	na⁴¹kə⁰，nei⁴¹kə⁰❷	n a ⁴¹ k ə ⁰ ， n e i ⁴¹ k ə ⁰ ❷		that	987	n a ⁴¹ k ə ⁰ ， n e i ⁴¹ k ə ⁰ ❷
31908	Xian	that	!  個	uo⁵³kə⁰	821	uo⁵³kə⁰	u o ⁵³ k ə ⁰		that	7	- u o ⁵³ k ə - - ⁰
31910	Kunming	that	那個	nə¹³kə¹³	821	nə¹³kə¹³	n ə ¹³ k ə ¹³		that	986	n ə - ¹³ k ə ¹³
31911	Hefei	that	那個	na⁵³kʊ⁵³	821	na⁵³kʊ⁵³	n a ⁵³ k ʊ ⁵³		that	986	n a - ⁵³ k ʊ ⁵³
31912	Yangzhou	that	!  個	ləʔ⁴kɤɯ⁰	821	ləʔ⁴kɤɯ⁰	l ə ʔ ⁴ k ɤ ɯ ⁰		that	7	l ə ʔ ⁴ k ɤ ɯ - ⁰
31913	Suzhou	that	歸 個	*kuɛ⁴⁴kɤʔ⁴₂₁	821	kuɛ⁴⁴kɤʔ⁴₂₁	k u ɛ ⁴⁴ k ɤ ʔ ⁴₂₁	[*]	that	596	k u ɛ ⁴⁴ k ɤ ʔ ⁴₂₁
31914	Suzhou	that	!  個	[2] uɛ⁴⁴kɤʔ⁴₂₁	821	uɛ⁴⁴kɤʔ⁴₂₁	u ɛ ⁴⁴ k ɤ ʔ ⁴₂₁	[2]	that	7	- u ɛ ⁴⁴ k ɤ ʔ - ⁴₂₁
31916	Changsha	that	那個	lai⁵⁵ko⁵⁵	821	lai⁵⁵ko⁵⁵	l a i ⁵⁵ k o ⁵⁵		that	986	l a i ⁵⁵ k o ⁵⁵
31917	Nanchang	that	!  個	hɛ²⁴kɔ⁰	821	hɛ²⁴kɔ⁰	h ɛ ²⁴ k ɔ ⁰		that	7	h ɛ - ²⁴ k ɔ - - ⁰
31918	Meixian	that	!  個	kɛ⁴²kɛ⁴²	821	kɛ⁴²kɛ⁴²	k ɛ ⁴² k ɛ ⁴²		that	7	k ɛ - ⁴² k ɛ - - ⁴²
31919	Guangzhou	that	嗰個	kɔ³⁵kɔ³³	821	kɔ³⁵kɔ³³	k ɔ ³⁵ k ɔ ³³		that	285	k ɔ ³⁵ k ɔ ³³
31920	Yangjiang	that	那個	na²¹kɔ⁴⁵⁴	821	na²¹kɔ⁴⁵⁴	n a ²¹ k ɔ ⁴⁵⁴		that	986	n a - ²¹ k ɔ ⁴⁵⁴
31921	Xiamen	that	!	hit³²₅e²⁴,he⁴⁴	821	hit³²₅e²⁴	h i t ³²₅ e ²⁴		that	2	h - - i t ³²₅ - - - e - ²⁴
31922	Chaozhou	that	!  個	hia⁵³kai⁵⁵₂₁	821	hia⁵³kai⁵⁵₂₁	h i a ⁵³ k a i ⁵⁵₂₁		that	7	h i a ⁵³ k a i - ⁵⁵₂₁
31923	Chaozhou	that	!  □	[2] hia⁵³₂₄hia⁵³	821	hia⁵³₂₄hia⁵³	h i a ⁵³₂₄ h i a ⁵³	[2]	that	3	h i a ⁵³₂₄ h i a - ⁵³
31924	Fuzhou	that	!  只	xi³¹₄₄zieʔ²³(ts-)	821	xi³¹₄₄zieʔ²³	x i ³¹₄₄ z i e ʔ ²³		that	10	x i ³¹₄₄ z i e ʔ ²³
31925	Fuzhou	that	!  □	[2] xy³¹βiʔ⁴(p-)	821	xy³¹βiʔ⁴	x y ³¹ β i ʔ ⁴	[2]	that	3	x y - ³¹ β - i ʔ ⁴
31915	Wenzhou	that	!  個	hi⁴⁵kai42	821	hi⁴⁵kai42	h i ⁴⁵ k a i 42		that	7	h i - ⁴⁵ k a i 42 -
#
808	Jinan	the ant	蟻蛘	i⁵⁵iaŋ⁰	117	i⁵⁵iaŋ⁰	i ⁵⁵ i a ŋ ⁰		ant	905	i ⁵⁵ i a ŋ ⁰
809	Jinan	the ant	米 蛘	[2] *mi⁵⁵iaŋ⁰	117	mi⁵⁵iaŋ⁰	m i ⁵⁵ i a ŋ ⁰	[2][*]	ant	755	m i ⁵⁵ i a ŋ ⁰
810	Shenyang	the ant	螞蟻	ma²¹³₃₅i⁰	117	ma²¹³₃₅i⁰	m a ²¹³₃₅ i ⁰		ant	898	m a ²¹³₃₅ - i ⁰
811	Xian	the ant	螞蟻	mɑ⁵³₂₁i⁵³	117	mɑ⁵³₂₁i⁵³	m ɑ ⁵³₂₁ i ⁵³		ant	898	m ɑ ⁵³₂₁ - i ⁵³
812	Chengdu	the ant	螞蟻子	ma⁵³ȵi³¹tsɿ⁵³	117	ma⁵³ȵi³¹tsɿ⁵³	m a ⁵³ ȵ i ³¹ ts ɿ ⁵³		ant	900	m a ⁵³ ȵ i ³¹ ts ɿ ⁵³
813	Chengdu	the ant	螞蟻兒	[2]	117	none	!	! missing entry	ant	899	!
814	Kunming	the ant	螞蟻	ma⁵³i³¹₄₄	117	ma⁵³i³¹₄₄	m a ⁵³ i ³¹₄₄		ant	898	m a ⁵³ - i ³¹₄₄
815	Hefei	the ant	螞蟻	ma²⁴zɿ²⁴	117	ma²⁴zɿ²⁴	m a ²⁴ z ɿ ²⁴		ant	898	m a ²⁴ z ɿ ²⁴
816	Yangzhou	the ant	螞蟻	mɑ⁴²i⁰	117	mɑ⁴²i⁰	m ɑ ⁴² i ⁰		ant	898	m ɑ ⁴² - i ⁰
817	Suzhou	the ant	螞米	*mo²⁴₂₂mi³¹₃₃	117	mo²⁴₂₂mi³¹₃₃	m o ²⁴₂₂ m i ³¹₃₃	[*]	ant	897	m o ²⁴₂₂ m i ³¹₃₃
818	Suzhou	the ant	螞蟻	[2] mo²⁴₂₂ȵi²⁴₃₃	117	mo²⁴₂₂ȵi²⁴₃₃	m o ²⁴₂₂ ȵ i ²⁴₃₃	[2]	ant	898	m o ²⁴₂₂ ȵ i ²⁴₃₃
819	Wenzhou	the ant	蜉眼	*fu⁴⁵ŋa²⁴	117	fu⁴⁵ŋa²⁴	f u ⁴⁵ ŋ a ²⁴	[*]	ant	894	f u ⁴⁵ ŋ a ²⁴
820	Changsha	the ant	螞蟻	ma⁴¹ȵi⁰	117	ma⁴¹ȵi⁰	m a ⁴¹ ȵ i ⁰		ant	898	m a ⁴¹ ȵ i ⁰
821	Nanchang	the ant	螞蟻	ma²¹³ȵi⁰	117	ma²¹³ȵi⁰	m a ²¹³ ȵ i ⁰		ant	898	m a ²¹³ ȵ i ⁰
822	Meixian	the ant	蟻	ŋɛ⁴²	117	ŋɛ⁴²	ŋ ɛ ⁴²		ant	904	ŋ ɛ - ⁴²
823	Guangzhou	the ant	蟻	ŋɐi²³	117	ŋɐi²³	ŋ ɐ i ²³		ant	904	ŋ ɐ i ²³
824	Yangjiang	the ant	蟻	ŋɐi²¹	117	ŋɐi²¹	ŋ ɐ i ²¹		ant	904	ŋ ɐ i ²¹
825	Xiamen	the ant	狗蟻	kau⁵¹₅₅hia³³	117	kau⁵¹₅₅hia³³	k a u ⁵¹₅₅ h i a ³³		ant	659	k a u ⁵¹₅₅ h i a ³³
826	Chaozhou	the ant	〔狗〕蟻	(kan⁵³₂₄)hia³⁵	117	hia³⁵	h i a ³⁵		ant	69	h i a ³⁵
827	Fuzhou	the ant	紅蟻	øyŋ⁵²₃₁ŋie²⁴²	117	øyŋ⁵²₃₁ŋie²⁴²	ø y ŋ ⁵²₃₁ ŋ i e ²⁴²		ant	758	ø y ŋ ⁵²₃₁ ŋ i e ²⁴²
807	Beijing	the ant	螞蟻	ma²¹⁴₃₅i²¹⁴	117	ma²¹⁴₃₅i²¹⁴	m a ²¹⁴₃₅ i ²¹⁴		ant	898	m a ²¹⁴₃₅ - i ²¹⁴
#
12513	Beijing	the armpit	胳肢窩	ka⁵⁵tʂʅ⁰uo⁵⁵	390	ka⁵⁵tʂʅ⁰uo⁵⁵	k a ⁵⁵ tʂ ʅ ⁰ u o ⁵⁵		armpit	827	k a - ⁵⁵ tʂ - ʅ ⁰ u o ⁵⁵
12514	Jinan	the armpit	胳肢窩	ka⁴²tʂʅ⁰uə²¹³	390	ka⁴²tʂʅ⁰uə²¹³	k a ⁴² tʂ ʅ ⁰ u ə ²¹³		armpit	827	k a - ⁴² tʂ - ʅ ⁰ u ə ²¹³
12515	Shenyang	the armpit	胳肢窩兒	ka³⁵tɕi³³uər³³	390	ka³⁵tɕi³³uər³³	k a ³⁵ tɕ i ³³ u ə r ³³		armpit	828	k a ³⁵ tɕ i ³³ u ə r ³³
12516	Xian	the armpit	胳肢窩	kə²¹tsou²¹₂₄uo²¹	390	kə²¹tsou²¹₂₄uo²¹	k ə ²¹ ts o u ²¹₂₄ u o ²¹		armpit	827	k ə - ²¹ ts o u ²¹₂₄ u o ²¹
12517	Chengdu	the armpit	脥肢窩兒	tɕia³¹tsɿ⁴⁴uər⁴⁴	390	tɕia³¹tsɿ⁴⁴uər⁴⁴	tɕ i a ³¹ ts ɿ ⁴⁴ u ə r ⁴⁴		armpit	836	tɕ i a ³¹ ts ɿ ⁴⁴ u ə r ⁴⁴
12518	Kunming	the armpit	胳肢窩	kə³¹tʂʅ⁴⁴uo⁴⁴	390	kə³¹tʂʅ⁴⁴uo⁴⁴	k ə ³¹ tʂ ʅ ⁴⁴ u o ⁴⁴		armpit	827	k ə - ³¹ tʂ - ʅ ⁴⁴ u o ⁴⁴
12519	Hefei	the armpit	胳老赤	*kɐʔ⁴nɔ²⁴tʂʰʅ⁰	390	kɐʔ⁴nɔ²⁴tʂʰʅ⁰	k ɐ ʔ ⁴ n ɔ ²⁴ tʂʰ ʅ ⁰	[*]	armpit	825	k ɐ ʔ ⁴ n ɔ ²⁴ tʂʰ ʅ ⁰
12520	Yangzhou	the armpit	胳炸 窩	*kæʔ⁴tsɑ⁵⁵o³¹	390	kæʔ⁴tsɑ⁵⁵o³¹	k æ ʔ ⁴ ts ɑ ⁵⁵ o ³¹	[*]	armpit	824	k æ ʔ ⁴ ts ɑ ⁵⁵ o ³¹
12521	Suzhou	the armpit	胳肢窩	kaʔ⁴tsʮ⁴⁴₃₅əu⁴⁴₂₁	390	kaʔ⁴tsʮ⁴⁴₃₅əu⁴⁴₂₁	k a ʔ ⁴ ts ʮ ⁴⁴₃₅ ə u ⁴⁴₂₁		armpit	827	k a ʔ ⁴ ts - ʮ ⁴⁴₃₅ ə u ⁴⁴₂₁
12522	Wenzhou	the armpit	攔 紮 下	**la³¹tsa²³ɦo²⁴	390	la³¹tsa²³ɦo²⁴	l a ³¹ ts a ²³ ɦ o ²⁴	[*]	armpit	515	l a ³¹ ts a ²³ ɦ o ²⁴
12523	Changsha	the armpit	脇拉 窩	*ɕie²⁴la²⁴o³³	390	ɕie²⁴la²⁴o³³	ɕ i e ²⁴ l a ²⁴ o ³³	[*]	armpit	831	ɕ i e ²⁴ l a ²⁴ o ³³
12524	Nanchang	the armpit	脇脥	ɕiɛt⁵kak⁵	390	ɕiɛt⁵kak⁵	ɕ i ɛ t ⁵ k a k ⁵		armpit	832	ɕ i ɛ t ⁵ k a k ⁵
12525	Meixian	the armpit	脇下	hiap²¹ha⁴⁴	390	hiap²¹ha⁴⁴	h i a p ²¹ h a ⁴⁴		armpit	830	h i a p ²¹ h a ⁴⁴
12526	Guangzhou	the armpit	!  底	kak³³lɐk⁵tɐi³⁵	390	kak³³lɐk⁵tɐi³⁵	k a k ³³ l ɐ k ⁵ t ɐ i ³⁵		armpit	14	k a k ³³ l ɐ k ⁵ t ɐ i ³⁵
12527	Yangjiang	the armpit	蛤 色	**kɐp²⁴ʃɐp²⁴	390	kɐp²⁴ʃɐp²⁴	k ɐ p ²⁴ ʃ ɐ p ²⁴	[*]	armpit	891	k ɐ p ²⁴ ʃ ɐ p ²⁴
12528	Xiamen	the armpit	果 下控	*ko⁵¹e³³₁₁kʰaŋ⁵⁵	390	ko⁵¹e³³₁₁kʰaŋ⁵⁵	k o ⁵¹ e ³³₁₁ kʰ a ŋ ⁵⁵	[*]	armpit	581	k o ⁵¹ e ³³₁₁ kʰ a ŋ ⁵⁵
12529	Chaozhou	the armpit	下	koʔ²¹₃tʰaŋ⁵³₂₄e³⁵	390	koʔ²¹₃tʰaŋ⁵³₂₄e³⁵	k o ʔ ²¹₃ tʰ a ŋ ⁵³₂₄ e ³⁵		armpit	109	k o ʔ ²¹₃ tʰ a ŋ ⁵³₂₄ e ³⁵
12530	Fuzhou	the armpit	骨胳下	kɔ³¹louʔ⁴a²¹²	390	kɔ³¹louʔ⁴a²¹²	k ɔ ³¹ l o u ʔ ⁴ a ²¹²		armpit	1090	k ɔ ³¹ l o u ʔ ⁴ a ²¹²
#
10193	Beijing	the bamboo	竹子	tʂu⁵⁵tsɿ⁰	337	tʂu⁵⁵tsɿ⁰	tʂ u ⁵⁵ ts ɿ ⁰		bamboo	751	tʂ u - - ⁵⁵ ts ɿ ⁰
10194	Jinan	the bamboo	竹子	tʂn²¹³tsɿ⁰	337	tʂn²¹³tsɿ⁰	tʂ n ²¹³ ts ɿ ⁰		bamboo	751	tʂ - - n ²¹³ ts ɿ ⁰
10196	Xian	the bamboo	竹子	tsou²¹tsɿ⁰	337	tsou²¹tsɿ⁰	ts o u ²¹ ts ɿ ⁰		bamboo	751	ts o u - ²¹ ts ɿ ⁰
10198	Kunming	the bamboo	竹子	tʂu³¹tsɿ⁵³	337	tʂu³¹tsɿ⁵³	tʂ u ³¹ ts ɿ ⁵³		bamboo	751	tʂ u - - ³¹ ts ɿ ⁵³
10199	Hefei	the bamboo	竹子	tʂuəʔ⁴tsə⁰	337	tʂuəʔ⁴tsə⁰	tʂ u ə ʔ ⁴ ts ə ⁰		bamboo	751	tʂ u ə ʔ ⁴ ts ə ⁰
10200	Yangzhou	the bamboo	竹子	tsɔʔ⁴tsɛ⁰	337	tsɔʔ⁴tsɛ⁰	ts ɔ ʔ ⁴ ts ɛ ⁰		bamboo	751	ts ɔ - ʔ ⁴ ts ɛ ⁰
10202	Wenzhou	the bamboo	竹	tɕiu²³	337	tɕiu²³	tɕ i u ²³		bamboo	749	tɕ i u - ²³
10205	Meixian	the bamboo	! 竹□	tsuk²¹ɛ⁰	337	tsuk²¹ɛ⁰	ts u k ²¹ ɛ ⁰		bamboo	52	ts u k ²¹ ɛ ⁰
10206	Guangzhou	the bamboo	竹	tʃʊk⁵	337	tʃʊk⁵	tʃ ʊ k ⁵		bamboo	749	tʃ ʊ - k ⁵
10207	Yangjiang	the bamboo	竹	tʃʊk²⁴	337	tʃʊk²⁴	tʃ ʊ k ²⁴		bamboo	749	tʃ ʊ - k ²⁴
10208	Xiamen	the bamboo	竹仔	tiʔ⁵(tik³²)a⁵¹	337	tiʔ⁵a⁵¹	t i ʔ ⁵ a ⁵¹		bamboo	750	t i ʔ ⁵ a ⁵¹
10209	Chaozhou	the bamboo	竹	tek²¹	337	tek²¹	t e k ²¹		bamboo	749	t e - k ²¹
10210	Fuzhou	the bamboo	竹	tøyʔ²³	337	tøyʔ²³	t ø y ʔ ²³		bamboo	749	t ø y ʔ ²³
10201	Suzhou	the bamboo	竹頭	tsoʔ⁴dʏ²⁴	337	tsoʔ⁴dʏ²⁴	ts o ʔ ⁴ d ʏ ²⁴		bamboo	752	ts o ʔ ⁴ d ʏ ²⁴
10204	Nanchang	the bamboo	竹子	tsuk⁵tsɿ⁰	337	tsuk⁵tsɿ⁰	ts u k ⁵ ts ɿ ⁰		bamboo	751	ts u - k ⁵ ts ɿ ⁰
10195	Shenyang	the bamboo	竹子	tsu³⁵tsɿ⁰	337	tsu³⁵tsɿ⁰	ts u ³⁵ ts ɿ ⁰		bamboo	751	ts u - - ³⁵ ts ɿ ⁰
10197	Chengdu	the bamboo	竹子	tsu³¹tsɿ⁵³	337	tsu³¹tsɿ⁵³	ts u ³¹ ts ɿ ⁵³		bamboo	751	ts u - - ³¹ ts ɿ ⁵³
10203	Changsha	the bamboo	竹子	tsəu²⁴tsɿ⁰	337	tsəu²⁴tsɿ⁰	ts ə u ²⁴ ts ɿ ⁰		bamboo	751	ts ə u - ²⁴ ts ɿ ⁰
#
35989	Meixian	the bird	細雞□	sɛ⁴²kɛ⁴⁴ɛ⁰	96	sɛ⁴²kɛ⁴⁴ɛ⁰	s ɛ ⁴² k ɛ ⁴⁴ ɛ ⁰		small bird	772	s ɛ ⁴² k ɛ ⁴⁴ ɛ ⁰
35978	Jinan	the bird	小雞兒	ɕiɔ⁵⁵tɕir²¹³	96	ɕiɔ⁵⁵tɕir²¹³	ɕ i ɔ ⁵⁵ tɕ i r ²¹³		small bird	406	ɕ i - ɔ ⁵⁵ tɕ i r ²¹³
35979	Shenyang	the bird	雞崽兒	tɕi³³tsair²¹³	96	tɕi³³tsair²¹³	tɕ i ³³ ts a i r ²¹³		small bird	1032	tɕ i ³³ ts a i r ²¹³
35980	Xian	the bird	雞娃	tɕi²¹uɑ⁰	96	tɕi²¹uɑ⁰	tɕ i ²¹ u ɑ ⁰		small bird	1030	tɕ i ²¹ u ɑ ⁰
35981	Chengdu	the bird	小雞	ɕiau⁵³tɕi⁴⁴	96	ɕiau⁵³tɕi⁴⁴	ɕ i a u ⁵³ tɕ i ⁴⁴		small bird	405	ɕ i a u ⁵³ tɕ i ⁴⁴
35982	Kunming	the bird	小雞	ɕiau⁵³tɕi⁴⁴	96	ɕiau⁵³tɕi⁴⁴	ɕ i a u ⁵³ tɕ i ⁴⁴		small bird	405	ɕ i a u ⁵³ tɕ i ⁴⁴
35984	Yangzhou	the bird	小雞子	ɕiɔ⁴²tɕi³¹tsɛ⁰	96	ɕiɔ⁴²tɕi³¹tsɛ⁰	ɕ i ɔ ⁴² tɕ i ³¹ ts ɛ ⁰		small bird	407	ɕ i ɔ ⁴² tɕ i ³¹ ts ɛ ⁰
35985	Suzhou	the bird	小雞	siæ⁴¹tɕi⁴⁴₃₅	96	siæ⁴¹tɕi⁴⁴₃₅	s i æ ⁴¹ tɕ i ⁴⁴₃₅		small bird	405	s i - æ ⁴¹ tɕ i ⁴⁴₃₅
35986	Wenzhou	the bird	雞兒	tsɿ⁴⁴ῃ⁰	96	tsɿ⁴⁴ῃ⁰	ts ɿ ⁴⁴ ῃ ⁰		small bird	1028	ts ɿ ⁴⁴ ῃ ⁰
35987	Changsha	the bird	雞崽子	tɕi³³tsai⁴¹tsɿ⁰	96	tɕi³³tsai⁴¹tsɿ⁰	tɕ i ³³ ts a i ⁴¹ ts ɿ ⁰		small bird	1033	tɕ i ³³ ts a i ⁴¹ ts ɿ ⁰
35988	Nanchang	the bird	雞崽子	tɕi⁴²tsai²¹³tsɿ⁰	96	tɕi⁴²tsai²¹³tsɿ⁰	tɕ i ⁴² ts a i ²¹³ ts ɿ ⁰		small bird	1033	tɕ i ⁴² ts a i ²¹³ ts ɿ ⁰
35990	Guangzhou	the bird	雞仔	kɐi⁵³tʃɐi³⁵	96	kɐi⁵³tʃɐi³⁵	k ɐ i ⁵³ tʃ ɐ i ³⁵		small bird	1027	k ɐ i ⁵³ tʃ ɐ i - ³⁵ - - - - - - - -
35991	Yangjiang	the bird	雞仔	kɐi³³tʃɐi²¹	96	kɐi³³tʃɐi²¹	k ɐ i ³³ tʃ ɐ i ²¹		small bird	1027	k ɐ i ³³ tʃ ɐ i - ²¹ - - - - - - - -
35992	Xiamen	the bird	雞仔	kue⁵⁵₃₃a⁵¹	96	kue⁵⁵₃₃a⁵¹	k u e ⁵⁵₃₃ a ⁵¹		small bird	1027	k u e ⁵⁵₃₃ - - a - ⁵¹ - - - - - - - -
35993	Chaozhou	the bird	雞仔	koi³³₂₃kĩã⁵³koi³³₂₃nua²¹³	96	koi³³₂₃kĩã⁵³koi³³₂₃nua²¹³	k o i ³³₂₃ k ĩ ã ∼ ⁵³ k o i ³³₂₃ n u a ²¹³		small bird	1027	k o i ³³₂₃ k ĩ ã ∼ ⁵³ k o i ³³₂₃ n u a ²¹³
35994	Fuzhou	the bird	雞仔	kie⁴⁴₅₂iaŋ³¹(k-)	96	kie⁴⁴₅₂iaŋ³¹	k i e ⁴⁴₅₂ i a ŋ ³¹		small bird	1027	k i e ⁴⁴₅₂ - i a ŋ ³¹ - - - - - - - -
35977	Beijing	the bird	小雞兒	ɕiau²¹⁴₂₁tɕir⁵⁵	96	ɕiau²¹⁴₂₁tɕir⁵⁵	ɕ i a u ²¹⁴₂₁ tɕ i r ⁵⁵		small bird	406	ɕ i a u ²¹⁴₂₁ tɕ i r ⁵⁵
35983	Hefei	the bird	小雞	ɕiɔ²⁴tsɿ²¹²	96	ɕiɔ²⁴tsɿ²¹²	ɕ i ɔ ²⁴ ts ɿ ²¹²		small bird	405	ɕ i - ɔ ²⁴ ts ɿ ²¹²
#
13237	Beijing	the child (young human)	小孩兒	ɕiau²¹⁴₂₁xair³⁵	406	ɕiau²¹⁴₂₁xair³⁵	ɕ i a u ²¹⁴₂₁ x a i r ³⁵		child	401	ɕ i a u ²¹⁴₂₁ x a i r ³⁵
13238	Jinan	the child (young human)	小孩兒	ɕiɔ⁵⁵xɛr⁴²	406	ɕiɔ⁵⁵xɛr⁴²	ɕ i ɔ ⁵⁵ x ɛ r ⁴²		child	401	ɕ i - ɔ ⁵⁵ x - ɛ r ⁴²
13240	Shenyang	the child (young human)	小嘎兒	[2] ɕiau²¹³₂₁kar³³	406	ɕiau²¹³₂₁kar³³	ɕ i a u ²¹³₂₁ k a r ³³	[2]	child	395	ɕ i a u ²¹³₂₁ k a r ³³
13241	Xian	the child (young human)	娃	uɑ⁴⁵	406	uɑ⁴⁵	u ɑ ⁴⁵		child	354	u ɑ ⁴⁵
13242	Xian	the child (young human)	小娃	[2] ɕiɑu⁵³uɑ⁰	406	ɕiɑu⁵³uɑ⁰	ɕ i ɑ u ⁵³ u ɑ ⁰	[2]	child	397	ɕ i ɑ u ⁵³ u ɑ ⁰
13243	Chengdu	the child (young human)	小娃兒	ɕiau⁵³ua³¹ɚ³¹₄₄	406	ɕiau⁵³ua³¹ɚ³¹₄₄	ɕ i a u ⁵³ u a ³¹ ɚ ³¹₄₄		child	398	ɕ i a u ⁵³ u a ³¹ ɚ ³¹₄₄
13245	Hefei	the child (young human)	小伢子	ɕiɔ²⁴ia⁵⁵tsə⁰	406	ɕiɔ²⁴ia⁵⁵tsə⁰	ɕ i ɔ ²⁴ i a ⁵⁵ ts ə ⁰		child	391	ɕ i ɔ ²⁴ i a ⁵⁵ ts ə ⁰
13246	Yangzhou	the child (young human)	小霞 子	*ɕiɔ⁴²ɕiɑ³⁴tsɛ⁰	406	ɕiɔ⁴²ɕiɑ³⁴tsɛ⁰	ɕ i ɔ ⁴² ɕ i ɑ ³⁴ ts ɛ ⁰	[*]	child	408	ɕ i ɔ ⁴² ɕ i ɑ ³⁴ ts ɛ ⁰
13248	Suzhou	the child (young human)	小人	[2] siæ⁴¹ȵin²⁴	406	siæ⁴¹ȵin²⁴	s i æ ⁴¹ ȵ i n ²⁴	[2]	child	390	s i æ ⁴¹ ȵ i n ²⁴
13249	Wenzhou	the child (young human)	細兒	sei⁴²ῃ³¹	406	sei⁴²ῃ³¹	s e i ⁴² ῃ ³¹		child	768	s e i ⁴² ῃ ³¹
13250	Changsha	the child (young human)	細伢子	ɕi⁵⁵ŋa¹³tsๅ⁰	406	ɕi⁵⁵ŋa¹³tsๅ⁰	ɕ i ⁵⁵ ŋ a ¹³ ts ๅ ⁰		child	766	ɕ i ⁵⁵ ŋ a ¹³ ts ๅ ⁰
13251	Nanchang	the child (young human)	細人子	ɕi⁵⁵ȵin⁵⁵tsๅ⁰	406	ɕi⁵⁵ȵin⁵⁵tsๅ⁰	ɕ i ⁵⁵ ȵ i n ⁵⁵ ts ๅ ⁰		child	764	ɕ i ⁵⁵ ȵ i n ⁵⁵ ts ๅ ⁰
13253	Meixian	the child (young human)	細佬哥	sɛ⁴²lau³¹kɔ⁴⁴	406	sɛ⁴²lau³¹kɔ⁴⁴	s ɛ ⁴² l a u ³¹ k ɔ ⁴⁴		child	767	s ɛ ⁴² l a u ³¹ k ɔ ⁴⁴
13254	Meixian	the child (young human)	細人	[2] sɛ⁴²ȵin¹²	406	sɛ⁴²ȵin¹²	s ɛ ⁴² ȵ i n ¹²	[2]	child	763	s ɛ ⁴² ȵ i n ¹²
13255	Guangzhou	the child (young human)	細老哥	ʃɐi³³lou²³₃₅kɔ⁵³	406	ʃɐi³³lou²³₃₅kɔ⁵³	ʃ ɐ i ³³ l o u ²³₃₅ k ɔ ⁵³		child	770	ʃ ɐ i ³³ l o u ²³₃₅ k ɔ ⁵³
13256	Guangzhou	the child (young human)	細蚊仔	[2] ʃʰɐm⁵³(ʃɐi)mɐn⁵⁵tʃɐi³⁵	406	ʃʰɐm⁵³mɐn⁵⁵tʃɐi³⁵	ʃʰ ɐ m ⁵³ m ɐ n ⁵⁵ tʃ ɐ i ³⁵	[2]	child	771	ʃʰ ɐ m ⁵³ m ɐ n ⁵⁵ tʃ ɐ i ³⁵
13257	Yangjiang	the child (young human)	細仔	ʃɐi²⁴tʃɐi²¹	406	ʃɐi²⁴tʃɐi²¹	ʃ ɐ i ²⁴ tʃ ɐ i ²¹		child	765	ʃ ɐ i ²⁴ tʃ ɐ i ²¹
