# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	GLOSS_IN_SOURCE	SOURCE	ENTRY_IN_SOURCE	POS	CHINESE_GLOSS	DOCULECT	IPA	CONCEPT	ID_IN_SOURCE	PST
1156	fragrant (smell)	Wang2006a	ɕiõ55	?	?	Jinxing	ɕiõ₅₅	fragrant	1069	CVT
1157	fragrant (smell)	Wang2006a	ɕoŋ35	?	?	Dashi	ɕoŋ₃₅	fragrant	1069	CVcT
1158	fragrant (smell)	Wang2006a	ɕou35	?	?	Zhoucheng	ɕou₃₅	fragrant	1069	CVT
1159	fragrant (smell)	Wang2006a	ɕoŋ55	?	?	Mazhelong	ɕoŋ₅₅	fragrant	1069	CVcT
1160	fragrant	Allen2007	ɕõ55	?	香	Jianchuan	ɕõ₅₅	fragrant	441	CVT
1161	fragrant	Allen2007	ɕɔ35	?	香	Eryuan	ɕɔ₃₅	fragrant	441	CVT
1162	fragrant	Allen2007	ɕõu55	?	香	Heqi	ɕõu₅₅	fragrant	441	CVT
1163	fragrant	Allen2007	ɕo55	?	香	Lanping	ɕo₅₅	fragrant	441	CVT
1164	fragrant	Allen2007	ɕo35	?	香	Qiliqiao	ɕo₃₅	fragrant	441	CVT
1165	fragrant	Allen2007	ɕɔ35	?	香	Yunlong	ɕɔ₃₅	fragrant	441	CVT
1166	fragrant	Allen2007	ɕã35	?	香	Xiangyun	ɕã₃₅	fragrant	441	CVT
1167	fragrant	Allen2007	me33	?	香	Luobenzhuo	me₃₃	fragrant	441	CVT
#
1168	frog	Wang2006a	oŋ55(ma55)	?	?	Tuoluo	oŋ₅₅ma₅₅	frog	349	VcTCVT
1169	frog	Wang2006a	õ12(mæ12)	?	?	Gongxing	õ₁₂mæ₁₂	frog	349	VTCVT
1170	frog	Wang2006a	u21(mæ24)	?	?	Enqi	u₂₁mæ₂₄	frog	349	VTCVT
1171	frog	Wang2006a	(dʑia42)õ21	?	?	Ega	d͡ʑia₄₂õ₂₁	frog	349	CVTVT
1172	frog	Wang2006a	õ21(mo55)	?	?	Jinman	õ₂₁mo₅₅	frog	349	VTCVT
1173	frog	Wang2006a	õ21(man55)	?	?	Jinxing	õ₂₁man₅₅	frog	349	VTCVcT
1174	frog	Wang2006a	u31(mɚ55)	?	?	Dashi	u₃₁mɚ₅₅	frog	349	VTCVT
1175	frog	Wang2006a	ou21(mɛ31tsi33)	?	?	Zhoucheng	ou₂₁mɛ₃₁t͡si₃₃	frog	349	VTCVTCVT
1176	frog	Wang2006a	lv44ɛ33mɚ55tsi33	?	?	Mazhelong	lɤ₄₄ɛ₃₃mɚ₅₅t͡si₃₃	frog	349	CVTVTCVTCVT
1177	frog	Allen2007	õ21mɛ55	?	青蛙	Jianchuan	õ₂₁mɛ₅₅	frog	68	VTCVT
1178	frog	Allen2007	ɔ31mɛ35	?	青蛙	Eryuan	ɔ₃₁mɛ₃₅	frog	68	VTCVT
1179	frog	Allen2007	u31mɛ35	?	青蛙	Heqi	u₃₁mɛ₃₅	frog	68	VTCVT
1180	frog	Allen2007	tɕʰɛ44ɔ̃21mɛ55	?	青蛙	Lanping	t͡ɕʰɛ₄₄ɔ̃₂₁mɛ₅₅	frog	68	CVTVTCVT
1181	frog	Allen2007	o21mɛ35	?	青蛙	Qiliqiao	o₂₁mɛ₃₅	frog	68	VTCVT
1182	frog	Allen2007	wu21tsua42	?	青蛙	Yunlong	wu₂₁t͡sua₄₂	frog	68	CVTCVT
1183	frog	Allen2007	tɕʰɛ̃21mɛ21mɛ35tsɿ33	?	青蛙	Xiangyun	t͡ɕʰɛ̃₂₁mɛ₂₁mɛ₃₅t͡sɿ₃₃	frog	68	CVTCVTCVTCVT
1184	frog	Allen2007	a42ʔõ44	?	青蛙	Luobenzhuo	a₄₂ʔõ₄₄	frog	68	VTCVT
#
1185	frost	Wang2006a	ɕioŋ55	?	?	Tuoluo	ɕioŋ₅₅	frost	14	CVcT
1186	frost	Wang2006a	soŋ55	?	?	Gongxing	soŋ₅₅	frost	14	CVcT
1187	frost	Wang2006a	ɕio24	?	?	Enqi	ɕio₂₄	frost	14	CVT
1188	frost	Wang2006a	ɕuoŋ55	?	?	Ega	ɕuoŋ₅₅	frost	14	CVcT
1189	frost	Wang2006a	ɕiõ55	?	?	Jinman	ɕiõ₅₅	frost	14	CVT
1190	frost	Wang2006a	sõ55	?	?	Jinxing	sõ₅₅	frost	14	CVT
1191	frost	Wang2006a	ʂou44	?	?	Dashi	ʂou₄₄	frost	14	CVT
1192	frost	Wang2006a	sou55	?	?	Zhoucheng	sou₅₅	frost	14	CVT
1193	frost	Wang2006a	soŋ55	?	?	Mazhelong	soŋ₅₅	frost	14	CVcT
1194	frost	Allen2007	sõ55	?	霜	Jianchuan	sõ₅₅	frost	12	CVT
1195	frost	Allen2007	ʂɔ55	?	霜	Eryuan	ʂɔ₅₅	frost	12	CVT
1196	frost	Allen2007	sʰɔu55	?	霜	Heqi	sʰɔu₅₅	frost	12	CVT
1197	frost	Allen2007	sõ55	?	霜	Lanping	sõ₅₅	frost	12	CVT
1198	frost	Allen2007	so55	?	霜	Qiliqiao	so₅₅	frost	12	CVT
1199	frost	Allen2007	so33	?	霜	Yunlong	so₃₃	frost	12	CVT
1200	frost	Allen2007	sou55	?	霜	Xiangyun	sou₅₅	frost	12	CVT
1201	frost	Allen2007	ɕõ33	?	霜	Luobenzhuo	ɕõ₃₃	frost	12	CVT
#
1202	ghost, spirit	Wang2006a	tʂi22	?	?	Gongxing	t͡ʂi₂₂	ghost	669	CVT
1203	ghost, spirit	Wang2006a	tsɿ22	?	?	Enqi	t͡sɿ₂₂	ghost	669	CVT
1204	ghost, spirit	Wang2006a	tsɛ22	?	?	Ega	t͡sɛ₂₂	ghost	669	CVT
1205	ghost, spirit	Wang2006a	tʂɚ22	?	?	Jinman	t͡ʂɚ₂₂	ghost	669	CVT
1206	ghost, spirit	Wang2006a	kv33	?	?	Jinxing	kɤ₃₃	ghost	669	CVT
1207	ghost, spirit	Wang2006a	ko33	?	?	Dashi	ko₃₃	ghost	669	CVT
1208	ghost, spirit	Wang2006a	kv33	?	?	Zhoucheng	kɤ₃₃	ghost	669	CVT
1209	ghost, spirit	Wang2006a	tɕu33	?	?	Mazhelong	t͡ɕu₃₃	ghost	669	CVT
1210	ghost	Allen2007	kɤ33	?	鬼	Jianchuan	kɤ₃₃	ghost	246	CVT
1211	ghost	Allen2007	kɤ33	?	鬼	Eryuan	kɤ₃₃	ghost	246	CVT
1212	ghost	Allen2007	kuɔ33	?	鬼	Heqi	kuɔ₃₃	ghost	246	CVT
1213	ghost	Allen2007	kuɛ33	?	鬼	Lanping	kuɛ₃₃	ghost	246	CVT
1214	ghost	Allen2007	kɤ33	?	鬼	Qiliqiao	kɤ₃₃	ghost	246	CVT
1215	ghost	Allen2007	kɤ33	?	鬼	Yunlong	kɤ₃₃	ghost	246	CVT
1216	ghost	Allen2007	kɯ33	?	鬼	Xiangyun	kɯ₃₃	ghost	246	CVT
1217	ghost	Allen2007	tɕɯ33	?	鬼	Luobenzhuo	t͡ɕɯ₃₃	ghost	246	CVT
#
1227	glutinous rice	Wang2006a	sv33	?	?	Tuoluo	sɤ₃₃	glutinous rice	404	CVT
1228	glutinous rice	Wang2006a	sao22	?	?	Gongxing	sao₂₂	glutinous rice	404	CVT
1229	glutinous rice	Wang2006a	su22	?	?	Enqi	su₂₂	glutinous rice	404	CVT
1230	glutinous rice	Wang2006a	sy22	?	?	Ega	sy₂₂	glutinous rice	404	CVT
1231	glutinous rice	Wang2006a	sy22	?	?	Jinman	sy₂₂	glutinous rice	404	CVT
1232	glutinous rice	Wang2006a	sv33	?	?	Jinxing	sɤ₃₃	glutinous rice	404	CVT
1233	glutinous rice	Wang2006a	sõ33	?	?	Dashi	sõ₃₃	glutinous rice	404	CVT
1234	glutinous rice	Wang2006a	si55	?	?	Zhoucheng	si₅₅	glutinous rice	404	CVT
1235	glutinous rice	Wang2006a	sɯ33sɯ33mɛ	?	?	Mazhelong	sɯ₃₃sɯ₃₃mɛ	glutinous rice	404	CVTCVTCV
1236	cooked rice	Allen2007	xɛ55sɿ31	?	饭	Jianchuan	xɛ₅₅sɿ₃₁	glutinous rice	193	CVTCVT
1237	cooked rice	Allen2007	xɛ55zɿ31	?	饭	Eryuan	xɛ₅₅zɿ₃₁	glutinous rice	193	CVTCVT
1238	cooked rice	Allen2007	xʰɛ55zɿ31	?	饭	Heqi	xʰɛ₅₅zɿ₃₁	glutinous rice	193	CVTCVT
1239	cooked rice	Allen2007	xɛ55ʐɯ33	?	饭	Lanping	xɛ₅₅ʐɯ₃₃	glutinous rice	193	CVTCVT
1240	cooked rice	Allen2007	xɛ55sɿ31	?	饭	Qiliqiao	xɛ₅₅sɿ₃₁	glutinous rice	193	CVTCVT
1241	cooked rice	Allen2007	xɛ55zɿ31	?	饭	Yunlong	xɛ₅₅zɿ₃₁	glutinous rice	193	CVTCVT
1242	cooked rice	Allen2007	xɛ55	?	饭	Xiangyun	xɛ₅₅	glutinous rice	193	CVT
1243	cooked rice	Allen2007	bẽ33	?	饭	Luobenzhuo	bẽ₃₃	glutinous rice	193	CVT
#
1244	good	Wang2006a	diaŋ35	?	?	Tuoluo	diaŋ₃₅	good	1052	CVcT
1245	good	Wang2006a	dzan12	?	?	Gongxing	d͡zan₁₂	good	1052	CVcT
1246	good	Wang2006a	diæ21	?	?	Enqi	diæ₂₁	good	1052	CVT
1247	good	Wang2006a	xo55	?	?	Ega	xo₅₅	good	1052	CVT
1248	good	Wang2006a	xo22	?	?	Jinman	xo₂₂	good	1052	CVT
1249	good	Wang2006a	xu33	?	?	Jinxing	xu₃₃	good	1052	CVT
1250	good	Wang2006a	xu33	?	?	Dashi	xu₃₃	good	1052	CVT
1251	good	Wang2006a	xu33	?	?	Zhoucheng	xu₃₃	good	1052	CVT
1252	good	Wang2006a	xǝ33	?	?	Mazhelong	xǝ₃₃	good	1052	CVT
1253	good	Allen2007	tɕʰõ55/ɕo31/xu33	?	好	Jianchuan	t͡ɕʰõ₅₅	good	416	CVT
1254	good	Allen2007	fe35	?	好	Eryuan	fe₃₅	good	416	CVT
1255	good	Allen2007	xu33	?	好	Heqi	xu₃₃	good	416	CVT
1256	good	Allen2007	ɕo42/xu33	?	好	Lanping	ɕo₄₂	good	416	CVT
1257	good	Allen2007	xu33	?	好	Qiliqiao	xu₃₃	good	416	CVT
1258	good	Allen2007	xu33	?	好	Yunlong	xu₃₃	good	416	CVT
1259	good	Allen2007	xu33	?	好	Xiangyun	xu₃₃	good	416	CVT
1260	good	Allen2007	xɯ̃33/ɴ̣33	?	好	Luobenzhuo	xɯ̃₃₃	good	416	CVT
#
1278	grind (flour)	Wang2006a	tʰi42	verb	?	Tuoluo	tʰi₄₂	grind	1527	CVT
1279	grind (flour)	Wang2006a	tʰi24	verb	?	Gongxing	tʰi₂₄	grind	1527	CVT
1280	grind (flour)	Wang2006a	(uE43uE43)	verb	?	Enqi	uɛ₄₃uɛ₄₃	grind	1527	VTVT
1281	grind (flour)	Wang2006a	(ji42)	verb	?	Ega	ji₄₂	grind	1527	CVT
1282	grind (flour)	Wang2006a	(ji42)	verb	?	Jinman	ji₄₂	grind	1527	CVT
1283	grind (flour)	Wang2006a	tsʰe44	verb	?	Jinxing	t͡sʰe₄₄	grind	1527	CVT
1284	grind (flour)	Wang2006a	tʂʰe44	verb	?	Dashi	t͡ʂʰe₄₄	grind	1527	CVT
1285	grind (flour)	Wang2006a	(ue42)	verb	?	Zhoucheng	ue₄₂	grind	1527	VT
1286	grind (flour)	Wang2006a	(ɣǝɯ21)	verb	?	Mazhelong	ɣǝɯ₂₁	grind	1527	CVT
1287	mill,grind	Allen2007	wẽ42	verb	磨	Jianchuan	wẽ₄₂	grind	210	CVT
1288	mill,grind	Allen2007	ŋue42	verb	磨	Eryuan	ŋue₄₂	grind	210	CVT
1289	mill,grind	Allen2007	wɛ42kʰa44	verb	磨	Heqi	wɛ₄₂kʰa₄₄	grind	210	CVTCVT
1290	mill,grind	Allen2007	wẽ42kʰa44	verb	磨	Lanping	wẽ₄₂kʰa₄₄	grind	210	CVTCVT
1291	mill,grind	Allen2007	we32	verb	磨	Qiliqiao	we₃₂	grind	210	CVT
1292	mill,grind	Allen2007	ŋue42	verb	磨	Yunlong	ŋue₄₂	grind	210	CVT
1293	mill,grind	Allen2007	wẽ42	verb	磨	Xiangyun	wẽ₄₂	grind	210	CVT
1294	mill,grind	Allen2007	mi42pẽ33	verb	磨	Luobenzhuo	mi₄₂pẽ₃₃	grind	210	CVTCVT
#
1295	hair	Wang2006a	[diɯ35me55]	?	?	Tuoluo	diɯ₃₅me₅₅	hair	75	CVTCVT
1296	hair	Wang2006a	[di24miɛ12]	?	?	Gongxing	di₂₄miɛ₁₂	hair	75	CVTCVT
1297	hair	Wang2006a	[tiɯ21miE24]	?	?	Enqi	tiɯ₂₁miɛ₂₄	hair	75	CVTCVT
1298	hair	Wang2006a	[ti21mi55]	?	?	Ega	ti₂₁mi₅₅	hair	75	CVTCVT
1299	hair	Wang2006a	[ʈe21me55]	?	?	Jinman	ʈe₂₁me₅₅	hair	75	CVTCVT
1300	hair	Wang2006a	ɕɔ44	?	?	Jinxing	ɕɔ₄₄	hair	75	CVT
1301	hair	Wang2006a	ɕa44	?	?	Dashi	ɕa₄₄	hair	75	CVT
1302	hair	Wang2006a	[tɯ21ma35]	?	?	Zhoucheng	tɯ₂₁ma₃₅	hair	75	CVTCVT
1303	hair	Wang2006a	[tɛ21mɛ]	?	?	Mazhelong	tɛ₂₁mɛ	hair	75	CVTCV
1304	hair	Allen2007	tɯ21ma55	?	头发	Jianchuan	tɯ₂₁ma₅₅	hair	125	CVTCVT
1305	hair	Allen2007	tɯ21ma35	?	头发	Eryuan	tɯ₂₁ma₃₅	hair	125	CVTCVT
1306	hair	Allen2007	ɕa44	?	头发	Heqi	ɕa₄₄	hair	125	CVT
1307	hair	Allen2007	tiɯ33ma55	?	头发	Lanping	tiɯ₃₃ma₅₅	hair	125	CVTCVT
1308	hair	Allen2007	tɯ21ma35	?	头发	Qiliqiao	tɯ₂₁ma₃₅	hair	125	CVTCVT
1309	hair	Allen2007	dɯ21ma35	?	头发	Yunlong	dɯ₂₁ma₃₅	hair	125	CVTCVT
1310	hair	Allen2007	tou21ma35	?	头发	Xiangyun	tou₂₁ma₃₅	hair	125	CVTCVT
1311	hair	Allen2007	te31me55	?	头发	Luobenzhuo	te₃₁me₅₅	hair	125	CVTCVT
#
1312	hand	Wang2006a	ɕiɯ33	?	?	Tuoluo	ɕiɯ₃₃	hand	107	CVT
1313	hand	Wang2006a	ʂi22	?	?	Gongxing	ʂi₂₂	hand	107	CVT
1314	hand	Wang2006a	ɕiɯ22	?	?	Enqi	ɕiɯ₂₂	hand	107	CVT
1315	hand	Wang2006a	ɕi22	?	?	Ega	ɕi₂₂	hand	107	CVT
1316	hand	Wang2006a	ɕi22	?	?	Jinman	ɕi₂₂	hand	107	CVT
1317	hand	Wang2006a	sɯ33	?	?	Jinxing	sɯ₃₃	hand	107	CVT
1318	hand	Wang2006a	ʂʰɯ33	?	?	Dashi	ʂʰɯ₃₃	hand	107	CVT
1319	hand	Wang2006a	sɯ33	?	?	Zhoucheng	sɯ₃₃	hand	107	CVT
1320	hand	Wang2006a	sǝɯ33	?	?	Mazhelong	sǝɯ₃₃	hand	107	CVT
1321	hand	Allen2007	sɯ33	?	手	Jianchuan	sɯ₃₃	hand	135	CVT
1322	hand	Allen2007	ʂɯ33	?	手	Eryuan	ʂɯ₃₃	hand	135	CVT
1323	hand	Allen2007	sʰɯ33	?	手	Heqi	sʰɯ₃₃	hand	135	CVT
1324	hand	Allen2007	sɯ33pʰao33	?	手	Lanping	sɯ₃₃pʰao₃₃	hand	135	CVTCVT
1325	hand	Allen2007	sɯ33	?	手	Qiliqiao	sɯ₃₃	hand	135	CVT
1326	hand	Allen2007	ʃɤ33	?	手	Yunlong	ʃɤ₃₃	hand	135	CVT
1327	hand	Allen2007	sou33	?	手	Xiangyun	sou₃₃	hand	135	CVT
1328	hand	Allen2007	ɕi33	?	手	Luobenzhuo	ɕi₃₃	hand	135	CVT
#
1329	he	Wang2006a	bo21	?	?	Tuoluo	bo₂₁	he;she;it	934	CVT
1330	he	Wang2006a	ba42	?	?	Gongxing	ba₄₂	he;she;it	934	CVT
1331	he	Wang2006a	uo55	?	?	Enqi	uo₅₅	he;she;it	934	VT
1332	he	Wang2006a	bo42	?	?	Ega	bo₄₂	he;she;it	934	CVT
1333	he	Wang2006a	bo42	?	?	Jinman	bo₄₂	he;she;it	934	CVT
1334	he	Wang2006a	mo42	?	?	Jinxing	mo₄₂	he;she;it	934	CVT
1335	he	Wang2006a	pu31	?	?	Dashi	pu₃₁	he;she;it	934	CVT
1336	he	Wang2006a	po31	?	?	Zhoucheng	po₃₁	he;she;it	934	CVT
1337	he	Wang2006a	(kʰi55)	?	?	Mazhelong	kʰi₅₅	he;she;it	934	CVT
1338	he,she,it (3 p.s.)	Allen2007	mo31	?	他	Jianchuan	mo₃₁	he;she;it	479	CVT
1339	he,she,it (3 p.s.)	Allen2007	pɔ31	?	他	Eryuan	pɔ₃₁	he;she;it	479	CVT
1340	he,she,it (3 p.s.)	Allen2007	vɔ31	?	他	Heqi	vɔ₃₁	he;she;it	479	CVT
1341	he,she,it (3 p.s.)	Allen2007	mɔ31	?	他	Lanping	mɔ₃₁	he;she;it	479	CVT
1342	he,she,it (3 p.s.)	Allen2007	vɔ31	?	他	Qiliqiao	vɔ₃₁	he;she;it	479	CVT
1343	he,she,it (3 p.s.)	Allen2007	pɔ31	?	他	Yunlong	pɔ₃₁	he;she;it	479	CVT
1344	he,she,it (3 p.s.)	Allen2007	pɔ31	?	他	Xiangyun	pɔ₃₁	he;she;it	479	CVT
1345	he,she,it (3 p.s.)	Allen2007	bɔ44	?	他	Luobenzhuo	bɔ₄₄	he;she;it	479	CVT
#
1346	head	Wang2006a	diɯ35	?	?	Tuoluo	diɯ₃₅	head	74	CVT
1347	head	Wang2006a	di21	?	?	Gongxing	di₂₁	head	74	CVT
1348	head	Wang2006a	tiu21	?	?	Enqi	tiu₂₁	head	74	CVT
1349	head	Wang2006a	tɕu22	?	?	Ega	t͡ɕu₂₂	head	74	CVT
1350	head	Wang2006a	ʈo22	?	?	Jinman	ʈo₂₂	head	74	CVT
1351	head	Wang2006a	tǝ31	?	?	Jinxing	tǝ₃₁	head	74	CVT
1352	head	Wang2006a	ti42	?	?	Dashi	ti₄₂	head	74	CVT
1353	head	Wang2006a	tɯ31	?	?	Zhoucheng	tɯ₃₁	head	74	CVT
1354	head	Wang2006a	ta42	?	?	Mazhelong	ta₄₂	head	74	CVT
1355	head	Allen2007	tɯ21po21	?	头	Jianchuan	tɯ₂₁po₂₁	head	124	CVTCVT
1356	head	Allen2007	tɯ21pɔ21	?	头	Eryuan	tɯ₂₁pɔ₂₁	head	124	CVTCVT
1357	head	Allen2007	tɯ21pɔ21	?	头	Heqi	tɯ₂₁pɔ₂₁	head	124	CVTCVT
1358	head	Allen2007	tiɯ33pao31	?	头	Lanping	tiɯ₃₃pao₃₁	head	124	CVTCVT
1359	head	Allen2007	tɯ21pɔ21	?	头	Qiliqiao	tɯ₂₁pɔ₂₁	head	124	CVTCVT
1360	head	Allen2007	dɯ21pao21	?	头	Yunlong	dɯ₂₁pao₂₁	head	124	CVTCVT
1361	head	Allen2007	tou21po21	?	头	Xiangyun	tou₂₁po₂₁	head	124	CVTCVT
1362	head	Allen2007	ʈʊ33pao31	?	头	Luobenzhuo	ʈʊ₃₃pao₃₁	head	124	CVTCVT
#
1363	heart	Wang2006a	ɕien55	?	?	Tuoluo	ɕien₅₅	heart	144	CVcT
1364	heart	Wang2006a	ɕin55	?	?	Gongxing	ɕin₅₅	heart	144	CVcT
1365	heart	Wang2006a	si24	?	?	Enqi	si₂₄	heart	144	CVT
1366	heart	Wang2006a	sɛ55	?	?	Ega	sɛ₅₅	heart	144	CVT
1367	heart	Wang2006a	sẽ55	?	?	Jinman	sẽ₅₅	heart	144	CVT
1368	heart	Wang2006a	ɕien55	?	?	Jinxing	ɕien₅₅	heart	144	CVcT
1369	heart	Wang2006a	ɕien55	?	?	Dashi	ɕien₅₅	heart	144	CVcT
1370	heart	Wang2006a	ɕi35	?	?	Zhoucheng	ɕi₃₅	heart	144	CVT
1371	heart	Wang2006a	ɕen55	?	?	Mazhelong	ɕen₅₅	heart	144	CVcT
1372	heart	Allen2007	ɕĩ55	?	心	Jianchuan	ɕĩ₅₅	heart	149	CVT
1373	heart	Allen2007	ɕi55	?	心	Eryuan	ɕi₅₅	heart	149	CVT
1374	heart	Allen2007	ɕʰĩ55	?	心	Heqi	ɕʰĩ₅₅	heart	149	CVT
1375	heart	Allen2007	ɕĩ55	?	心	Lanping	ɕĩ₅₅	heart	149	CVT
1376	heart	Allen2007	ɕi35	?	心	Qiliqiao	ɕi₃₅	heart	149	CVT
1377	heart	Allen2007	se55	?	心	Yunlong	se₅₅	heart	149	CVT
1378	heart	Allen2007	ɕĩ55	?	心	Xiangyun	ɕĩ₅₅	heart	149	CVT
1379	heart	Allen2007	sẽ55	?	心	Luobenzhuo	sẽ₅₅	heart	149	CVT
#
1380	heavy	Wang2006a	ʐvŋ33	?	?	Tuoluo	ʐɤŋ₃₃	heavy	1014	CVcT
1381	heavy	Wang2006a	dzoŋ22	?	?	Gongxing	d͡zoŋ₂₂	heavy	1014	CVcT
1382	heavy	Wang2006a	dʐo22	?	?	Enqi	dʐo₂₂	heavy	1014	CCVT
1383	heavy	Wang2006a	dʑo22	?	?	Ega	d͡ʑo₂₂	heavy	1014	CVT
1384	heavy	Wang2006a	dʑõ22	?	?	Jinman	d͡ʑõ₂₂	heavy	1014	CVT
1385	heavy	Wang2006a	tsṽ33	?	?	Jinxing	t͡sɤ̃₃₃	heavy	1014	CVT
1386	heavy	Wang2006a	tʂo|n33	?	?	Dashi	t͡ʂo|n₃₃	heavy	1014	CVcT
1387	heavy	Wang2006a	tsv33	?	?	Zhoucheng	t͡sɤ₃₃	heavy	1014	CVT
1388	heavy	Wang2006a	tsõ21	?	?	Mazhelong	t͡sõ₂₁	heavy	1014	CVT
1389	heavy	Allen2007	tsɤ̃33	?	重	Jianchuan	t͡sɤ̃₃₃	heavy	402	CVT
1390	heavy	Allen2007	tʂɤ33	?	重	Eryuan	t͡ʂɤ₃₃	heavy	402	CVT
1391	heavy	Allen2007	tsũɔ̃33	?	重	Heqi	t͡sũɔ̃₃₃	heavy	402	CVT
1392	heavy	Allen2007	tsõ33	?	重	Lanping	t͡sõ₃₃	heavy	402	CVT
1393	heavy	Allen2007	tsɤ33	?	重	Qiliqiao	t͡sɤ₃₃	heavy	402	CVT
1394	heavy	Allen2007	dzɤ33	?	重	Yunlong	d͡zɤ₃₃	heavy	402	CVT
1395	heavy	Allen2007	jɛ̃33	?	重	Xiangyun	jɛ̃₃₃	heavy	402	CVT
1396	heavy	Allen2007	ʥɔ̃33	?	重	Luobenzhuo	ʥɔ̃₃₃	heavy	402	CVT
#
1397	hemp	Wang2006a	si33	?	?	Tuoluo	si₃₃	hemp	419	CVT
1398	hemp	Wang2006a	si33	?	?	Gongxing	si₃₃	hemp	419	CVT
1399	hemp	Wang2006a	si33	?	?	Enqi	si₃₃	hemp	419	CVT
1400	hemp	Wang2006a	si33	?	?	Jinxing	si₃₃	hemp	419	CVT
1401	hemp	Wang2006a	si33	?	?	Dashi	si₃₃	hemp	419	CVT
1402	hemp	Wang2006a	si33	?	?	Mazhelong	si₃₃	hemp	419	CVT
1403	hemp	Allen2007	sɿ33	?	麻	Jianchuan	sɿ₃₃	hemp	99	CVT
1404	hemp	Allen2007	sɯ33	?	麻	Eryuan	sɯ₃₃	hemp	99	CVT
1405	hemp	Allen2007	sɿ33	?	麻	Heqi	sɿ₃₃	hemp	99	CVT
1406	hemp	Allen2007	sɿ44	?	麻	Lanping	sɿ₄₄	hemp	99	CVT
1407	hemp	Allen2007	sɿ33	?	麻	Qiliqiao	sɿ₃₃	hemp	99	CVT
1408	hemp	Allen2007	sɿ33	?	麻	Yunlong	sɿ₃₃	hemp	99	CVT
1409	hemp	Allen2007	sɤ35	?	麻	Xiangyun	sɤ₃₅	hemp	99	CVT
1410	hemp	Allen2007	sɿ33	?	麻	Luobenzhuo	sɿ₃₃	hemp	99	CVT
#
1411	hide	Wang2006a	zoŋ35	verb	?	Tuoluo	zoŋ₃₅	hide	1169	CVcT
1412	hide	Wang2006a	dzoŋ12	verb	?	Gongxing	d͡zoŋ₁₂	hide	1169	CVcT
1413	hide	Wang2006a	tso21	verb	?	Enqi	t͡so₂₁	hide	1169	CVT
1414	hide	Wang2006a	tsu21	verb	?	Ega	t͡su₂₁	hide	1169	CVT
1415	hide	Wang2006a	tsõ42	verb	?	Jinman	t͡sõ₄₂	hide	1169	CVT
1416	hide	Wang2006a	tsõ21	verb	?	Jinxing	t͡sõ₂₁	hide	1169	CVT
1417	hide	Wang2006a	tsoŋ21	verb	?	Dashi	t͡soŋ₂₁	hide	1169	CVcT
1418	hide	Wang2006a	tsou21	verb	?	Zhoucheng	t͡sou₂₁	hide	1169	CVT
1419	hide	Wang2006a	tsoŋ21	verb	?	Mazhelong	t͡soŋ₂₁	hide	1169	CVcT
1420	hide	Allen2007	tsõ21	verb	藏	Jianchuan	t͡sõ₂₁	hide	326	CVT
1421	hide	Allen2007	tsɔ21	verb	藏	Eryuan	t͡sɔ₂₁	hide	326	CVT
1422	hide	Allen2007	tsɔ̃u21	verb	藏	Heqi	t͡sɔ̃u₂₁	hide	326	CVT
1423	hide	Allen2007	tsɔ̃21	verb	藏	Lanping	t͡sɔ̃₂₁	hide	326	CVT
1424	hide	Allen2007	tso21	verb	藏	Qiliqiao	t͡so₂₁	hide	326	CVT
1425	hide	Allen2007	tsɔ21	verb	藏	Yunlong	t͡sɔ₂₁	hide	326	CVT
1426	hide	Allen2007	tsã21	verb	藏	Xiangyun	t͡sã₂₁	hide	326	CVT
1427	hide	Allen2007	tsɔ̃31	verb	藏	Luobenzhuo	t͡sɔ̃₃₁	hide	326	CVT
#
1428	high	Wang2006a	qɔŋ55	?	?	Tuoluo	qɔŋ₅₅	high;tall	968	CVcT
1429	high	Wang2006a	qaŋ55	?	?	Gongxing	qaŋ₅₅	high;tall	968	CVcT
1430	high	Wang2006a	qa24	?	?	Enqi	qa₂₄	high;tall	968	CVT
1431	high	Wang2006a	qo55	?	?	Ega	qo₅₅	high;tall	968	CVT
1432	high	Wang2006a	qã55	?	?	Jinman	qã₅₅	high;tall	968	CVT
1433	high	Wang2006a	kɑ̃55	?	?	Jinxing	kɑ̃₅₅	high;tall	968	CVT
1434	high	Wang2006a	kã35	?	?	Dashi	kã₃₅	high;tall	968	CVT
1435	high	Wang2006a	ka35	?	?	Zhoucheng	ka₃₅	high;tall	968	CVT
1436	high	Wang2006a	kaŋ55	?	?	Mazhelong	kaŋ₅₅	high;tall	968	CVcT
1437	high,tall	Allen2007	kã55	?	高	Jianchuan	kã₅₅	high;tall	388	CVT
1438	high,tall	Allen2007	ka35	?	高	Eryuan	ka₃₅	high;tall	388	CVT
1439	high,tall	Allen2007	kã55	?	高	Heqi	kã₅₅	high;tall	388	CVT
1440	high,tall	Allen2007	kã55	?	高	Lanping	kã₅₅	high;tall	388	CVT
1441	high,tall	Allen2007	ka35	?	高	Qiliqiao	ka₃₅	high;tall	388	CVT
1442	high,tall	Allen2007	ka35	?	高	Yunlong	ka₃₅	high;tall	388	CVT
1443	high,tall	Allen2007	kã35	?	高	Xiangyun	kã₃₅	high;tall	388	CVT
