# Wordlist

# DATA
ID	GFN	CONCEPT	LGID	RGEN	STEDT_GLOSS	REFLEX	DOCULECT	SRCID	SRCABBR
8554	adj	big	1808	394649	big / large	qo⁵⁵rʒi¹³	Queyu (Xinlong)	0964.13	TBL
42299	adj	big	1827	394666	big / large	ko̱²¹	Atsi [Zaiwa]	0964.30	TBL
10396	adj	big	1809	394650	big / large	tɕi⁵⁵tɕi⁵⁵	Zhaba (Daofu County)	0964.14	TBL
44142	adj	big	1828	394667	big / large	ɣə³⁵	Langsu (Luxi)	0964.31	TBL
76996	adj	big	1846	394684	big / large	to̱²¹	Bai (Jianchuan)	0964.48	TBL
12333	adj	big	1810	394651	big / large	ki³³kɐ⁵³	Muya	0964.15	TBL
45930	adj	big	1829	394668	big / large	kɔ̱³⁵	Bola (Luxi)	0964.32	TBL
14227	adj	big	1811	394689	big / large	ta³¹wu⁵⁵	Guiqiong	0964.16	TBL
67937	adj	big	1841	394679	big / large	ɯ¹¹	Lahu (Lancang)	0964.43	TBL
78908	adj	big	1847	394690	big / large	tshi⁵³	Tujia	0964.49	TBL
80416	adj	big	1848	394641	big / large	tɕhe	Tibetan (Alike)	0964.05	TBL
47745	adj	big	1830	394669	big / large	kjiː³³	Leqi (Luxi)	0964.33	TBL
15889	adj	big	1812	394653	big / large	mɛ³³duɛ⁵³	Xumi	0964.17	TBL
49448	adj	big	1831	394670	big / large	ɣɹi⁵⁵	Nusu (Central)	0964.34	TBL
17771	adj	big	1813	394654	big / large	kɯ⁵³kɯ⁵³	Lyuzu	0964.18	TBL
83537	adj	big	1850	394642	big / large	then⁵⁵po⁵³	Cuona Menba	0964.06	TBL
51281	adj	big	1832	394671	big / large	ɑ³⁴ʑɿ³³	Yi (Xide)	0964.35	TBL
85381	adj	big	1851	394643	big / large	tɕhi lo	Motuo Menba	0964.07	TBL
53235	adj	big	1833	394635	big / large	ʑᴇ²¹	Yi (Weishan)	0964.36	TBL
53236	adj	big	1833	394672	big / large	ɣɯ²¹	Yi (Weishan)	0964.36	TBL
21601	adj	big	1815	394638	big / large	tɕhẽ⁵⁵po⁵⁵	Tibetan (Lhasa)	0964.02	TBL
78907	adj	big	1847	394685	big / large	thau³⁵pa⁵⁵	Tujia	0964.49	TBL
55129	adj	big	1834	394673	big / large	ʑæ²¹	Yi (Nanhua)	0964.37	TBL
89004	adj	big	1853	394645	big / large	ta⁵⁵	Pumi (Lanping)	0964.09	TBL
23614	adj	big	1816	394656	big / large	tɑi⁵³	Dulong	0964.20	TBL
56976	adj	big	1835	394674	big / large	ɣɔ³³	Yi (Wuding)	0964.38	TBL
25433	adj	big	1817	394657	big / large	uɑ⁵⁵dɯŋ³¹	Nung	0964.21	TBL
75263	adj	big	1845	394683	big / large	ɣɤ³¹	Gazhuo	0964.47	TBL
58903	adj	big	1836	394675	big / large	jæ¹¹	Yi (Sani)	0964.39	TBL
26909	adj	big	1818	394658	big / large	dɯ³¹ɹɯŋ⁵⁵	Darang [Taraon]	0964.22	TBL
60728	adj	big	1837	394640	big / large	tɕhe wo	Tibetan (Xiahe)	0964.04	TBL
28337	adj	big	1819	394659	big / large	kɯ³¹to⁵³po⁵⁵	Kaman [Miju]	0964.23	TBL
62495	adj	big	1838	394676	big / large	vu³¹	Lisu	0964.40	TBL
29844	adj	big	1820	394660	big / large	təː pə	Bokar	0964.24	TBL
87085	adj	big	1852	394644	big / large	bɹɛ	Qiang (Mawo)	0964.08	TBL
64327	adj	big	1839	394677	big / large	xɯ³¹	Hani (Lüchun)	0964.41	TBL
31690	adj	big	1821	394661	big / large	kɑ⁵⁵tɕhi⁵⁵	Yidu	0964.25	TBL
19609	adj	big	1814	394655	big / large	kă³¹pa³¹	Jingpho	0964.19	TBL
#
33140		black	1822	396803	black	nɑk⁴	Burmese (Written)	1005.26	TBL
66178		black	1840	396819	black	na³³	Hani (Mojiang)	1005.42	TBL
1140		black	1804	396778	black	nag po	Tibetan (Written)	1005.01	TBL
35037		black	1823	396804	black	nɛʔ⁴	Burmese (Rangoon)	1005.27	TBL
3100		black	1805	396787	black	ȵɑ¹¹nɑ⁵⁵na¹¹	Pumi (Jiulong)	1005.10	TBL
36904		black	1824	396805	black	lɔk⁵⁵	Achang (Longchuan)	1005.28	TBL
69808		black	1842	396821	black	a⁴⁴na⁴²	Jinuo	1005.44	TBL
4744		black	1806	396788	black	kə nɐk	rGyalrong (Maerkang)	1005.11	TBL
38685		black	1825	396806	black	nɔʔ⁵⁵	Achang (Xiandao)	1005.29	TBL
71668		black	1843	396822	black	nɑ²¹	Naxi	1005.45	TBL
6680		black	1807	396789	black	ȵa ȵa	Daofu	1005.12	TBL
6681		black	1807	396829	black	ga ȵa	Daofu	1005.12	TBL
73486		black	1844	396823	black	næ⁵⁵nqhæ⁵³	Namuyi	1005.46	TBL
8599		black	1808	396790	black	ȵe⁵⁵ȵe³³	Queyu (Xinlong)	1005.13	TBL
42341		black	1827	396807	black	noʔ²¹	Atsi [Zaiwa]	1005.30	TBL
10441		black	1809	396791	black	na⁵⁵na⁵⁵	Zhaba (Daofu County)	1005.14	TBL
44181		black	1828	396808	black	nɔʔ³¹	Langsu (Luxi)	1005.31	TBL
77038		black	1846	396825	black	xə̱³³	Bai (Jianchuan)	1005.48	TBL
12379		black	1810	396792	black	ȵi⁵⁵ȵi³³	Muya	1005.15	TBL
40424		black	1826	396780	black	nɑ¹³nɑʔ⁵³	Tibetan (Batang)	1005.03	TBL
45973		black	1829	396809	black	naʔ³¹	Bola (Luxi)	1005.32	TBL
78944		black	1847	396826	black	lan³⁵ka⁵⁵	Tujia	1005.49	TBL
14268		black	1811	396793	black	ȵi³⁵ka³³ʐa³³	Guiqiong	1005.16	TBL
67978		black	1841	396820	black	nɑ⁵⁴	Lahu (Lancang)	1005.43	TBL
47783		black	1830	396810	black	nɔːʔ³¹	Leqi (Luxi)	1005.33	TBL
15933		black	1812	396794	black	nu³³bɛ³³bɛ⁵⁵	Xumi	1005.17	TBL
82016		black	1849	396827	black	a³¹tθu̱⁵⁵	Karen	1005.50	TBL
49489		black	1831	396811	black	na̱⁵³	Nusu (Central)	1005.34	TBL
17812		black	1813	396795	black	de³³nua⁵³	Lyuzu	1005.18	TBL
51328		black	1832	396812	black	ɑ³⁴nɔ³³	Yi (Xide)	1005.35	TBL
83578		black	1850	396783	black	plɛː³⁵kan⁵⁵	Cuona Menba	1005.06	TBL
19650		black	1814	396796	black	tʃa̱ŋ³³	Jingpho	1005.19	TBL
85418		black	1851	396784	black	tɕhaŋ lu	Motuo Menba	1005.07	TBL
53281		black	1833	396813	black	nɪ̱³³	Yi (Weishan)	1005.36	TBL
55171		black	1834	396814	black	ne̱³³	Yi (Nanhua)	1005.37	TBL
89045		black	1853	396786	black	ȵɑ¹³	Pumi (Lanping)	1005.09	TBL
23653		black	1816	396797	black	nɑʔ⁵⁵	Dulong	1005.20	TBL
80454		black	1848	396782	black	nok ko	Tibetan (Alike)	1005.05	TBL
57022		black	1835	396815	black	nɑ̱²	Yi (Wuding)	1005.38	TBL
25467		black	1817	396798	black	ȵi³¹xɑ⁵⁵nɑŋ⁵⁵	Nung	1005.21	TBL
75303		black	1845	396824	black	na⁵³	Gazhuo	1005.47	TBL
58945		black	1836	396816	black	ne⁴⁴	Yi (Sani)	1005.39	TBL
26943		black	1818	396799	black	mɑŋ⁵³	Darang [Taraon]	1005.22	TBL
60765		black	1837	396781	black	naχ kwo	Tibetan (Xiahe)	1005.04	TBL
28371		black	1819	396800	black	kɑ³¹im³⁵	Kaman [Miju]	1005.23	TBL
62537		black	1838	396817	black	nɛ̱³³	Lisu	1005.40	TBL
29886		black	1820	396801	black	kaː jaŋ	Bokar	1005.24	TBL
87129		black	1852	396785	black	ȵɪχ	Qiang (Mawo)	1005.08	TBL
87130		black	1852	396828	black (of faces)	ȵɪ xə̥ʴ	Qiang (Mawo)	1005.08	TBL
21642		black	1815	396779	black	na¹³ko⁵⁵	Tibetan (Lhasa)	1005.02	TBL
64367		black	1839	396818	black	na̱³³	Hani (Lüchun)	1005.41	TBL
31723		black	1821	396802	black	mɑ⁵⁵	Yidu	1005.25	TBL
#
33203		cold (of temperature)	1822	399717	cold (weather)	ê³	Burmese (Written)	1063.26	TBL
33204		cold (of temperature)	1822	399747	cold (water)	khjɑm³	Burmese (Written)	1063.26	TBL
1201		cold (of temperature)	1804	399692	cold (weather, water)	graŋ mo	Tibetan (Written)	1063.01	TBL
82065		cold (of temperature)	1849	399741	cold (weather, water)	khɯ³¹	Karen	1063.50	TBL
35100		cold (of temperature)	1823	399718	cold (weather)	e⁵⁵	Burmese (Rangoon)	1063.27	TBL
35101		cold (of temperature)	1823	399748	cold (water)	tɕhɑ̃⁵⁵	Burmese (Rangoon)	1063.27	TBL
49545		cold (of temperature)	1831	399725	cold (weather, water)	gɹa̱⁵³	Nusu (Central)	1063.34	TBL
68036		cold (of temperature)	1841	399734	cold (weather, water)	kɑ⁵⁴	Lahu (Lancang)	1063.43	TBL
3154		cold (of temperature)	1805	399701	cold (weather, water)	thə¹¹kũ⁵⁵	Pumi (Jiulong)	1063.10	TBL
77104		cold (of temperature)	1846	399739	cold (weather, water)	kɑ⁴²	Bai (Jianchuan)	1063.48	TBL
66242		cold (of temperature)	1840	399733	cold (weather, water)	ka³³	Hani (Mojiang)	1063.42	TBL
69866		cold (of temperature)	1842	399735	cold (weather, water)	tʃho⁵⁵	Jinuo	1063.44	TBL
4806		cold (of temperature)	1806	399702	cold (weather, water)	kə mə ʃtɑk	rGyalrong (Maerkang)	1063.11	TBL
38743		cold (of temperature)	1825	399720	cold (weather, water)	kʐot⁵⁵	Achang (Xiandao)	1063.29	TBL
71728		cold (of temperature)	1843	399736	cold (weather, water)	tɕhi⁵⁵	Naxi	1063.45	TBL
6762		cold (of temperature)	1807	399703	cold (weather, water)	ʂkhu ʂkhu	Daofu	1063.12	TBL
40484		cold (of temperature)	1826	399694	cold (weather, water)	tʂõ¹³mᴜ⁵³	Tibetan (Batang)	1063.03	TBL
73549		cold (of temperature)	1844	399752	cold (water)	bo⁵⁵	Namuyi	1063.46	TBL
8658		cold (of temperature)	1808	399704	cold (weather, water)	tʃa¹³tʃa⁵⁵	Queyu (Xinlong)	1063.13	TBL
42402		cold (of temperature)	1827	399721	cold (weather, water)	kjoʔ²¹	Atsi [Zaiwa]	1063.30	TBL
10501		cold (of temperature)	1809	399705	cold (weather)	ʌ⁵⁵guɛ⁵⁵	Zhaba (Daofu County)	1063.14	TBL
10502		cold (of temperature)	1809	399746	cold (water)	vɪ⁵⁵vɪ⁵⁵	Zhaba (Daofu County)	1063.14	TBL
44235		cold (of temperature)	1828	399722	cold (weather, water)	kjɔʔ³¹	Langsu (Luxi)	1063.31	TBL
12436		cold (of temperature)	1810	399706	cold (weather, water)	ndza³³ndza⁵⁵	Muya	1063.15	TBL
78989		cold (of temperature)	1847	399740	cold (weather, water)	sa⁵³	Tujia	1063.49	TBL
46031		cold (of temperature)	1829	399723	cold (weather, water)	kjaʔ³¹	Bola (Luxi)	1063.32	TBL
14323		cold (of temperature)	1811	399707	cold (weather, water)	kuɔ̃⁵⁵mũ³¹	Guiqiong	1063.16	TBL
57088		cold (of temperature)	1835	399729	cold (weather, water)	ȵtɕhɒ¹¹	Yi (Wuding)	1063.38	TBL
47833		cold (of temperature)	1830	399724	cold (weather, water)	ŋaːm⁵⁵	Leqi (Luxi)	1063.33	TBL
73548		cold (of temperature)	1844	399737	cold (weather)	gæ⁵³	Namuyi	1063.46	TBL
17866		cold (of temperature)	1813	399709	cold (weather, water)	de³³nphi⁵³	Lyuzu	1063.18	TBL
83637		cold (of temperature)	1850	399697	cold (water)	chek⁵⁵pa⁵³	Cuona Menba	1063.06	TBL
51395		cold (of temperature)	1832	399726	cold (weather, water)	ŋgo³³	Yi (Xide)	1063.35	TBL
8659		cold (of temperature)	1808	399745	cold (weather, water)	qa⁵⁵tʃa¹³	Queyu (Xinlong)	1063.13	TBL
19709		cold (of temperature)	1814	399710	cold (weather, water)	kă³¹ʃuŋ³³	Jingpho	1063.19	TBL
85465		cold (of temperature)	1851	399698	cold (weather)	per bu	Motuo Menba	1063.07	TBL
55231		cold (of temperature)	1834	399728	cold (weather)	dʑɿ̄³³	Yi (Nanhua)	1063.37	TBL
53344		cold (of temperature)	1833	399727	cold (weather)	dʑɪ̱³³	Yi (Weishan)	1063.36	TBL
53345		cold (of temperature)	1833	399749	cold (water)	gu⁵⁵	Yi (Weishan)	1063.36	TBL
87196		cold (of temperature)	1852	399699	cold (weather)	mə pɛ	Qiang (Mawo)	1063.08	TBL
87197		cold (of temperature)	1852	399744	cold (water)	stu χu̥	Qiang (Mawo)	1063.08	TBL
21712		cold (of temperature)	1815	399693	cold (weather, water)	tʂhəŋ¹³ŋu⁵⁵	Tibetan (Lhasa)	1063.02	TBL
21713		cold (of temperature)	1815	399742	cold (weather, water)	cha⁵⁵ko⁵⁵	Tibetan (Lhasa)	1063.02	TBL
77105		cold (of temperature)	1846	399753	cold (water)	kə⁵⁵	Bai (Jianchuan)	1063.48	TBL
55232		cold (of temperature)	1834	399750	cold (water)	tʂɿ⁵⁵	Yi (Nanhua)	1063.37	TBL
89103		cold (of temperature)	1853	399700	cold (water)	bõ¹³	Pumi (Lanping)	1063.09	TBL
23711		cold (of temperature)	1816	399711	cold (weather, water)	tit⁵⁵	Dulong	1063.20	TBL
80502		cold (of temperature)	1848	399696	cold (weather, water)	ncçhak	Tibetan (Alike)	1063.05	TBL
57089		cold (of temperature)	1835	399751	cold (weather, water)	dʑɑ̱² ŋkhɤ¹¹	Yi (Wuding)	1063.38	TBL
36962		cold (of temperature)	1824	399719	cold (weather, water)	kʐuat⁵⁵	Achang (Longchuan)	1063.28	TBL
25515		cold (of temperature)	1817	399712	cold (weather, water)	ŋˌ³¹dʑuŋ⁵⁵sɛ³¹	Nung	1063.21	TBL
75352		cold (of temperature)	1845	399738	cold (weather, water)	tɕa⁵³	Gazhuo	1063.47	TBL
59006		cold (of temperature)	1836	399730	cold (weather, water)	dʑe⁴⁴	Yi (Sani)	1063.39	TBL
26994		cold (of temperature)	1818	399713	cold (weather, water)	dzoŋ⁵³	Darang [Taraon]	1063.22	TBL
60821		cold (of temperature)	1837	399695	cold (weather)	tɕaŋ	Tibetan (Xiahe)	1063.04	TBL
60822		cold (of temperature)	1837	399743	cold (water)	tɕhaχ kwa	Tibetan (Xiahe)	1063.04	TBL
28422		cold (of temperature)	1819	399714	cold (weather, water)	tsoŋ⁵³	Kaman [Miju]	1063.23	TBL
62597		cold (of temperature)	1838	399731	cold (weather, water)	dʑɛ̱³³	Lisu	1063.40	TBL
29950		cold (of temperature)	1820	399715	cold (weather, water)	ɦɯ tɕir	Bokar	1063.24	TBL
15992		cold (of temperature)	1812	399708	cold (weather, water)	dʑõ³⁵	Xumi	1063.17	TBL
64425		cold (of temperature)	1839	399732	cold (weather, water)	ga̱³³	Hani (Lüchun)	1063.41	TBL
31772		cold (of temperature)	1821	399716	cold (weather, water)	dio⁵⁵ɕi⁵⁵	Yidu	1063.25	TBL
#
33181		correct (right)	1822	398780	right / correct	hmɑn²	Burmese (Written)	1045.26	TBL
66222		correct (right)	1840	398796	right / correct	xo³⁵	Hani (Mojiang)	1045.42	TBL
66223		correct (right)	1840	398804	right / correct	tsɔ³³	Hani (Mojiang)	1045.42	TBL
82048		correct (right)	1849	398803	right / correct	ba̱³¹	Karen	1045.50	TBL
1181		correct (right)	1804	398757	right / correct	ɦgrig	Tibetan (Written)	1045.01	TBL
35078		correct (right)	1823	398781	right / correct	m̥ɑ̃²²	Burmese (Rangoon)	1045.27	TBL
68018		correct (right)	1841	398797	right / correct	tɕɔ⁵³	Lahu (Lancang)	1045.43	TBL
36944		correct (right)	1824	398782	right / correct	tsɿ⁵⁵	Achang (Longchuan)	1045.28	TBL
69848		correct (right)	1842	398798	right / correct	jɔ⁴⁴	Jinuo	1045.44	TBL
4787		correct (right)	1806	398766	right / correct	wɐ stot	rGyalrong (Maerkang)	1045.11	TBL
38723		correct (right)	1825	398783	right / correct	cɛ⁵⁵	Achang (Xiandao)	1045.29	TBL
71709		correct (right)	1843	398799	right / correct	xo¹³	Naxi	1045.45	TBL
6740		correct (right)	1807	398767	right / correct	ŋi ŋi	Daofu	1045.12	TBL
40465		correct (right)	1826	398759	right / correct	lᴜ²³¹ (do)	Tibetan (Batang)	1045.03	TBL
73527		correct (right)	1844	398800	right / correct	duæ⁵³	Namuyi	1045.46	TBL
8641		correct (right)	1808	398768	right / correct	ʑe¹³	Queyu (Xinlong)	1045.13	TBL
42384		correct (right)	1827	398784	right / correct	tʃo²¹	Atsi [Zaiwa]	1045.30	TBL
75335		correct (right)	1845	398801	right / correct	xo²⁴	Gazhuo	1045.47	TBL
44217		correct (right)	1828	398785	right / correct	tʃɔ³¹	Langsu (Luxi)	1045.31	TBL
77082		correct (right)	1846	398802	right / correct	xo⁵⁵	Bai (Jianchuan)	1045.48	TBL
12418		correct (right)	1810	398770	right / correct	ɴa³³ (ti⁵⁵)	Muya	1045.15	TBL
46013		correct (right)	1829	398786	right / correct	tʃɔ³¹	Bola (Luxi)	1045.32	TBL
14306		correct (right)	1811	398771	right / correct	tɕyɔ̃³⁵	Guiqiong	1045.16	TBL
80486		correct (right)	1848	398761	right / correct	ntʂək	Tibetan (Alike)	1045.05	TBL
47817		correct (right)	1830	398787	right / correct	kɛː³¹	Leqi (Luxi)	1045.33	TBL
15973		correct (right)	1812	398772	right / correct	ɦuɛ̃³⁵	Xumi	1045.17	TBL
49528		correct (right)	1831	398788	right / correct	dzo³¹	Nusu (Central)	1045.34	TBL
17849		correct (right)	1813	398773	right / correct	khe³³du⁵³	Lyuzu	1045.18	TBL
83619		correct (right)	1850	398762	right / correct	kha⁵⁵tɕoʔ⁵³	Cuona Menba	1045.06	TBL
51371		correct (right)	1832	398789	right / correct	tʂɯ⁵⁵	Yi (Xide)	1045.35	TBL
3139		correct (right)	1805	398765	right / correct	ndʐə̃³⁵	Pumi (Jiulong)	1045.10	TBL
19691		correct (right)	1814	398774	right / correct	tʃo³¹	Jingpho	1045.19	TBL
53325		correct (right)	1833	398790	right / correct	dɑ⁵⁵	Yi (Weishan)	1045.36	TBL
21689		correct (right)	1815	398758	right / correct	jaŋ¹³thak¹³²pa	Tibetan (Lhasa)	1045.02	TBL
55212		correct (right)	1834	398791	right / correct	ŋɑ³³	Yi (Nanhua)	1045.37	TBL
89085		correct (right)	1853	398764	right / correct	dʒɑ̃u¹³	Pumi (Lanping)	1045.09	TBL
23694		correct (right)	1816	398775	right / correct	ɑ³¹dzu⁵⁵	Dulong	1045.20	TBL
57068		correct (right)	1835	398792	right / correct	xu̱⁵⁵	Yi (Wuding)	1045.38	TBL
58987		correct (right)	1836	398793	right / correct	ŋæ³³	Yi (Sani)	1045.39	TBL
60800		correct (right)	1837	398760	right / correct	ndʐəχ	Tibetan (Xiahe)	1045.04	TBL
28404		correct (right)	1819	398777	right / correct	kɯ³¹pioŋ⁵³	Kaman [Miju]	1045.23	TBL
87176		correct (right)	1852	398763	right / correct	do dʑu	Qiang (Mawo)	1045.08	TBL
62579		correct (right)	1838	398794	right / correct	dzo³¹	Lisu	1045.40	TBL
29930		correct (right)	1820	398778	right / correct	po	Bokar	1045.24	TBL
10482		correct (right)	1809	398769	right / correct	tʌ³³ndʑa⁵⁵	Zhaba (Daofu County)	1045.14	TBL
26976		correct (right)	1818	398776	right / correct	kɯ³¹bioŋ⁵⁵	Darang [Taraon]	1045.22	TBL
64407		correct (right)	1839	398795	right / correct	dza³³	Hani (Lüchun)	1045.41	TBL
31754		correct (right)	1821	398779	right / correct	bioŋ⁵⁵	Yidu	1045.25	TBL
#
33148		dark	1822	397202	dark	hmɔŋ²	Burmese (Written)	1013.26	TBL
66187		dark	1840	397217	dark	na³³xu³¹	Hani (Mojiang)	1013.42	TBL
1148		dark	1804	397181	dark	mun nag	Tibetan (Written)	1013.01	TBL
36912		dark	1824	397204	dark	ɕin⁵⁵	Achang (Longchuan)	1013.28	TBL
4753		dark	1806	397188	dark	mɐ kə khsɐl	rGyalrong (Maerkang)	1013.11	TBL
38693		dark	1825	397205	dark	kɯn⁵⁵	Achang (Xiandao)	1013.29	TBL
71676		dark	1843	397220	dark	nɑ²¹fv̩⁵⁵	Naxi	1013.45	TBL
6695		dark	1807	397225	dark	gɛ ʁnɛ	Daofu	1013.12	TBL
6694		dark	1807	397189	dark	ʁnɛ ʁnɛ	Daofu	1013.12	TBL
40432		dark	1826	397183	dark	nɑ¹³puʔ⁵³	Tibetan (Batang)	1013.03	TBL
8609		dark	1808	397190	dark	ma⁵⁵psue⁵⁵	Queyu (Xinlong)	1013.13	TBL
42349		dark	1827	397206	dark	noʔ²¹	Atsi [Zaiwa]	1013.30	TBL
10449		dark	1809	397191	dark	na³³pu⁵⁵pu³³	Zhaba (Daofu County)	1013.14	TBL
44189		dark	1828	397207	dark	nɔʔ³¹	Langsu (Luxi)	1013.31	TBL
77046		dark	1846	397222	dark	mia²¹	Bai (Jianchuan)	1013.48	TBL
73494		dark	1844	397221	dark	na³¹hũ⁵⁵na³¹hũ³¹	Namuyi	1013.46	TBL
45981		dark	1829	397208	dark	naʔ³¹	Bola (Luxi)	1013.32	TBL
35045		dark	1823	397203	dark	m̥ɑ̃u²²	Burmese (Rangoon)	1013.27	TBL
14275		dark	1811	397192	dark	ȵi³⁵kuɔ⁵⁵ʐɔ³³	Guiqiong	1013.16	TBL
67986		dark	1841	397218	dark	nɑ⁵⁴xo²¹	Lahu (Lancang)	1013.43	TBL
78951		dark	1847	397223	dark	ɣo³⁵khɯ⁵⁵khɯ⁵⁵	Tujia	1013.49	TBL
15941		dark	1812	397193	dark	ȵi³³tu³³tõ⁵⁵	Xumi	1013.17	TBL
49496		dark	1831	397209	dark	tɕhuɚ̱̃⁵³	Nusu (Central)	1013.34	TBL
17820		dark	1813	397194	dark	na³³xuo⁵³xuo³¹	Lyuzu	1013.18	TBL
83586		dark	1850	397185	dark	pleŋ³⁵pho⁵³	Cuona Menba	1013.06	TBL
51336		dark	1832	397210	dark	nɔ³³dzɿ⁵⁵	Yi (Xide)	1013.35	TBL
19658		dark	1814	397195	dark	sin³³	Jingpho	1013.19	TBL
53289		dark	1833	397211	dark	ɣɯ⁵⁵	Yi (Weishan)	1013.36	TBL
21650		dark	1815	397182	dark	nə¹³khuŋ⁵⁵	Tibetan (Lhasa)	1013.02	TBL
21651		dark	1815	397224	dark	mỹ¹³na⁵²	Tibetan (Lhasa)	1013.02	TBL
55179		dark	1834	397212	dark	ne̱³³mɑ²¹	Yi (Nanhua)	1013.37	TBL
89053		dark	1853	397187	dark	ȵɑ¹³dʒõ⁵⁵	Pumi (Lanping)	1013.09	TBL
23660		dark	1816	397196	dark	dɯ⁵³	Dulong	1013.20	TBL
57030		dark	1835	397213	dark	nɑ̱³³dɯ³³	Yi (Wuding)	1013.38	TBL
25474		dark	1817	397197	dark	ɖɯ³¹	Nung	1013.21	TBL
69816		dark	1842	397219	dark	na⁴²	Jinuo	1013.44	TBL
58954		dark	1836	397214	dark	ne⁴⁴bɤ¹¹	Yi (Sani)	1013.39	TBL
26951		dark	1818	397198	dark	kɑ³¹no⁵⁵	Darang [Taraon]	1013.22	TBL
60773		dark	1837	397184	dark	naχ dəp	Tibetan (Xiahe)	1013.04	TBL
87139		dark	1852	397186	dark	xtʃɑp	Qiang (Mawo)	1013.08	TBL
28379		dark	1819	397199	dark	ɹɯm⁵³lɑ³⁵	Kaman [Miju]	1013.23	TBL
62546		dark	1838	397215	dark	mi̱ɛ̱³³tshi³⁵	Lisu	1013.40	TBL
29894		dark	1820	397200	dark	kə nə	Bokar	1013.24	TBL
64375		dark	1839	397216	dark	na̱³³xɔ³¹ne³³	Hani (Lüchun)	1013.41	TBL
31730		dark	1821	397201	dark	no⁵⁵	Yidu	1013.25	TBL
#
33229		dirty	1822	400875	dirty	ȵɑs⁴pɑt⁴	Burmese (Written)	1086.26	TBL
66267		dirty	1840	400891	dirty	ʒv̩³³ɕi̱³³ thɯ³³	Hani (Mojiang)	1086.42	TBL
1223		dirty	1804	400850	dirty	btsog pa	Tibetan (Written)	1086.01	TBL
35126		dirty	1823	400876	dirty	ȵiʔ⁴pɑʔ⁴	Burmese (Rangoon)	1086.27	TBL
49568		dirty	1831	400883	dirty	ma⁵⁵l̥a³¹	Nusu (Central)	1086.34	TBL
77131		dirty	1846	400897	dirty	tshɑ⁵⁵ne̱²¹	Bai (Jianchuan)	1086.48	TBL
36985		dirty	1824	400877	dirty	ək³⁵	Achang (Longchuan)	1086.28	TBL
4828		dirty	1806	400860	dirty	mɑk ʃo	rGyalrong (Maerkang)	1086.11	TBL
38766		dirty	1825	400878	dirty	ɤk³⁵	Achang (Xiandao)	1086.29	TBL
71751		dirty	1843	400894	dirty	ȵə⁵⁵ȵə³³	Naxi	1086.45	TBL
6790		dirty	1807	400861	dirty	mi xtsoŋ	Daofu	1086.12	TBL
8681		dirty	1808	400862	dirty	qa⁵⁵stsue⁵⁵	Queyu (Xinlong)	1086.13	TBL
42426		dirty	1827	400879	dirty	kot²¹	Atsi [Zaiwa]	1086.30	TBL
42427		dirty	1827	400901	dirty	tʃhaʔ⁵⁵	Atsi [Zaiwa]	1086.30	TBL
75376		dirty	1845	400896	dirty	ma³¹ɕo³³	Gazhuo	1086.47	TBL
69889		dirty	1842	400893	dirty	a⁴⁴pu⁴⁴a⁴⁴pa⁴⁴	Jinuo	1086.44	TBL
10526		dirty	1809	400863	dirty	ma³³ʂtsᴜ̃⁵⁵ma³³	Zhaba (Daofu County)	1086.14	TBL
44258		dirty	1828	400880	dirty	la̱u³⁵	Langsu (Luxi)	1086.31	TBL
12459		dirty	1810	400864	dirty	tɕhɑ⁵⁵mɑ⁵³	Muya	1086.15	TBL
46054		dirty	1829	400881	dirty	lu̱³⁵	Bola (Luxi)	1086.32	TBL
40507		dirty	1826	400852	dirty	tso⁵⁵pa⁵³	Tibetan (Batang)	1086.03	TBL
14344		dirty	1811	400865	dirty	tɕa⁵⁵tɕa⁵⁵pa⁵⁵pa⁵⁵	Guiqiong	1086.16	TBL
47853		dirty	1830	400882	dirty	a³¹san⁵⁵	Leqi (Luxi)	1086.33	TBL
68059		dirty	1841	400892	dirty	tɕhɑ²¹	Lahu (Lancang)	1086.43	TBL
79007		dirty	1847	400898	dirty	ɣɯe⁵³sie⁵⁵	Tujia	1086.49	TBL
73572		dirty	1844	400895	dirty	mæ⁵³ʂa³³ʂa⁵³	Namuyi	1086.46	TBL
16015		dirty	1812	400866	dirty	mu⁵⁵ʂõ⁵⁵	Xumi	1086.17	TBL
82085		dirty	1849	400899	dirty	ba̱³¹ɤ⁵⁵ba̱³¹tθɔ̱⁵⁵	Karen	1086.50	TBL
17889		dirty	1813	400867	dirty	mæ³³ʂu⁵³ʂu⁵³	Lyuzu	1086.18	TBL
83660		dirty	1850	400855	dirty	bɔk³⁵po⁵³	Cuona Menba	1086.06	TBL
51426		dirty	1832	400884	dirty	ʐɿ²¹mi⁵⁵	Yi (Xide)	1086.35	TBL
51427		dirty	1832	400902	dirty	bo³⁴ɑ²¹ʂo³³	Yi (Xide)	1086.35	TBL
3176		dirty	1805	400859	dirty	sə̃⁵⁵mɑ¹¹mã⁵⁵	Pumi (Jiulong)	1086.10	TBL
19734		dirty	1814	400868	dirty	mă³¹tsaʔ³¹	Jingpho	1086.19	TBL
85482		dirty	1851	400856	dirty	tsok pa	Motuo Menba	1086.07	TBL
53370		dirty	1833	400885	dirty	ʔn̩³³tsɿ⁵⁵	Yi (Weishan)	1086.36	TBL
87220		dirty	1852	400857	dirty	ɹɑ χpɑs wɛ	Qiang (Mawo)	1086.08	TBL
