# Wordlist

# DATA
ID	ABVD	ALIGNMENT	BORROWED	BORROWING	CHINESE	COGID	CONCEPT	CONCEPTID	DOCULECT	DUPLICATES	ENTRY_IN_SOURCE	GLOSS_IN_SOURCE	HANZI	ID_IN_SOURCE	IELEX	IPA	LGID	MORPHEME_STRUCTURE	NOTE	OMEGAWIKI	PARADIGM_1	PARADIGM_2	PARADIGM_3	PARADIGM_4	POS	RGEN	SCAID	SOURCE	SRCABBR	SRCID	SUBGROUP	SWADESH_1952	SWADESH_1955	TAXON_NAME_IN_SOURCE	TOKENS	TOWEROFBABEL	WOLD
1815	to cut, hack (78)	s ɛ - ⁴⁴ - - -			砍	609	to cut	238	Qiliqiao		sɛ44	cut,reap / 割	-		cut (27)	sɛ₄₄			-	6043					Verb		154	Allen2007, 294			Bai	to cut(26)	-	Qiliqiao	s ɛ ⁴⁴	-	9.22
1816	to cut, hack (78)	s ɛ - ⁴⁴ - - -			砍	609	to cut	238	Xiangyun		sɛ44	cut,reap / 割	-		cut (27)	sɛ₄₄			-	6043					Verb		154	Allen2007, 294			Bai	to cut(26)	-	Xiangyun	s ɛ ⁴⁴	-	9.22
1817	to cut, hack (78)	s ɛ - ⁴⁴ - - -			砍	609	to cut	238	Yunlong		sɛ44	cut,reap / 割	-		cut (27)	sɛ₄₄			-	6043					Verb		154	Allen2007, 294			Bai	to cut(26)	-	Yunlong	s ɛ ⁴⁴	-	9.22
1818	to cut, hack (78)	s ɛ - ⁴⁴ - - -			砍	609	to cut	238	Zhoucheng		sɛ44	cut (meat)	-		cut (27)	sɛ₄₄			-	6043					Verb		154	Wang2006a, 1339			Bai	to cut(26)	-	Zhoucheng	s ɛ ⁴⁴	-	9.22
1821	to cut, hack (78)	-			砍	0	to cut	238	Old_Tibetan		-	-	-		cut (27)	brags			-	6043					Verb		0	-			Bodic	to cut(26)	-	Old_Tibetan	-	-	9.22
1847	to cut, hack (78)	-			砍	609	to cut	238	Old_Chinese		*tˤo[n]ʔ	to cut, hack	斷		cut (27)	*tˤo[n]ʔ			-	6043					Verb		0	-			Sinitic	to cut(26)	-	Old_Chinese	tˤ o n ʔ	-	9.22
1850	to cut, hack (78)	-			砍	608	to cut	238	Japhug		rɤkrɯ	-	-		cut (27)	rɤkrɯ			-	6043					Verb		0	-			rGyalrongic	to cut(26)	-	Japhug	r ɤ k r ɯ	-	9.22
13179						0	to cut	238	Guzhang			剪（布）	割			ko⁴¹			cut with scissors	6043							0							Guzhang			
13263						0	to cut	238	Ganzhou		tshjəʔ5	cut (27)				ʦʰjəʔ⁶				6043							0							Ganzhou	ʦʰ j ə ʔ ⁶		
14785						0	to cut	238	Guzhang			砍柴-	X-			tɕyɛ²⁵-			cut firewood-								0							Guzhang			
14786						0	to cut	238	Guzhang			剃頭-	剃-			tʰa³³ zuɑ¹³-			cut the hair-								0							Guzhang			
14787						0	to cut	238	Guzhang			砍（樹）-				tɕyɛ²⁵-			cut (a tree)-								0							Guzhang			
#
1909	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Dashi		ɕi33	die	-		die (29)	ɕi₃₃			-	6245					Verb		162	Wang2006a, 1651			Bai	to die(28)	die(17)	Dashi	ɕ i ³³	die(13)	4.75
1911	to die, be dead (75)	s i ²²			死	610	to die	239	Ega		si22	die	-		die (29)	si₂₂			-	6245					Verb		162	Wang2006a, 1651			Bai	to die(28)	die(17)	Ega	s i ²²	die(13)	4.75
1912	to die, be dead (75)	s i ²²			死	610	to die	239	Enqi		si22	die	-		die (29)	si₂₂			-	6245					Verb		162	Wang2006a, 1651			Bai	to die(28)	die(17)	Enqi	s i ²²	die(13)	4.75
1913	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Eryuan		ɕi33	die / 死	-		die (29)	ɕi₃₃			-	6245					Verb		162	Allen2007, 381			Bai	to die(28)	die(17)	Eryuan	ɕ i ³³	die(13)	4.75
1914	to die, be dead (75)	ɕ i ²²			死	610	to die	239	Gongxing		ɕi22	die	-		die (29)	ɕi₂₂			-	6245					Verb		162	Wang2006a, 1651			Bai	to die(28)	die(17)	Gongxing	ɕ i ²²	die(13)	4.75
1915	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Heqi		ɕi33	die / 死	-		die (29)	ɕi₃₃			-	6245					Verb		162	Allen2007, 381			Bai	to die(28)	die(17)	Heqi	ɕ i ³³	die(13)	4.75
1916	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Jianchuan		ɕi33	die / 死	-		die (29)	ɕi₃₃			-	6245					Verb		162	Allen2007, 381			Bai	to die(28)	die(17)	Jianchuan	ɕ i ³³	die(13)	4.75
1917	to die, be dead (75)	ɕ i ²²			死	610	to die	239	Jinman		ɕi22	die	-		die (29)	ɕi₂₂			-	6245					Verb		162	Wang2006a, 1651			Bai	to die(28)	die(17)	Jinman	ɕ i ²²	die(13)	4.75
1918	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Jinxing		ɕi33	die	-		die (29)	ɕi₃₃			-	6245					Verb		162	Wang2006a, 1651			Bai	to die(28)	die(17)	Jinxing	ɕ i ³³	die(13)	4.75
1919	to die, be dead (75)	s i ⁴⁴			死	610	to die	239	Luobenzhuo		si44	die / 死	-		die (29)	si₄₄			-	6245					Verb		162	Allen2007, 381			Bai	to die(28)	die(17)	Luobenzhuo	s i ⁴⁴	die(13)	4.75
1920	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Mazhelong		ɕi33	die	-		die (29)	ɕi₃₃			-	6245					Verb		162	Wang2006a, 1651			Bai	to die(28)	die(17)	Mazhelong	ɕ i ³³	die(13)	4.75
1921	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Qiliqiao		ɕi33	die / 死	-		die (29)	ɕi₃₃			-	6245					Verb		162	Allen2007, 381			Bai	to die(28)	die(17)	Qiliqiao	ɕ i ³³	die(13)	4.75
1922	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Xiangyun		ɕi33	die / 死	-		die (29)	ɕi₃₃			-	6245					Verb		162	Allen2007, 381			Bai	to die(28)	die(17)	Xiangyun	ɕ i ³³	die(13)	4.75
1923	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Yunlong		ɕi33	die / 死	-		die (29)	ɕi₃₃			-	6245					Verb		162	Allen2007, 381			Bai	to die(28)	die(17)	Yunlong	ɕ i ³³	die(13)	4.75
1924	to die, be dead (75)	ɕ i ³³			死	610	to die	239	Zhoucheng		ɕi33	die	-		die (29)	ɕi₃₃			-	6245					Verb		162	Wang2006a, 1651			Bai	to die(28)	die(17)	Zhoucheng	ɕ i ³³	die(13)	4.75
1927	to die, be dead (75)	-			死	611	to die	239	Old_Tibetan		ɕi-	die	死		die (29)	ɕi-			-	6245					Verb		0	-			Bodic	to die(28)	die(17)	Old_Tibetan	ɕ i ◦	die(13)	4.75
1940	to die, be dead (75)	-			死	612	to die	239	Khaling		mit-	die	死		die (29)	mit-			-	6245					Verb		0	-			Kiranti	to die(28)	die(17)	Khaling	m i t ◦	die(13)	4.75
1941	to die, be dead (75)	-			死	611	to die	239	Limbu		si-	die	死		die (29)	si-			-	6245					Verb		0	-			Kiranti	to die(28)	die(17)	Limbu	s i ◦	die(13)	4.75
1953	to die, be dead (75)	-			死	613	to die	239	Old_Chinese		*sijʔ	to die, be dead	死		die (29)	*sijʔ			-	6245					Verb		0	-			Sinitic	to die(28)	die(17)	Old_Chinese	s i j ʔ	die(13)	4.75
1956	to die, be dead (75)	-			死	611	to die	239	Japhug		si	die	死		die (29)	si			-	6245					Verb		0	-			rGyalrongic	to die(28)	die(17)	Japhug	s i	die(13)	4.75
1960	to die, be dead (75)	-			死	611	to die	239	Tangut		sji²	die	死		die (29)	sji²			-	6245					Verb		0	-			rGyalrongic	to die(28)	die(17)	Tangut	s j i ²	die(13)	4.75
13180						0	to die	239	Guzhang			死	死			ɕi²⁵				6245							0							Guzhang			
13265						0	to die	239	Ganzhou		sə3	die (29)				sə⁴				6245							0							Ganzhou	s ə ⁴		
13927						0	to die	239	Jixi				死			sɨ²¹³				6245							0							Jixi			
14447						0	to die	239	Qimen				死			sɨ⁴²			extracted from the perfective form of the verb	6245							0							Qimen			
14707						0	to die	239	Dancun				死			ɬi⁵⁵				6245							0							Dancun			
14994						0	to die	239	Xumi		lɛ³³ɕɛ⁵³	die		16574		lɛ³³ɕɛ⁵³	1812								v.	426576	0	STEDT/TBL	TBL	1651.17	Qiangic			Xumi	l ɛ ³³ ◦ ɕ ɛ ⁵³		
14995						0	to die	239	Xumi		na³³ɕu⁵³	die		16575		na³³ɕu⁵³	1812								v.	426611	0	STEDT/TBL	TBL	1651.17	Qiangic			Xumi	n a ³³ ◦ ɕ u ⁵³		
15220						0	to die	239	Karen		tθi⁵⁵	die		82462		tθi⁵⁵	1849								v.	426609	0	STEDT/TBL	TBL	1651.50	Karenic			Karen	tθ i ⁵⁵		
15468						0	to die	239	Nusu_Central		ʂi³³	die		50083		ʂi³³	1831								v.	426593	0	STEDT/TBL	TBL	1651.34	Northern Loloish			Nusu (Central)	ʂ i ³³		
15688						0	to die	239	Hani_Mojiang		ʃɿ⁵⁵	die		66804		ʃɿ⁵⁵	1840								v.	426601	0	STEDT/TBL	TBL	1651.42	Southern Loloish			Hani (Mojiang)	ʃ ɿ ⁵⁵		
16061						0	to die	239	Tibetan_Written		ɕi	die		1845		ɕi	1804								v.	426560	0	STEDT/TBL	TBL	1651.01	Tibetan			Tibetan (Written)	ɕ i		
16768						0	to die	239	Yi_Xide		sɿ³³	die		52052		sɿ³³	1832								v.	426594	0	STEDT/TBL	TBL	1651.35	Northern Loloish			Yi (Xide)	s ɿ ³³		
16883						0	to die	239	Lahu_Lancang		si¹¹	die		68624		si¹¹	1841								v.	426602	0	STEDT/TBL	TBL	1651.43	Central Loloish			Lahu (Lancang)	s i ¹¹		
17229						0	to die	239	Bai_Jianchuan		ɕi³³	die		77758		ɕi³³	1846								v.	426607	0	STEDT/TBL	TBL	1651.48	Bai			Bai (Jianchuan)	ɕ i ³³		
17233						0	to die	239	Pumi_Jiulong		nə¹¹sɿ¹¹	die		3574		nə¹¹sɿ¹¹	1805								v.	426569	0	STEDT/TBL	TBL	1651.10	Qiangic			Pumi (Jiulong)	n ə ¹¹ ◦ s ɿ ¹¹		
17456						0	to die	239	Jingpho		si³³	die		20294		si³³	1814								v.	426578	0	STEDT/TBL	TBL	1651.19	Jingpho			Jingpho	s i ³³		
17513						0	to die	239	Motuo_Menba		ɕak	die		85904		ɕak	1851								v.	426610	0	STEDT/TBL	TBL	1651.07	Bodic			Motuo Menba	ɕ a k		
18057						0	to die	239	Yi_Weishan		xɯ⁵⁵	die		53956		xɯ⁵⁵	1833								v.	426595	0	STEDT/TBL	TBL	1651.36	Northern Loloish			Yi (Weishan)	x ɯ ⁵⁵		
18117						0	to die	239	Jinuo		ɕi⁴²	die		70444		ɕi⁴²	1842								v.	426603	0	STEDT/TBL	TBL	1651.44	Central Loloish			Jinuo	ɕ i ⁴²		
18462						0	to die	239	rGyalrong_Maerkang		kɑ ʃi	die		5395		kɑ ʃi	1806								v.	426570	0	STEDT/TBL	TBL	1651.11	rGyalrong			rGyalrong (Maerkang)	k ɑ _ ʃ i		
18758						0	to die	239	Qiang_Mawo		dɛ ʂɛ	die		87815		dɛ ʂɛ	1852								v.	426567	0	STEDT/TBL	TBL	1651.08	Qiangic			Qiang (Mawo)	d ɛ _ ʂ ɛ		
19291						0	to die	239	Yi_Nanhua		ɕi³³	die		55816		ɕi³³	1834								v.	426596	0	STEDT/TBL	TBL	1651.37	Northern Loloish			Yi (Nanhua)	ɕ i ³³		
19813						0	to die	239	Daofu		də shɛ	die		7374		də shɛ	1807								v.	426571	0	STEDT/TBL	TBL	1651.12	rGyalrongic			Daofu	d ə _ sh ɛ		
19888						0	to die	239	Motuo_Menba		ɕi	die		85903		ɕi	1851								v.	426566	0	STEDT/TBL	TBL	1651.07	Bodic			Motuo Menba	ɕ i		
20065						0	to die	239	Pumi_Lanping		nə¹³ sɤ¹³	die		89689		nə¹³ sɤ¹³	1853								v.	426568	0	STEDT/TBL	TBL	1651.09	Qiangic			Pumi (Lanping)	n ə ¹³ _ s ɤ ¹³		
20313						0	to die	239	Naxi		ʂɿ³³	die		72285		ʂɿ³³	1843								v.	426604	0	STEDT/TBL	TBL	1651.45	Naxi			Naxi	ʂ ɿ ³³		
20605						0	to die	239	Yi_Wuding		ɕi³³	die		57738		ɕi³³	1835								v.	426597	0	STEDT/TBL	TBL	1651.38	Northern Loloish			Yi (Wuding)	ɕ i ³³		
20606						0	to die	239	Namuyi		ʂɿ³¹quo⁵³	die		74123		ʂɿ³¹quo⁵³	1844								v.	426605	0	STEDT/TBL	TBL	1651.46	Qiangic			Namuyi	ʂ ɿ ³¹ ◦ q u o ⁵³		
21035						0	to die	239	Queyu_Xinlong		si⁵⁵	die		9206		si⁵⁵	1808								v.	426572	0	STEDT/TBL	TBL	1651.13	Qiangic			Queyu (Xinlong)	s i ⁵⁵		
21174						0	to die	239	Nung		ʂɿ³¹	die		25844		ʂɿ³¹	1817								v.	426580	0	STEDT/TBL	TBL	1651.21	Nungic			Nung	ʂ ɿ ³¹		
21556						0	to die	239	Tibetan_Lhasa		ɕi⁵⁵	die		22403		ɕi⁵⁵	1815								v.	426561	0	STEDT/TBL	TBL	1651.02	Tibetan			Tibetan (Lhasa)	ɕ i ⁵⁵		
21767						0	to die	239	Yi_Sani		sz̊³³	die		59572		sz̊³³	1836		!						v.	426598	0	STEDT/TBL	TBL	1651.39	Central Loloish			Yi (Sani)	s z̊ ³³		
22093						0	to die	239	Darang_Taraon		ɕi⁵⁵	die		27276		ɕi⁵⁵	1818								v.	426581	0	STEDT/TBL	TBL	1651.22	Deng			Darang [Taraon]	ɕ i ⁵⁵		
22240						0	to die	239	Zhaba_Daofu_County		tə⁵⁵ ʂə⁵⁵	die		11112		tə⁵⁵ ʂə⁵⁵	1809								v.	426573	0	STEDT/TBL	TBL	1651.14	Qiangic			Zhaba (Daofu County)	t ə ⁵⁵ _ ʂ ə ⁵⁵		
22265						0	to die	239	Dulong		ɕi⁵³	die		24297		ɕi⁵³	1816								v.	426579	0	STEDT/TBL	TBL	1651.20	Nungic			Dulong	ɕ i ⁵³		
22713						0	to die	239	Tibetan_Batang		xhi⁵³	die		41105		xhi⁵³	1826								v.	426562	0	STEDT/TBL	TBL	1651.03	Tibetan			Tibetan (Batang)	xh i ⁵³		
22904						0	to die	239	Tibetan_Xiahe		xhə	die		61353		xhə	1837		???						v.	426563	0	STEDT/TBL	TBL	1651.04	Tibetan			Tibetan (Xiahe)	xh ə		
22987						0	to die	239	Kaman_Miju		si⁵³	die		28719		si⁵³	1819								v.	426582	0	STEDT/TBL	TBL	1651.23	Deng			Kaman [Miju]	s i ⁵³		
23216						0	to die	239	Gazhuo		sɿ³³	die		75835		sɿ³³	1845								v.	426606	0	STEDT/TBL	TBL	1651.47	Northern Loloish			Gazhuo	s ɿ ³³		
23448						0	to die	239	Lyuzu		the³³ʂu⁵³	die		18437		the³³ʂu⁵³	1813								v.	426577	0	STEDT/TBL	TBL	1651.18	Qiangic			Lyuzu	th e ³³ ◦ ʂ u ⁵³		
23463						0	to die	239	Muya		thɐ³³sə⁵³	die		13039		thɐ³³sə⁵³	1810								v.	426574	0	STEDT/TBL	TBL	1651.15	Qiangic			Muya	th ɐ ³³ ◦ s ə ⁵³		
23814						0	to die	239	Cuona_Menba		ɕi⁵⁵po⁵³	die		84174		ɕi⁵⁵po⁵³	1850								v.	426565	0	STEDT/TBL	TBL	1651.06	Bodic			Cuona Menba	ɕ i ⁵⁵ ◦ p o ⁵³		
23976						0	to die	239	Tujia		sie³⁵	die		79316		sie³⁵	1847								v.	426608	0	STEDT/TBL	TBL	1651.49	Tujia			Tujia	s i e ³⁵		
24127						0	to die	239	Lisu		ʃi³³	die		63179		ʃi³³	1838								v.	426599	0	STEDT/TBL	TBL	1651.40	Central Loloish			Lisu	ʃ i ³³		
24218						0	to die	239	Bokar		ɕiː	die		30555		ɕiː	1820								v.	426583	0	STEDT/TBL	TBL	1651.24	Western Tani			Bokar	ɕ iː		
24219						0	to die	239	Bokar		keː	die		30556		keː	1820								v.	426612	0	STEDT/TBL	TBL	1651.24	Western Tani			Bokar	k eː		
24643						0	to die	239	Guiqiong		sə⁵⁵	die		14760		sə⁵⁵	1811								v.	426575	0	STEDT/TBL	TBL	1651.16	Qiangic			Guiqiong	s ə ⁵⁵		
24650						0	to die	239	Yi_Weishan		ɕɪ̱²¹	die		53957		ɕɪ̱²¹	1833								v.	426613	0	STEDT/TBL	TBL	1651.36	Northern Loloish			Yi (Weishan)	ɕ ɪ̱ ²¹		
25075						0	to die	239	Tibetan_Alike		xhə	die		80897		xhə	1848		?						v.	426564	0	STEDT/TBL	TBL	1651.05	Tibetan			Tibetan (Alike)	xh ə		
25244						0	to die	239	Yidu		ɕi⁵⁵	die		32024		ɕi⁵⁵	1821								v.	426584	0	STEDT/TBL	TBL	1651.25	Deng			Yidu	ɕ i ⁵⁵		
25371						0	to die	239	Hani_Lüchun		si⁵⁵	die		64977		si⁵⁵	1839								v.	426600	0	STEDT/TBL	TBL	1651.41	Southern Loloish			Hani (Lüchun)	s i ⁵⁵		
#
1980	to dig (90)	-			挖	0	to dig	240	Old_Tibetan		-	-	-		dig (30)	rko			-	6024					Verb		0	-			Bodic	to dig(29)	-	Old_Tibetan	-	-	8.22
2006	to dig (90)	-			挖	615	to dig	240	Old_Chinese		*[g]ut,  *[g]ot	to dig	掘		dig (30)	*[g]ut,  *[g]ot			-	6024					Verb		0	-			Sinitic	to dig(29)	-	Old_Chinese	g u t , __ g o t	-	8.22
2009	to dig (90)	-			挖	614	to dig	240	Japhug		lɣa	-	-		dig (30)	lɣa			-	6024					Verb		0	-			rGyalrongic	to dig(29)	-	Japhug	l ɣ a	-	8.22
13266						0	to dig	240	Ganzhou		kwæ1	dig (30)				kwæ²				6024							0							Ganzhou	k w æ ²		
15015						0	to dig	240	Xumi		phɛ³⁵	dig / scoop out		16623		phɛ³⁵	1812								v.	428788	0	STEDT/TBL	TBL	1698.17	Qiangic			Xumi	ph ɛ ³⁵		
15238						0	to dig	240	Karen		khu³¹	dig / scoop out		82496		khu³¹	1849								v.	428821	0	STEDT/TBL	TBL	1698.50	Karenic			Karen	kh u ³¹		
15491						0	to dig	240	Nusu_Central		khua̱⁵³	dig / scoop out		50123		khua̱⁵³	1831								v.	428805	0	STEDT/TBL	TBL	1698.34	Northern Loloish			Nusu (Central)	kh u a̱ ⁵³		
15727						0	to dig	240	Yi_Xide		tsɿ⁵⁵	dig / scoop out		52105		tsɿ⁵⁵	1832								v.	428806	0	STEDT/TBL	TBL	1698.35	Northern Loloish			Yi (Xide)	ts ɿ ⁵⁵		
16098						0	to dig	240	Tibetan_Written		rko	dig / scoop out		1899		rko	1804		!						v.	428772	0	STEDT/TBL	TBL	1698.01	Tibetan			Tibetan (Written)	r k o		
16221						0	to dig	240	Lyuzu		nbu³⁵	dig / scoop out		18489		nbu³⁵	1813		!						v.	428789	0	STEDT/TBL	TBL	1698.18	Qiangic			Lyuzu	n b u ³⁵		
16379						0	to dig	240	Cuona_Menba		koʔ⁵³sa³¹	dig / scoop out		84221		koʔ⁵³sa³¹	1850								v.	428777	0	STEDT/TBL	TBL	1698.06	Bodic			Cuona Menba	k o ʔ ⁵³ ◦ s a ³¹		
16771						0	to dig	240	Qiang_Mawo		phɹɪ phɹɛ	dig / scoop out		87865		phɹɪ phɹɛ	1852								v.	428779	0	STEDT/TBL	TBL	1698.08	Qiangic			Qiang (Mawo)	ph ɹ ɪ _ ph ɹ ɛ		
16919						0	to dig	240	Lahu_Lancang		du⁵³	dig / scoop out		68671		du⁵³	1841								v.	428814	0	STEDT/TBL	TBL	1698.43	Central Loloish			Lahu (Lancang)	d u ⁵³		
17489						0	to dig	240	Jingpho		thu³¹	dig / scoop out		20342		thu³¹	1814								v.	428790	0	STEDT/TBL	TBL	1698.19	Jingpho			Jingpho	th u ³¹		
17490						0	to dig	240	Jingpho		tʃe̱ʔ⁵⁵	dig / scoop out		20343		tʃe̱ʔ⁵⁵	1814								v.	428823	0	STEDT/TBL	TBL	1698.19	Jingpho			Jingpho	tʃ e̱ ʔ ⁵⁵		
17539						0	to dig	240	Motuo_Menba		bak	dig / scoop out		85939		bak	1851								v.	428778	0	STEDT/TBL	TBL	1698.07	Bodic			Motuo Menba	b a k		
18086						0	to dig	240	Yi_Weishan		ku̪²¹	dig / scoop out		54008		ku̪²¹	1833								v.	428807	0	STEDT/TBL	TBL	1698.36	Northern Loloish			Yi (Weishan)	k u̪ ²¹		
18087						0	to dig	240	Yi_Weishan		tɕɪ̱³³	dig / scoop out		54009		tɕɪ̱³³	1833								v.	428826	0	STEDT/TBL	TBL	1698.36	Northern Loloish			Yi (Weishan)	tɕ ɪ̱ ³³		
18146						0	to dig	240	Jinuo		tu⁴⁴	dig / scoop out		70491		tu⁴⁴	1842								v.	428815	0	STEDT/TBL	TBL	1698.44	Central Loloish			Jinuo	t u ⁴⁴		
18388						0	to dig	240	Pumi_Jiulong		pi⁵⁵	dig / scoop out		3612		pi⁵⁵	1805								v.	428781	0	STEDT/TBL	TBL	1698.10	Qiangic			Pumi (Jiulong)	p i ⁵⁵		
18487						0	to dig	240	rGyalrong_Maerkang		kɑ lwɑ	dig / scoop out		5442		kɑ lwɑ	1806								v.	428782	0	STEDT/TBL	TBL	1698.11	rGyalrong			rGyalrong (Maerkang)	k ɑ _ l w ɑ		
18589						0	to dig	240	Tibetan_Alike		wku	dig / scoop out		80930		wku	1848		!						v.	428776	0	STEDT/TBL	TBL	1698.05	Tibetan			Tibetan (Alike)	w k u		
19325						0	to dig	240	Yi_Nanhua		kæ⁵⁵	dig / scoop out		55864		kæ⁵⁵	1834								v.	428808	0	STEDT/TBL	TBL	1698.37	Northern Loloish			Yi (Nanhua)	k æ ⁵⁵		
19326						0	to dig	240	Yi_Nanhua		tɕæ̱³³	dig / scoop out		55865		tɕæ̱³³	1834								v.	428827	0	STEDT/TBL	TBL	1698.37	Northern Loloish			Yi (Nanhua)	tɕ æ̱ ³³		
19386						0	to dig	240	Naxi		dv̩³³	dig / scoop out		72328		dv̩³³	1843								v.	428816	0	STEDT/TBL	TBL	1698.45	Naxi			Naxi	d v̩ ³³		
19841						0	to dig	240	Daofu		nqhu ra	dig / scoop out		7422		nqhu ra	1807		!						v.	428783	0	STEDT/TBL	TBL	1698.12	rGyalrongic			Daofu	n qh u _ r a		
20095						0	to dig	240	Pumi_Lanping		nə¹³tʂhy⁵⁵	dig / scoop out		89736		nə¹³tʂhy⁵⁵	1853								v.	428780	0	STEDT/TBL	TBL	1698.09	Qiangic			Pumi (Lanping)	n ə ¹³ ◦ tʂh y ⁵⁵		
20207						0	to dig	240	Dulong		du⁵³	dig / scoop out		24341		du⁵³	1816								v.	428791	0	STEDT/TBL	TBL	1698.20	Nungic			Dulong	d u ⁵³		
20470						0	to dig	240	Tibetan_Batang		kᴜ⁵³	dig / scoop out		41157		kᴜ⁵³	1826								v.	428774	0	STEDT/TBL	TBL	1698.03	Tibetan			Tibetan (Batang)	k ᴜ ⁵³		
20641						0	to dig	240	Namuyi		qæ³⁵	dig / scoop out		74169		qæ³⁵	1844								v.	428817	0	STEDT/TBL	TBL	1698.46	Qiangic			Namuyi	q æ ³⁵		
20705						0	to dig	240	Hani_Mojiang		tv̩³¹	dig / scoop out		66850		tv̩³¹	1840								v.	428813	0	STEDT/TBL	TBL	1698.42	Southern Loloish			Hani (Mojiang)	t v̩ ³¹		
21059						0	to dig	240	Queyu_Xinlong		kɯ⁵⁵puə⁵⁵	dig / scoop out		9248		kɯ⁵⁵puə⁵⁵	1808								v.	428784	0	STEDT/TBL	TBL	1698.13	Qiangic			Queyu (Xinlong)	k ɯ ⁵⁵ ◦ p u ə ⁵⁵		
21193						0	to dig	240	Nung		m̥ɑu³¹	dig / scoop out		25870		m̥ɑu³¹	1817								v.	428792	0	STEDT/TBL	TBL	1698.21	Nungic			Nung	m̥ ɑ u ³¹		
21712						0	to dig	240	Gazhuo		kɤ³⁵	dig / scoop out		75878		kɤ³⁵	1845								v.	428818	0	STEDT/TBL	TBL	1698.47	Northern Loloish			Gazhuo	k ɤ ³⁵		
21804						0	to dig	240	Yi_Sani		dv̩¹¹	dig / scoop out		59619		dv̩¹¹	1836								v.	428810	0	STEDT/TBL	TBL	1698.39	Central Loloish			Yi (Sani)	d v̩ ¹¹		
22113						0	to dig	240	Darang_Taraon		uɑ⁵⁵	dig / scoop out		27302		uɑ⁵⁵	1818								v.	428793	0	STEDT/TBL	TBL	1698.22	Deng			Darang [Taraon]	u ɑ ⁵⁵		
22270						0	to dig	240	Zhaba_Daofu_County		ʌ³³ vʐe⁵⁵	dig / scoop out		11160		ʌ³³ vʐe⁵⁵	1809		!						v.	428785	0	STEDT/TBL	TBL	1698.14	Qiangic			Zhaba (Daofu County)	ʌ ³³ _ v ʐ e ⁵⁵		
22926						0	to dig	240	Tibetan_Xiahe		hko	dig / scoop out		61397		hko	1837		!						v.	428775	0	STEDT/TBL	TBL	1698.04	Tibetan			Tibetan (Xiahe)	h k o		
22945						0	to dig	240	Bai_Jianchuan		uɑ̱²¹	dig / scoop out		77809		uɑ̱²¹	1846								v.	428819	0	STEDT/TBL	TBL	1698.48	Bai			Bai (Jianchuan)	u ɑ̱ ²¹		
23005						0	to dig	240	Kaman_Miju		guɑ³⁵	dig / scoop out		28746		guɑ³⁵	1819								v.	428794	0	STEDT/TBL	TBL	1698.23	Deng			Kaman [Miju]	g u ɑ ³⁵		
23006						0	to dig	240	Kaman_Miju		son³⁵	dig / scoop out		28747		son³⁵	1819								v.	428824	0	STEDT/TBL	TBL	1698.23	Deng			Kaman [Miju]	s o n ³⁵		
23489						0	to dig	240	Tibetan_Lhasa		ko⁵⁵	dig / scoop out		22455		ko⁵⁵	1815								v.	428773	0	STEDT/TBL	TBL	1698.02	Tibetan			Tibetan (Lhasa)	k o ⁵⁵		
23492						0	to dig	240	Muya		ɦɑ³³qo⁵³	dig / scoop out		13090		ɦɑ³³qo⁵³	1810								v.	428786	0	STEDT/TBL	TBL	1698.15	Qiangic			Muya	ɦ ɑ ³³ ◦ q o ⁵³		
23995						0	to dig	240	Tujia		ka⁵³	dig / scoop out		79347		ka⁵³	1847								v.	428820	0	STEDT/TBL	TBL	1698.49	Tujia			Tujia	k a ⁵³		
24160						0	to dig	240	Lisu		du³¹	dig / scoop out		63225		du³¹	1838								v.	428811	0	STEDT/TBL	TBL	1698.40	Central Loloish			Lisu	d u ³¹		
24257						0	to dig	240	Bokar		koː	dig / scoop out		30602		koː	1820								v.	428795	0	STEDT/TBL	TBL	1698.24	Western Tani			Bokar	k oː		
24665						0	to dig	240	Guiqiong		tʃuɔ⁵⁵	dig / scoop out		14794		tʃuɔ⁵⁵	1811								v.	428787	0	STEDT/TBL	TBL	1698.16	Qiangic			Guiqiong	tʃ u ɔ ⁵⁵		
25084						0	to dig	240	Yi_Wuding		kɚ̱⁵⁵	dig / scoop out		57796		kɚ̱⁵⁵	1835								v.	428809	0	STEDT/TBL	TBL	1698.38	Northern Loloish			Yi (Wuding)	k ɚ̱ ⁵⁵		
25096						0	to dig	240	Tibetan_Alike		rko	dig / scoop out		80931		rko	1848		!						v.	428822	0	STEDT/TBL	TBL	1698.05	Tibetan			Tibetan (Alike)	r k o		
25259						0	to dig	240	Yidu		uɑ⁵⁵	dig / scoop out		32050		uɑ⁵⁵	1821								v.	428796	0	STEDT/TBL	TBL	1698.25	Deng			Yidu	u ɑ ⁵⁵		
